	SubjectID1	SubjectID2	Group1	Group2	Distance
49	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML	Group1C	Group1C	0.14836779293332306
50	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML	Group1C	Group1C	0.23931456125231376
51	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.2133555102865026
52	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.13940692360714826
53	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	Group1C	Group1C	0.24303049348344555
54	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	Group1C	Group1C	0.31740619499999256
55	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	Group1C	Group1C	0.2796451652523379
56	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	Group1C	Group1C	0.456736464734888
57	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	Group1C	Group1C	0.31539921986463426
58	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	Group1C	Group1C	0.28256824922472185
59	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML	Group1C	Group1C	0.29914621092278565
60	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML	Group1C	Group1C	0.31542106497786987
61	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.31804415241886486
62	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.24292300153324187
63	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	Group1C	Group1C	0.32181677481016724
64	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML	Group1C	Group1C	0.283738189178306
65	X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML	X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML	Group1C	Group1C	0.24681416999061817
66	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML	Group1C	Group1C	0.2250132884415221
67	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML	Group1C	Group1C	0.4165790777618947
68	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML	Group1C	Group1C	0.32572784178479597
69	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X514_Group1C_142dpi_LV_bottom_164_G_A4_P132.mzXML	Group1C	Group1C	0.26077238090873023
70	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X515_Group1C_142dpi_LV_bottom_165_G_A5_P132.mzXML	Group1C	Group1C	0.27417525791804076
71	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X531_Group1C_142dpi_LV_bottom_166_G_A6_P132.mzXML	Group1C	Group1C	0.31441654312446066
72	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML	Group1C	Group1C	0.29070473126929314
73	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML	Group1C	Group1C	0.22972982527696612
74	X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML	X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML	Group1C	Group1C	0.31429384290408063
