filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,mass_all
X532_Group1C_142dpi_LV_bottom_167_G_A7_P132.mzXML,532,Group1C,naive,142,LV_bottom,A7,P132,0.105817249
X532_Group1C_142dpi_LV_top_167_G_A7_P128.mzXML,532,Group1C,naive,142,LV_top,A7,P128,0.179958243
X532_Group1C_142dpi_RA_167_G_A7_P124.mzXML,532,Group1C,naive,142,RA,A7,P124,0.063265728
X532_Group1C_142dpi_RV_bottom_167_G_A7_P140.mzXML,532,Group1C,naive,142,RV_bottom,A7,P140,0.020672146
X532_Group1C_142dpi_RV_top_167_G_A7_P136.mzXML,532,Group1C,naive,142,RV_top,A7,P136,0.022537399
X533_Group1C_142dpi_LA_168_G_A8_P120.mzXML,533,Group1C,naive,142,LA,A8,P120,0.053434204
X533_Group1C_142dpi_LV_bottom_168_G_A8_P132.mzXML,533,Group1C,naive,142,LV_bottom,A8,P132,0.121383847
X533_Group1C_142dpi_LV_top_168_G_A8_P128.mzXML,533,Group1C,naive,142,LV_top,A8,P128,0.220422812
X533_Group1C_142dpi_RA_168_G_A8_P124.mzXML,533,Group1C,naive,142,RA,A8,P124,0.084424033
X533_Group1C_142dpi_RV_bottom_168_G_A8_P140.mzXML,533,Group1C,naive,142,RV_bottom,A8,P140,0.029909907
X533_Group1C_142dpi_RV_top_168_G_A8_P136.mzXML,533,Group1C,naive,142,RV_top,A8,P136,0.021346248
X534_Group1C_142dpi_LA_169_G_A9_P120.mzXML,534,Group1C,naive,142,LA,A9,P120,0.102005813
X534_Group1C_142dpi_LV_bottom_169_G_A9_P132.mzXML,534,Group1C,naive,142,LV_bottom,A9,P132,0.090588786
X534_Group1C_142dpi_LV_top_169_G_A9_P128.mzXML,534,Group1C,naive,142,LV_top,A9,P128,0.137177085
X534_Group1C_142dpi_RA_169_G_A9_P124.mzXML,534,Group1C,naive,142,RA,A9,P124,0.072543716
X534_Group1C_142dpi_RV_bottom_169_G_A9_P140.mzXML,534,Group1C,naive,142,RV_bottom,A9,P140,0.044075168
X534_Group1C_142dpi_RV_top_169_G_A9_P136.mzXML,534,Group1C,naive,142,RV_top,A9,P136,0.051706511
X535_Group1C_142dpi_LA_170_G_A10_P120.mzXML,535,Group1C,naive,142,LA,A10,P120,0.067108822
X535_Group1C_142dpi_LV_bottom_170_G_A10_P132.mzXML,535,Group1C,naive,142,LV_bottom,A10,P132,0.069562967
X535_Group1C_142dpi_LV_top_170_G_A10_P128.mzXML,535,Group1C,naive,142,LV_top,A10,P128,0.10995653
X535_Group1C_142dpi_RA_170_G_A10_P124.mzXML,535,Group1C,naive,142,RA,A10,P124,0.058454088
X535_Group1C_142dpi_RV_bottom_170_G_A10_P140.mzXML,535,Group1C,naive,142,RV_bottom,A10,P140,0.035208398
X535_Group1C_142dpi_RV_top_170_G_A10_P136.mzXML,535,Group1C,naive,142,RV_top,A10,P136,0.047993491
X551_Group1C_142dpi_LA_171_G_A11_P120.mzXML,551,Group1C,naive,142,LA,A11,P120,0.126374064
X551_Group1C_142dpi_LV_bottom_171_G_A11_P132.mzXML,551,Group1C,naive,142,LV_bottom,A11,P132,0.120931727
X551_Group1C_142dpi_LV_top_171_G_A11_P128.mzXML,551,Group1C,naive,142,LV_top,A11,P128,0.182001744
X551_Group1C_142dpi_RA_171_G_A11_P124.mzXML,551,Group1C,naive,142,RA,A11,P124,0.12261486
X551_Group1C_142dpi_RV_bottom_171_G_A11_P140.mzXML,551,Group1C,naive,142,RV_bottom,A11,P140,0.026258222
X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,551,Group1C,naive,142,RV_top,A11,P136,0.016171573
X552_Group1C_142dpi_LA_172_G_A12_P120.mzXML,552,Group1C,naive,142,LA,A12,P120,0.123973252
X552_Group1C_142dpi_LV_bottom_172_G_A12_P132.mzXML,552,Group1C,naive,142,LV_bottom,A12,P132,0.119213659
X552_Group1C_142dpi_LV_top_172_G_A12_P128.mzXML,552,Group1C,naive,142,LV_top,A12,P128,0.137593274
X552_Group1C_142dpi_RA_172_G_A12_P124.mzXML,552,Group1C,naive,142,RA,A12,P124,0.072573758
X552_Group1C_142dpi_RV_bottom_172_G_A12_P140.mzXML,552,Group1C,naive,142,RV_bottom,A12,P140,0.053326932
X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,552,Group1C,naive,142,RV_top,A12,P136,0.091233547
X553_Group1C_142dpi_LA_173_G_B1_P120.mzXML,553,Group1C,naive,142,LA,B1,P120,0.157556862
X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,553,Group1C,naive,142,LV_bottom,B1,P132,0.162008976
X553_Group1C_142dpi_LV_top_173_G_B1_P128.mzXML,553,Group1C,naive,142,LV_top,B1,P128,0.26884149
X553_Group1C_142dpi_RA_173_G_B1_P124.mzXML,553,Group1C,naive,142,RA,B1,P124,0.061726629
X553_Group1C_142dpi_RV_bottom_173_G_B1_P140.mzXML,553,Group1C,naive,142,RV_bottom,B1,P140,0.024347513
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,553,Group1C,naive,142,RV_top,B1,P136,0.072807203
X554_Group1C_142dpi_LA_174_G_B2_P120.mzXML,554,Group1C,naive,142,LA,B2,P120,0.071911089
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,554,Group1C,naive,142,LV_bottom,B2,P132,0.082306113
X554_Group1C_142dpi_LV_top_174_G_B2_P128.mzXML,554,Group1C,naive,142,LV_top,B2,P128,0.202546703
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,554,Group1C,naive,142,RA,B2,P124,0.069867506
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,554,Group1C,naive,142,RV_bottom,B2,P140,0.033538195
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,554,Group1C,naive,142,RV_top,B2,P136,0.062640131
X555_Group1C_142dpi_LA_175_G_B3_P120.mzXML,555,Group1C,naive,142,LA,B3,P120,0.170061971
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,555,Group1C,naive,142,LV_bottom,B3,P132,0.114533543
X555_Group1C_142dpi_LV_top_175_G_B3_P128.mzXML,555,Group1C,naive,142,LV_top,B3,P128,0.26367995
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,555,Group1C,naive,142,RA,B3,P124,0.083273338
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,555,Group1C,naive,142,RV_bottom,B3,P140,0.029945674
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,555,Group1C,naive,142,RV_top,B3,P136,0.062834672
X561_Group3A_50dpi_LA_266_B_B4_P121.mzXML,561,Group3A,infected,50,LA,B4,P121,0.144153248
X561_Group3A_50dpi_LV_bottom_266_B_B4_P133.mzXML,561,Group3A,infected,50,LV_bottom,B4,P133,0.18679265
X561_Group3A_50dpi_LV_top_266_B_B4_P129.mzXML,561,Group3A,infected,50,LV_top,B4,P129,0.250623029
X561_Group3A_50dpi_RA_266_B_B4_P125.mzXML,561,Group3A,infected,50,RA,B4,P125,0.049274359
X561_Group3A_50dpi_RV_bottom_266_B_B4_P141.mzXML,561,Group3A,infected,50,RV_bottom,B4,P141,0.134302138
X561_Group3A_50dpi_RV_top_266_B_B4_P137.mzXML,561,Group3A,infected,50,RV_top,B4,P137,0.082078098
X562_Group3A_50dpi_LA_267_B_B5_P121.mzXML,562,Group3A,infected,50,LA,B5,P121,0.175700748
X562_Group3A_50dpi_LV_bottom_267_B_B5_P133.mzXML,562,Group3A,infected,50,LV_bottom,B5,P133,0.092567274
X562_Group3A_50dpi_LV_top_267_B_B5_P129.mzXML,562,Group3A,infected,50,LV_top,B5,P129,0.260182982
X562_Group3A_50dpi_RA_267_B_B5_P125.mzXML,562,Group3A,infected,50,RA,B5,P125,0.104032879
X562_Group3A_50dpi_RV_bottom_267_B_B5_P141.mzXML,562,Group3A,infected,50,RV_bottom,B5,P141,0.071555015
X562_Group3A_50dpi_RV_top_267_B_B5_P137.mzXML,562,Group3A,infected,50,RV_top,B5,P137,0.089364318
X563_Group3A_50dpi_LA_268_B_B6_P121.mzXML,563,Group3A,infected,50,LA,B6,P121,0.168683427
X563_Group3A_50dpi_LV_bottom_268_B_B6_P133.mzXML,563,Group3A,infected,50,LV_bottom,B6,P133,0.22844394
X563_Group3A_50dpi_LV_top_268_B_B6_P129.mzXML,563,Group3A,infected,50,LV_top,B6,P129,0.26667189
X563_Group3A_50dpi_RA_268_B_B6_P125.mzXML,563,Group3A,infected,50,RA,B6,P125,0.055549084
X563_Group3A_50dpi_RV_bottom_268_B_B6_P141.mzXML,563,Group3A,infected,50,RV_bottom,B6,P141,0.061273104
X563_Group3A_50dpi_RV_top_268_B_B6_P137.mzXML,563,Group3A,infected,50,RV_top,B6,P137,0.065063679
X564_Group3A_50dpi_LA_269_B_B7_P121.mzXML,564,Group3A,infected,50,LA,B7,P121,0.195985649
X564_Group3A_50dpi_LV_bottom_269_B_B7_P133.mzXML,564,Group3A,infected,50,LV_bottom,B7,P133,0.149584316
X564_Group3A_50dpi_LV_top_269_B_B7_P129.mzXML,564,Group3A,infected,50,LV_top,B7,P129,0.192677786
X564_Group3A_50dpi_RA_269_B_B7_P125.mzXML,564,Group3A,infected,50,RA,B7,P125,0.055363783
X564_Group3A_50dpi_RV_bottom_269_B_B7_P141.mzXML,564,Group3A,infected,50,RV_bottom,B7,P141,0.057999527
X564_Group3A_50dpi_RV_top_269_B_B7_P137.mzXML,564,Group3A,infected,50,RV_top,B7,P137,0.06470869
X565_Group3A_50dpi_LA_270_B_B8_P121.mzXML,565,Group3A,infected,50,LA,B8,P121,0.079379871
X565_Group3A_50dpi_LV_bottom_270_B_B8_P133.mzXML,565,Group3A,infected,50,LV_bottom,B8,P133,0.215929708
X565_Group3A_50dpi_LV_top_270_B_B8_P129.mzXML,565,Group3A,infected,50,LV_top,B8,P129,0.201905225
X565_Group3A_50dpi_RA_270_B_B8_P125.mzXML,565,Group3A,infected,50,RA,B8,P125,0.055745425
X565_Group3A_50dpi_RV_bottom_270_B_B8_P141.mzXML,565,Group3A,infected,50,RV_bottom,B8,P141,0.091668574
X565_Group3A_50dpi_RV_top_270_B_B8_P137.mzXML,565,Group3A,infected,50,RV_top,B8,P137,0.070522043
X646_Group3A_50dpi_LA_271_B_B9_P121.mzXML,646,Group3A,infected,50,LA,B9,P121,0.16260626
X646_Group3A_50dpi_LV_bottom_271_B_B9_P133.mzXML,646,Group3A,infected,50,LV_bottom,B9,P133,0.063780389
X646_Group3A_50dpi_LV_top_271_B_B9_P129.mzXML,646,Group3A,infected,50,LV_top,B9,P129,0.229150228
X646_Group3A_50dpi_RA_271_B_B9_P125.mzXML,646,Group3A,infected,50,RA,B9,P125,0.11159986
X646_Group3A_50dpi_RV_bottom_271_B_B9_P141.mzXML,646,Group3A,infected,50,RV_bottom,B9,P141,0.135864575
X646_Group3A_50dpi_RV_top_271_B_B9_P137.mzXML,646,Group3A,infected,50,RV_top,B9,P137,0.124152552
X647_Group3A_50dpi_LA_272_B_B10_P121.mzXML,647,Group3A,infected,50,LA,B10,P121,0.176695861
X647_Group3A_50dpi_LV_bottom_272_B_B10_P133.mzXML,647,Group3A,infected,50,LV_bottom,B10,P133,0.255696831
X647_Group3A_50dpi_LV_top_272_B_B10_P129.mzXML,647,Group3A,infected,50,LV_top,B10,P129,0.176438233
X647_Group3A_50dpi_RA_272_B_B10_P125.mzXML,647,Group3A,infected,50,RA,B10,P125,0.075307086
X647_Group3A_50dpi_RV_bottom_272_B_B10_P141.mzXML,647,Group3A,infected,50,RV_bottom,B10,P141,0.207845895
X647_Group3A_50dpi_RV_top_272_B_B10_P137.mzXML,647,Group3A,infected,50,RV_top,B10,P137,0.076464514
X648_Group3A_50dpi_LA_273_B_B11_P121.mzXML,648,Group3A,infected,50,LA,B11,P121,0.008294368
X648_Group3A_50dpi_LV_bottom_273_B_B11_P133.mzXML,648,Group3A,infected,50,LV_bottom,B11,P133,0.065913446
X648_Group3A_50dpi_LV_top_273_B_B11_P129.mzXML,648,Group3A,infected,50,LV_top,B11,P129,0.105522146
X648_Group3A_50dpi_RA_273_B_B11_P125.mzXML,648,Group3A,infected,50,RA,B11,P125,0.043434262
X648_Group3A_50dpi_RV_bottom_273_B_B11_P141.mzXML,648,Group3A,infected,50,RV_bottom,B11,P141,0.089021345
X648_Group3A_50dpi_RV_top_273_B_B11_P137.mzXML,648,Group3A,infected,50,RV_top,B11,P137,0.036938755
X649_Group3A_50dpi_LA_274_B_B12_P121.mzXML,649,Group3A,infected,50,LA,B12,P121,0.223027637
X649_Group3A_50dpi_LV_bottom_274_B_B12_P133.mzXML,649,Group3A,infected,50,LV_bottom,B12,P133,0.143364979
X649_Group3A_50dpi_LV_top_274_B_B12_P129.mzXML,649,Group3A,infected,50,LV_top,B12,P129,0.024477204
X649_Group3A_50dpi_RA_274_B_B12_P125.mzXML,649,Group3A,infected,50,RA,B12,P125,0.050351947
X649_Group3A_50dpi_RV_bottom_274_B_B12_P141.mzXML,649,Group3A,infected,50,RV_bottom,B12,P141,0.136203511
X649_Group3A_50dpi_RV_top_274_B_B12_P137.mzXML,649,Group3A,infected,50,RV_top,B12,P137,0.047429861
X650_Group3A_50dpi_LA_275_B_C1_P121.mzXML,650,Group3A,infected,50,LA,C1,P121,0.130086326
X650_Group3A_50dpi_LV_bottom_275_B_C1_P133.mzXML,650,Group3A,infected,50,LV_bottom,C1,P133,0.056363882
X650_Group3A_50dpi_LV_top_275_B_C1_P129.mzXML,650,Group3A,infected,50,LV_top,C1,P129,0.059353418
X650_Group3A_50dpi_RA_275_B_C1_P125.mzXML,650,Group3A,infected,50,RA,C1,P125,0.133840265
X650_Group3A_50dpi_RV_bottom_275_B_C1_P141.mzXML,650,Group3A,infected,50,RV_bottom,C1,P141,0.200508849
X650_Group3A_50dpi_RV_top_275_B_C1_P137.mzXML,650,Group3A,infected,50,RV_top,C1,P137,0.06186471
X731_Group3A_50dpi_LA_276_B_C2_P121.mzXML,731,Group3A,infected,50,LA,C2,P121,0.132979771
X731_Group3A_50dpi_LV_bottom_276_B_C2_P133.mzXML,731,Group3A,infected,50,LV_bottom,C2,P133,0.123992245
X731_Group3A_50dpi_LV_top_276_B_C2_P129.mzXML,731,Group3A,infected,50,LV_top,C2,P129,0.181715124
X731_Group3A_50dpi_RA_276_B_C2_P125.mzXML,731,Group3A,infected,50,RA,C2,P125,0.161362962
X731_Group3A_50dpi_RV_bottom_276_B_C2_P141.mzXML,731,Group3A,infected,50,RV_bottom,C2,P141,0.164207868
X731_Group3A_50dpi_RV_top_276_B_C2_P137.mzXML,731,Group3A,infected,50,RV_top,C2,P137,0.083185619
X732_Group3A_50dpi_LA_277_B_C3_P121.mzXML,732,Group3A,infected,50,LA,C3,P121,0.074953612
X732_Group3A_50dpi_LV_bottom_277_B_C3_P133.mzXML,732,Group3A,infected,50,LV_bottom,C3,P133,0.12143075
X732_Group3A_50dpi_LV_top_277_B_C3_P129.mzXML,732,Group3A,infected,50,LV_top,C3,P129,0.27605025
X732_Group3A_50dpi_RA_277_B_C3_P125.mzXML,732,Group3A,infected,50,RA,C3,P125,0.062690966
X732_Group3A_50dpi_RV_bottom_277_B_C3_P141.mzXML,732,Group3A,infected,50,RV_bottom,C3,P141,0.043523692
X732_Group3A_50dpi_RV_top_277_B_C3_P137.mzXML,732,Group3A,infected,50,RV_top,C3,P137,0.036506032
X733_Group3A_50dpi_LA_278_B_C4_P121.mzXML,733,Group3A,infected,50,LA,C4,P121,0.078558499
X733_Group3A_50dpi_LV_bottom_278_B_C4_P133.mzXML,733,Group3A,infected,50,LV_bottom,C4,P133,0.0248328
X733_Group3A_50dpi_LV_top_278_B_C4_P129.mzXML,733,Group3A,infected,50,LV_top,C4,P129,0.045584169
X733_Group3A_50dpi_RA_278_B_C4_P125.mzXML,733,Group3A,infected,50,RA,C4,P125,0.063424075
X733_Group3A_50dpi_RV_bottom_278_B_C4_P141.mzXML,733,Group3A,infected,50,RV_bottom,C4,P141,0.04176537
X733_Group3A_50dpi_RV_top_278_B_C4_P137.mzXML,733,Group3A,infected,50,RV_top,C4,P137,0.047611157
X734_Group3A_50dpi_LA_279_B_C5_P121.mzXML,734,Group3A,infected,50,LA,C5,P121,0.087660377
X734_Group3A_50dpi_LV_bottom_279_B_C5_P133.mzXML,734,Group3A,infected,50,LV_bottom,C5,P133,0.197699409
X734_Group3A_50dpi_LV_top_279_B_C5_P129.mzXML,734,Group3A,infected,50,LV_top,C5,P129,0.022022166
X734_Group3A_50dpi_RA_279_B_C5_P125.mzXML,734,Group3A,infected,50,RA,C5,P125,0.09725845
X734_Group3A_50dpi_RV_bottom_279_B_C5_P141.mzXML,734,Group3A,infected,50,RV_bottom,C5,P141,0.052729282
X734_Group3A_50dpi_RV_top_279_B_C5_P137.mzXML,734,Group3A,infected,50,RV_top,C5,P137,0.074037028
X735_Group3A_50dpi_LA_280_B_C6_P121.mzXML,735,Group3A,infected,50,LA,C6,P121,0.086039269
X735_Group3A_50dpi_LV_bottom_280_B_C6_P133.mzXML,735,Group3A,infected,50,LV_bottom,C6,P133,0.005759049
X735_Group3A_50dpi_LV_top_280_B_C6_P129.mzXML,735,Group3A,infected,50,LV_top,C6,P129,0.034546125
X735_Group3A_50dpi_RA_280_B_C6_P125.mzXML,735,Group3A,infected,50,RA,C6,P125,0.139520594
X735_Group3A_50dpi_RV_bottom_280_B_C6_P141.mzXML,735,Group3A,infected,50,RV_bottom,C6,P141,0.09543857
X735_Group3A_50dpi_RV_top_280_B_C6_P137.mzXML,735,Group3A,infected,50,RV_top,C6,P137,0.037219011
X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML,566,Group3B,infected,75,LA,D10,P121,0.165171266
X566_Group3B_70dpi_LV_bottom_296_B_D10_P133.mzXML,566,Group3B,infected,75,LV_bottom,D10,P133,0.252553865
X566_Group3B_70dpi_LV_top_296_B_D10_P129.mzXML,566,Group3B,infected,75,LV_top,D10,P129,0.123266087
X566_Group3B_70dpi_RA_296_B_D10_P125.mzXML,566,Group3B,infected,75,RA,D10,P125,0.04007547
X566_Group3B_70dpi_RV_bottom_296_B_D10_P141.mzXML,566,Group3B,infected,75,RV_bottom,D10,P141,0.058876056
X566_Group3B_70dpi_RV_top_296_B_D10_P137.mzXML,566,Group3B,infected,75,RV_top,D10,P137,0.055996364
X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML,567,Group3B,infected,75,LA,D11,P121,0.168964602
X567_Group3B_70dpi_LV_bottom_297_B_D11_P133.mzXML,567,Group3B,infected,75,LV_bottom,D11,P133,0.198222402
X567_Group3B_70dpi_LV_top_297_B_D11_P129.mzXML,567,Group3B,infected,75,LV_top,D11,P129,0.180036584
X567_Group3B_70dpi_RA_297_B_D11_P125.mzXML,567,Group3B,infected,75,RA,D11,P125,0.077350667
X567_Group3B_70dpi_RV_bottom_297_B_D11_P141.mzXML,567,Group3B,infected,75,RV_bottom,D11,P141,0.055543274
X567_Group3B_70dpi_RV_top_297_B_D11_P137.mzXML,567,Group3B,infected,75,RV_top,D11,P137,0.065576693
X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML,568,Group3B,infected,75,LA,D12,P121,0.141723095
X568_Group3B_70dpi_LV_bottom_298_B_D12_P133.mzXML,568,Group3B,infected,75,LV_bottom,D12,P133,0.09963613
X568_Group3B_70dpi_LV_top_298_B_D12_P129.mzXML,568,Group3B,infected,75,LV_top,D12,P129,0.178354252
X568_Group3B_70dpi_RA_298_B_D12_P125.mzXML,568,Group3B,infected,75,RA,D12,P125,0.046183067
X568_Group3B_70dpi_RV_bottom_298_B_D12_P141.mzXML,568,Group3B,infected,75,RV_bottom,D12,P141,0.081050716
X568_Group3B_70dpi_RV_top_298_B_D12_P137.mzXML,568,Group3B,infected,75,RV_top,D12,P137,0.048273674
X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML,569,Group3B,infected,75,LA,E1,P121,0.171102002
X569_Group3B_70dpi_LV_bottom_299_B_E1_P133.mzXML,569,Group3B,infected,75,LV_bottom,E1,P133,0.067209676
X569_Group3B_70dpi_LV_top_299_B_E1_P129.mzXML,569,Group3B,infected,75,LV_top,E1,P129,0.225330737
X569_Group3B_70dpi_RA_299_B_E1_P125.mzXML,569,Group3B,infected,75,RA,E1,P125,0.116318371
X569_Group3B_70dpi_RV_bottom_299_B_E1_P141.mzXML,569,Group3B,infected,75,RV_bottom,E1,P141,0.072745036
X569_Group3B_70dpi_RV_top_299_B_E1_P137.mzXML,569,Group3B,infected,75,RV_top,E1,P137,0.109220295
X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML,570,Group3B,infected,75,LA,E2,P121,0.221667259
X570_Group3B_70dpi_LV_bottom_300_B_E2_P133.mzXML,570,Group3B,infected,75,LV_bottom,E2,P133,0.218143389
X570_Group3B_70dpi_LV_top_300_B_E2_P129.mzXML,570,Group3B,infected,75,LV_top,E2,P129,0.163055227
X570_Group3B_70dpi_RA_300_B_E2_P125.mzXML,570,Group3B,infected,75,RA,E2,P125,0.0600415
X570_Group3B_70dpi_RV_bottom_300_B_E2_P141.mzXML,570,Group3B,infected,75,RV_bottom,E2,P141,0.059133007
X570_Group3B_70dpi_RV_top_300_B_E2_P137.mzXML,570,Group3B,infected,75,RV_top,E2,P137,0.029660965
X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML,651,Group3B,infected,75,LA,E3,P121,0.139271446
X651_Group3B_70dpi_LV_bottom_301_B_E3_P133.mzXML,651,Group3B,infected,75,LV_bottom,E3,P133,0.141010574
X651_Group3B_70dpi_LV_top_301_B_E3_P129.mzXML,651,Group3B,infected,75,LV_top,E3,P129,0.176242738
X651_Group3B_70dpi_RA_301_B_E3_P125.mzXML,651,Group3B,infected,75,RA,E3,P125,0.121208017
X651_Group3B_70dpi_RV_bottom_301_B_E3_P141.mzXML,651,Group3B,infected,75,RV_bottom,E3,P141,0.081073365
X651_Group3B_70dpi_RV_top_301_B_E3_P137.mzXML,651,Group3B,infected,75,RV_top,E3,P137,0.111980688
X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML,652,Group3B,infected,75,LA,E4,P121,0.133632423
X652_Group3B_70dpi_LV_bottom_302_B_E4_P133.mzXML,652,Group3B,infected,75,LV_bottom,E4,P133,0.223443141
X652_Group3B_70dpi_LV_top_302_B_E4_P129.mzXML,652,Group3B,infected,75,LV_top,E4,P129,0.04543287
X652_Group3B_70dpi_RA_302_B_E4_P125.mzXML,652,Group3B,infected,75,RA,E4,P125,0.04031231
X652_Group3B_70dpi_RV_bottom_302_B_E4_P141.mzXML,652,Group3B,infected,75,RV_bottom,E4,P141,0.056494818
X652_Group3B_70dpi_RV_top_302_B_E4_P137.mzXML,652,Group3B,infected,75,RV_top,E4,P137,0.113026333
X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML,653,Group3B,infected,75,LA,E5,P121,0.165228346
X653_Group3B_70dpi_LV_bottom_303_B_E5_P133.mzXML,653,Group3B,infected,75,LV_bottom,E5,P133,0.196365896
X653_Group3B_70dpi_LV_top_303_B_E5_P129.mzXML,653,Group3B,infected,75,LV_top,E5,P129,0.252106097
X653_Group3B_70dpi_RA_303_B_E5_P125.mzXML,653,Group3B,infected,75,RA,E5,P125,0.121877496
X653_Group3B_70dpi_RV_bottom_303_B_E5_P141.mzXML,653,Group3B,infected,75,RV_bottom,E5,P141,0.075800751
X653_Group3B_70dpi_RV_top_303_B_E5_P137.mzXML,653,Group3B,infected,75,RV_top,E5,P137,0.083492709
X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML,654,Group3B,infected,75,LA,E6,P121,0.230829708
X654_Group3B_70dpi_LV_bottom_304_B_E6_P133.mzXML,654,Group3B,infected,75,LV_bottom,E6,P133,0.213042123
X654_Group3B_70dpi_LV_top_304_B_E6_P129.mzXML,654,Group3B,infected,75,LV_top,E6,P129,0.214371138
X654_Group3B_70dpi_RA_304_B_E6_P125.mzXML,654,Group3B,infected,75,RA,E6,P125,0.095168841
X654_Group3B_70dpi_RV_bottom_304_B_E6_P141.mzXML,654,Group3B,infected,75,RV_bottom,E6,P141,0.083247674
X654_Group3B_70dpi_RV_top_304_B_E6_P137.mzXML,654,Group3B,infected,75,RV_top,E6,P137,0.06421403
X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML,655,Group3B,infected,75,LA,E7,P121,0.217548482
X655_Group3B_70dpi_LV_bottom_305_B_E7_P133.mzXML,655,Group3B,infected,75,LV_bottom,E7,P133,0.137916326
X655_Group3B_70dpi_LV_top_305_B_E7_P129.mzXML,655,Group3B,infected,75,LV_top,E7,P129,0.196293721
X655_Group3B_70dpi_RA_305_B_E7_P125.mzXML,655,Group3B,infected,75,RA,E7,P125,0.157937
X655_Group3B_70dpi_RV_bottom_305_B_E7_P141.mzXML,655,Group3B,infected,75,RV_bottom,E7,P141,0.18370487
X655_Group3B_70dpi_RV_top_305_B_E7_P137.mzXML,655,Group3B,infected,75,RV_top,E7,P137,0.109255374
X736_Group3B_70dpi_LA_306_B_E8_P121.mzXML,736,Group3B,infected,75,LA,E8,P121,0.119653917
X736_Group3B_70dpi_LV_bottom_306_B_E8_P133.mzXML,736,Group3B,infected,75,LV_bottom,E8,P133,0.22419628
X736_Group3B_70dpi_LV_top_306_B_E8_P129.mzXML,736,Group3B,infected,75,LV_top,E8,P129,0.165250046
X736_Group3B_70dpi_RA_306_B_E8_P125.mzXML,736,Group3B,infected,75,RA,E8,P125,0.133985285
X736_Group3B_70dpi_RV_bottom_306_B_E8_P141.mzXML,736,Group3B,infected,75,RV_bottom,E8,P141,0.082549612
X736_Group3B_70dpi_RV_top_306_B_E8_P137.mzXML,736,Group3B,infected,75,RV_top,E8,P137,0.068543787
X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML,737,Group3B,infected,75,LA,E9,P121,0.113514865
X737_Group3B_70dpi_LV_bottom_307_B_E9_P133.mzXML,737,Group3B,infected,75,LV_bottom,E9,P133,0.234794437
X737_Group3B_70dpi_LV_top_307_B_E9_P129.mzXML,737,Group3B,infected,75,LV_top,E9,P129,0.17853214
X737_Group3B_70dpi_RA_307_B_E9_P125.mzXML,737,Group3B,infected,75,RA,E9,P125,0.157951569
X737_Group3B_70dpi_RV_bottom_307_B_E9_P141.mzXML,737,Group3B,infected,75,RV_bottom,E9,P141,0.105147161
X737_Group3B_70dpi_RV_top_307_B_E9_P137.mzXML,737,Group3B,infected,75,RV_top,E9,P137,0.116806764
X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML,738,Group3B,infected,75,LA,E10,P121,0.150972485
X738_Group3B_70dpi_LV_bottom_308_B_E10_P133.mzXML,738,Group3B,infected,75,LV_bottom,E10,P133,0.19564749
X738_Group3B_70dpi_LV_top_308_B_E10_P129.mzXML,738,Group3B,infected,75,LV_top,E10,P129,0.131410908
X738_Group3B_70dpi_RA_308_B_E10_P125.mzXML,738,Group3B,infected,75,RA,E10,P125,0.142201315
X738_Group3B_70dpi_RV_bottom_308_B_E10_P141.mzXML,738,Group3B,infected,75,RV_bottom,E10,P141,0.105401331
X738_Group3B_70dpi_RV_top_308_B_E10_P137.mzXML,738,Group3B,infected,75,RV_top,E10,P137,0.058173929
X739_Group3B_70dpi_LA_309_B_E11_P121.mzXML,739,Group3B,infected,75,LA,E11,P121,0.162229244
X739_Group3B_70dpi_LV_bottom_309_B_E11_P133.mzXML,739,Group3B,infected,75,LV_bottom,E11,P133,0.182698384
X739_Group3B_70dpi_LV_top_309_B_E11_P129.mzXML,739,Group3B,infected,75,LV_top,E11,P129,0.080236683
X739_Group3B_70dpi_RA_309_B_E11_P125.mzXML,739,Group3B,infected,75,RA,E11,P125,0.179383898
