filename,RVB_50DPI
X198.018_3.618,0.554843241
X169.006_0.33,0.554843241
X146.98_5.481,0.971780103
X136.062_0.301,0.554843241
X225.135_0.478,0.554843241
X126.103_1.318,0.773544115
X126.103_1.247,0.554843241
X225.135_0.472,0.90652645
X143.107_1.283,0.554843241
X115.076_1.45,0.736255187
X115.076_1.303,0.782750156
X115.076_1.714,0.595631639
X115.076_1.212,1
X115.076_1.561,0.554843241
X115.076_1.94,0.773544115
X369.352_3.929,1
X149.024_3.081,0.631387929
X143.04_2.417,1
X383.331_3.439,0.554843241
X158.154_2.735,0.82930461
X309.242_3.204,1
X749.39_2.868,1
X782.568_5.56,0.554843241
X325.237_3.099,0.554843241
X330.264_2.814,1
X758.571_5.594,0.554843241
X409.256_2.782,0.881562519
X311.258_3.272,0.554843241
X354.264_2.856,1
X774.527_3.335,0.554843241
X293.211_2.8,1
X293.247_3.17,0.554843241
X431.237_2.603,1
X309.206_2.654,0.554843241
X377.146_2.225,0.803722291
X542.322_2.892,0.608308597
X335.222_2.771,1
X214.18_3.337,0.554843241
X407.241_2.849,0.554843241
X323.258_3.124,1
X858.584_3.481,0.554843241
X395.363_3.276,0.554843241
X500.277_2.717,1
X698.461_3.073,0.554843241
X321.242_3.08,1
X832.569_3.326,0.554843241
X812.542_3.422,0.554843241
X584.335_2.714,0.554843241
X391.194_2.829,0.554843241
X856.569_3.472,0.554843241
X534.319_2.722,0.554843241
X331.177_2.552,1
X336.253_2.869,0.554843241
X397.181_2.866,0.950551604
X351.217_2.843,1
X272.222_3.326,0.554843241
X810.527_3.351,0.736255187
X784.584_5.594,0.554843241
X412.321_2.848,0.554843241
X335.222_2.829,0.847357899
X348.275_2.622,0.554843241
X850.984_2.542,0.554843241
X510.284_2.604,0.554843241
X476.277_2.699,1
X508.376_2.995,0.554843241
X338.269_3.067,0.554843241
X305.247_3.054,0.554843241
X438.208_2.866,1
X846.549_3.166,0.554843241
X832.583_5.551,0.773544115
X808.583_5.567,0.554843241
X822.462_2.529,0.803722291
X846.548_3.104,0.554843241
X376.319_3.155,0.624724399
X307.084_0.336,0.554843241
X518.288_2.786,0.554843241
X534.284_2.637,0.554843241
X725.557_5.549,0.554843241
X772.511_3.33,0.554843241
X756.552_3.455,0.554843241
X534.284_2.699,0.773544115
X335.222_2.652,0.554843241
X963.64_3.031,0.554843241
X669.941_2.258,0.554843241
X317.211_2.822,1
X210.185_3.15,0.554843241
X832.57_3.158,0.554843241
X345.243_3.095,0.560730196
X434.197_2.398,0.773544115
X219.138_2.854,0.554843241
X884.528_3.041,0.554843241
X335.222_2.714,0.554843241
X744.554_5.58,0.803722291
X822.713_2.529,0.560730196
X327.228_2.699,0.863918293
X240.196_3.136,0.554843241
X317.211_2.77,0.554843241
X558.284_2.634,0.554843241
X550.315_2.658,0.736255187
X618.376_3.083,0.554843241
X768.554_5.586,1
X560.335_2.722,0.554843241
X343.286_5.593,0.736255187
X904.554_3.248,0.554843241
X349.2_2.658,0.554843241
X1021.626_2.909,0.803722291
X291.268_3.292,0.554843241
X806.554_3.347,0.554843241
X432.296_3.158,0.554843241
X862.543_3.138,0.554843241
X846.548_3.265,0.554843241
X535.94_2.186,0.554843241
X862.542_3.159,0.554843241
X370.163_2.298,0.554843241
X261.221_3.104,0.554843241
X510.392_3.083,0.554843241
X898.581_3.224,0.554843241
X440.338_3.277,0.554843241
X291.146_2.39,0.626989409
X370.259_2.81,0.554843241
X850.482_2.542,0.971780103
X494.288_2.767,0.554843241
X301.216_2.828,1
X604.362_3.06,0.554843241
X644.392_3.113,1
X316.213_2.226,0.554843241
X870.549_3.217,0.736255187
X341.305_3.054,0.554843241
X270.207_2.907,0.554843241
X359.222_2.857,1
X882.585_3.443,0.554843241
X161.092_0.424,0.554843241
X602.344_2.992,0.803722291
X748.475_3.074,0.736255187
X209.055_2.25,0.554843241
X313.237_2.84,0.554843241
X285.221_3.029,0.554843241
X428.205_2.248,0.554843241
X375.217_2.773,1
X566.324_2.714,0.554843241
X574.278_2.577,0.554843241
X912.559_3.264,1
X321.242_3.007,0.554843241
X372.347_3.021,1
X702.434_3.015,0.554843241
X179.063_2.255,0.554843241
X247.132_3.16,0.861239265
X333.206_2.857,1
X600.33_2.645,0.554843241
X301.216_3.021,1
X391.211_2.621,0.554843241
X127.013_2.258,0.554843241
X652.332_2.327,0.554843241
X834.601_5.608,1
X184.17_3.34,0.554843241
X576.33_2.64,1
X237.185_3.468,0.554843241
X576.33_2.713,0.554843241
X391.212_2.578,0.554843241
X828.502_3.06,0.554843241
X393.227_2.59,1
X506.255_3.172,0.615332161
X325.216_2.916,0.554843241
X912.56_3.159,0.736255187
X538.352_2.737,0.554843241
X165.055_0.414,0.554843241
X914.574_3.261,1
X391.211_2.639,0.773544115
X842.552_3.284,0.554843241
X632.392_2.97,0.554843241
X359.222_2.813,0.554843241
X914.575_3.197,0.554843241
X746.46_3.062,0.554843241
X350.209_2.324,0.554843241
X574.278_2.793,0.554843241
X822.564_3.436,1
X333.206_2.743,0.554843241
X662.437_3.088,0.554843241
X367.212_2.569,0.554843241
X758.46_3.056,0.554843241
X934.528_2.986,0.554843241
X946.565_3.069,0.554843241
X862.546_3.216,0.554843241
X788.507_3.261,0.554843241
X786.491_3.166,0.554843241
X930.569_3.182,0.554843241
X658.408_3.068,0.554843241
X782.531_3.523,0.554843241
X464.208_2.321,1
X776.411_2.398,0.736255187
X734.571_5.604,1
X737.541_2.399,1
X776.042_2.398,0.90652645
X737.591_2.4,0.950551604
X737.391_2.399,0.863918293
X494.325_2.865,0.90652645
X921.861_2.4,1
X982.984_2.4,0.773544115
X1091.689_2.945,0.554843241
X776.937_2.392,0.554843241
X195.994_5.715,0.841043033
X680.412_2.954,0.554843241
X398.327_2.855,0.687750208
X536.335_2.7,0.585684433
X660.424_3.137,0.554843241
X760.474_3.064,0.554843241
X414.96_0.309,0.554843241
X758.459_2.977,0.554843241
X745.622_3.594,0.554843241
X834.601_3.517,0.554843241
X676.382_2.92,1
X782.567_3.55,0.554843241
X703.574_4.122,0.554843241
X720.408_2.952,0.554843241
X806.57_3.362,0.554843241
X845.967_2.338,1
X400.158_0.333,0.560730196
X683.846_2.364,0.554843241
X806.57_3.848,0.554843241
X806.57_3.256,0.554843241
X782.568_3.34,1
X846.067_2.339,1
X678.434_3.156,0.554843241
X776.579_3.701,0.554843241
X538.351_2.868,0.554843241
X634.408_3.056,0.554843241
X590.31_2.539,1
X806.569_3.835,0.554843241
X696.407_2.929,0.554843241
X845.866_2.338,0.554843241
X360.275_2.608,0.554843241
X440.337_2.772,0.736255187
X452.277_2.9,0.554843241
X838.559_3.424,0.554843241
X838.559_3.537,0.773544115
X230.212_2.638,0.554843241
X818.59_3.603,0.554843241
X949.624_2.926,1
X902.54_3.008,0.406652731
X640.382_2.924,0.554843241
X1105.704_2.951,0.554843241
X414.321_2.745,0.554843241
X408.952_0.314,0.554843241
X489.228_3.175,0.554843241
X886.545_3.051,0.554843241
X422.194_2.28,0.554843241
X708.443_3.029,0.554843241
X311.222_2.926,0.30243314
X316.285_2.8,0.554843241
X902.539_3.116,0.773544115
X408.179_2.2,0.803722291
X373.187_2.738,0.554843241
X220.089_2.262,0.773544115
X907.526_2.579,0.554843241
X370.984_0.312,0.554843241
X319.148_2.399,1
X590.31_2.6,0.554843241
X907.276_2.579,0.554843241
X614.31_2.578,0.554843241
X896.565_3.259,1
X710.423_2.91,0.554843241
X802.595_3.81,0.554843241
X159.969_6.632,0.554843241
X720.408_2.916,0.554843241
X842.589_3.654,0.554843241
X928.554_3.119,0.554843241
X776.47_3.053,0.554843241
X608.32_2.596,0.554843241
X614.31_2.529,1
X205.098_0.777,1
X414.009_0.301,0.554843241
X412.306_2.696,1
X286.995_0.306,1
X103.055_0.484,1
X746.387_2.343,0.637102945
X761.402_2.875,0.554843241
X110.021_6.396,0.554843241
X814.559_3.446,0.554843241
X293.161_2.41,0.554843241
X235.09_2.641,0.736255187
X850.595_3.83,0.554843241
X709.936_2.18,0.560730196
X790.573_4.122,0.554843241
X710.079_2.18,0.554843241
X540.272_2.718,0.554843241
X462.191_2.265,0.773544115
X746.471_2.343,1
X746.304_2.342,0.554843241
X732.445_3.057,0.554843241
X880.569_3.459,0.554843241
X262.129_0.406,0.554843241
X780.553_3.784,0.554843241
X864.573_3.369,0.554843241
X540.273_2.812,0.554843241
X333.192_2.619,0.554843241
X822.526_3.36,1
X400.158_0.426,0.554843241
X864.573_3.465,0.554843241
X780.553_3.716,0.554843241
X422.327_2.839,0.554843241
X331.177_2.552.1,0.897127764
X846.563_3.452,0.554843241
X582.32_2.721,0.554843241
X670.408_3.011,0.736255187
X808.549_3.668,0.554843241
X375.13_2.257,1
X930.569_3.259,1
X836.543_3.482,0.554843241
X251.114_2.071,0.554843241
X429.372_3.888,0.554843241
X576.294_2.629,0.554843241
X446.196_2.386,0.554843241
X582.32_2.817,0.554843241
X245.19_3.142,0.554843241
X808.548_3.613,0.554843241
X760.474_3.147,0.554843241
X824.542_3.439,0.773544115
X546.28_2.319,0.736255187
X258.28_2.809,0.803722291
X248.132_2.378,0.554843241
X930.57_3.096,0.554843241
X396.311_2.801,0.554843241
X604.361_3.064,0.554843241
X796.511_3.34,0.554843241
X672.423_3.234,0.554843241
X472.342_2.865,0.736255187
X900.523_3.093,0.554843241
X109.023_6.388,1
X444.181_2.262,0.554843241
X750.542_4.149,0.554843241
X586.795_2.336,0.773544115
X370.295_2.792,0.554843241
X319.227_2.7,0.554843241
X814.522_3.139,0.554843241
X616.325_2.61,0.554843241
X546.029_2.319,0.773544115
X441.118_2.677,0.861239265
X205.159_3.028,0.554843241
X678.397_2.89,0.554843241
X350.305_3.336,0.554843241
X734.459_2.999,0.554843241
X856.532_3.358,1
X438.322_2.729,0.554843241
X918.534_3.025,0.554843241
X828.501_3.1,0.554843241
X572.263_2.557,0.554843241
X658.407_3.012,0.554843241
X484.247_2.622,0.554843241
X268.983_0.335,0.554843241
X762.506_3.67,0.554843241
X784.511_3.335,0.554843241
X822.526_3.333,0.554843241
X828.502_3.256,0.554843241
X574.279_2.559,0.554843241
X878.54_3.156,0.554843241
X427.133_2.772,0.554843241
X928.553_3.201,0.554843241
X820.211_2.39,0.181445066
X878.754_2.555,0.971780103
X267.117_2.199,0.554843241
X317.126_2.35,0.554843241
X702.434_3.064,0.554843241
X616.325_2.661,0.554843241
X560.3_2.643,0.736255187
X820.51_3.273,0.554843241
X253.101_2.235,0.554843241
X319.227_2.783,0.554843241
X618.377_2.972,0.972760755
X832.532_3.351,0.554843241
X480.405_3.014,0.554843241
X804.551_3.912,0.554843241
X894.548_3.086,0.554843241
X271.104_0.42,1
X375.217_2.605,1
X385.129_0.304,0.554843241
X806.569_5.586,0.554843241
X777.148_2.391,0.554843241
X878.55_3.264,0.554843241
X576.294_2.516,0.736255187
X894.548_3.072,0.554843241
X558.319_2.802,1
X864.574_3.563,0.554843241
X386.29_2.704,0.554843241
X292.607_2.098,0.554843241
X856.583_5.546,0.773544115
X613.16_0.396,0.554843241
X806.57_4.101,0.609332303
X962.56_3.064,0.554843241
X500.277_2.797,0.554843241
X894.548_3.257,0.554843241
X138.043_0.408,0.554843241
X409.257_2.779,0.822492066
X254.095_2.573,0.803722291
X252.079_2.625,0.736255187
X456.333_2.609,0.554843241
X319.227_2.913,0.881562519
X572.262_2.707,0.554843241
X838.521_3.285,0.554843241
X616.326_2.561,0.554843241
X194.007_0.33,0.406652731
X452.373_2.945,0.554843241
X166.087_0.347,0.554843241
X462.192_2.403,1
X460.177_2.343,1
X812.543_3.297,0.736255187
X440.338_2.763,0.554843241
X442.353_2.819,0.406652731
X335.143_2.416,1
X321.128_2.348,0.554843241
X777.043_2.391,0.554843241
X820.155_2.39,0.406652731
X236.084_2.348,0.554843241
X820.378_2.391,0.554843241
X916.519_2.98,0.554843241
X820.1_2.391,0.554843241
X820.322_2.391,0.554843241
X263.146_0.316,0.560730196
X182.082_0.405,0.803722291
X776.99_2.391,0.554843241
X777.201_2.39,0.554843241
X868.399_2.391,0.554843241
X590.275_2.421,0.554843241
X868.458_2.39,0.554843241
X618.341_2.519,0.803722291
X820.267_2.391,0.406652731
X922.549_2.391,0.554843241
X590.273_2.56,0.554843241
X730.429_3.016,0.554843241
X868.34_2.391,0.554843241
X934.529_2.963,0.554843241
X323.012_0.319,0.554843241
X614.309_2.711,0.773544115
X572.264_2.549,0.554843241
X632.322_2.44,0.773544115
X470.384_2.9,0.554843241
X518.253_2.548,0.554843241
X724.439_2.916,0.554843241
X766.448_2.91,0.554843241
X820.044_2.391,0.554843241
X285.903_0.302,0.736255187
X588.259_2.41,0.554843241
X738.454_3.014,0.554843241
X560.3_2.553,0.554843241
X244.093_0.305,0.554843241
X842.552_3.319,0.554843241
X451.017_2.248,0.554843241
X315.109_2.399,0.554843241
X332.244_2.494,0.554843241
X327.232_3.089,0.773544115
X648.317_2.404,1
X726.419_2.89,0.554843241
X341.211_2.823,1
X540.273_2.715,0.554843241
X801.815_2.767,0.554843241
X736.44_3.005,0.554843241
X268.104_0.302,0.554843241
X830.553_3.314,0.554843241
X746.554_2.343,0.863918293
X392.41_2.108,0.554843241
X814.24_2.343,1
X814.057_2.343,1
X130.534_6.153,0.554843241
X689.128_2.341,0.803722291
X758.46_3.114,0.554843241
X209.073_2.279,0.554843241
X280.264_3.159,0.554843241
X366.373_3.76,0.554843241
X782.569_4.084,0.554843241
X782.569_4.138,0.554843241
X669.741_2.258,0.736255187
X782.569_4.198,1
X774.564_3.449,0.554843241
X660.547_2.42,1
X774.565_3.634,0.554843241
X242.567_2.774,0.554843241
X288.633_2.894,1
X236.163_2.635,0.736255187
X830.571_3.706,0.554843241
X218.985_0.327,0.554843241
X182.985_6.327,0.554843241
X328.915_6.207,0.554843241
X328.916_6.068,0.554843241
X328.916_5.996,0.554843241
X328.916_5.92,0.554843241
X109.023_6.094,0.554843241
X109.023_5.81,0.803722291
X109.023_5.957,1
X224.012_5.946,0.595631639
X138.996_5.905,1
X138.996_5.988,0.554843241
X138.996_6.184,1
X287.889_5.958,0.554843241
X224.012_6.403,0.554843241
X224.012_6.359,1
X287.889_5.906,0.554843241
X130.534_5.797,1
X138.996_6.425,0.736255187
X130.534_5.853,0.554843241
X312.326_3.533,0.615332161
X110.519_6.375,0.554843241
X115.965_6.432,0.554843241
X110.519_6.297,1
X110.519_6.337,1
X110.519_5.887,0.554843241
X180.022_5.86,0.554843241
X115.965_6.486,0.554843241
X180.022_5.922,0.554843241
X169.978_5.921,0.927845983
X122.964_6.235,0.554843241
X115.965_6.536,0.554843241
X195.994_6.449,0.792845865
X312.326_3.494,0.554843241
X158.961_6.8,0.554843241
X195.994_6.52,1
X310.311_3.375,1
X190.98_5.847,0.554843241
X361.238_2.895,1
X324.327_3.455,0.671944077
X787.668_3.937,0.554843241
X705.37_2.412,1
X512.756_2.233,1
X502.257_2.547,0.554843241
X462.227_2.432,0.554843241
X870.55_3.096,0.554843241
X126.022_0.443,0.554843241
X790.56_3.318,0.64591846
X918.535_2.976,0.554843241
X293.211_3.087,0.554843241
X279.117_2.333,1
X816.573_3.512,0.554843241
X896.565_3.2,0.554843241
X822.564_3.545,0.554843241
X790.537_3.877,1
X792.554_4.114,0.935556148
X792.554_4.048,0.554843241
X748.527_3.925,0.554843241
X758.569_4.567,0.554843241
X748.527_3.963,0.971780103
X792.554_4.169,0.803722291
X906.569_3.264,0.554843241
X526.315_5.668,1
X907.025_2.577,0.68145485
X766.537_3.976,0.554843241
X1015.672_2.923,0.554843241
X790.574_4.122,0.554843241
X621.445_2.18,1
X556.443_3.104,0.554843241
X790.574_4.218,0.554843241
X886.543_3.166,1
X273.019_0.308,1
X886.543_3.252,1
X570.283_3.053,0.638469262
X828.551_3.962,0.736255187
X830.554_3.264,0.554843241
X724.218_2.769,0.756970904
X599.241_2.765,0.554843241
X165.164_2.712,0.554843241
X806.57_3.972,1
X584.336_2.769,0.554843241
X173.133_3.319,0.803722291
X158.922_0.307,0.590257438
X495.663_2.271,0.554843241
X339.138_2.425,0.554843241
X209.178_3.324,0.792845865
X558.285_2.261,1
X333.163_2.467,0.554843241
X272.222_2.735,0.554843241
X429.212_2.192,0.554843241
X473.238_2.238,1
X576.295_2.614,1
X437.887_2.091,0.554843241
X649.755_2.425,0.554843241
X534.268_2.157,0.554843241
X173.072_2.415,0.554843241
X331.263_3.1,0.803722291
X830.569_3.79,1
X494.997_2.235,0.554843241
X676.418_3.012,0.554843241
X429.221_2.564,0.554843241
X840.537_3.295,0.554843241
X627.734_2.411,0.554843241
X764.523_3.86,1
X343.227_3.095,0.822492066
X431.237_2.665,1
X359.222_2.756,1
X268.105_0.418,0.554843241
X997.624_2.921,1
X258.11_0.309,0.554843241
X301.114_0.419,0.554843241
X347.258_3.128,1
X353.191_2.187,0.392260691
X331.263_3.302,0.554843241
X301.216_2.905,1
X488.516_2.327,1
X632.321_2.569,0.554843241
X166.042_2.26,1
X163.031_2.26,1
X373.966_2.16,0.554843241
X338.974_2.023,1
X375.217_2.781,0.595631639
X407.957_2.12,0.554843241
X325.216_2.824,1
X542.323_2.885,0.554843241
X566.325_2.709,0.560730196
X389.196_2.612,0.554843241
X323.172_2.309,0.554843241
X447.232_2.538,0.554843241
X142.949_0.309,0.554843241
X112.087_3.698,1
X214.181_3.152,0.554843241
X884.528_3.162,1
X448.211_2.372,0.554843241
X898.58_3.459,1
X728.485_3.29,0.554843241
X747.719_2.337,1
X806.555_3.31,0.554843241
X366.132_2.184,0.554843241
X682.393_2.927,0.554843241
X307.084_0.436,1
X502.224_2.413,0.554843241
X151.098_3.764,0.773544115
X848.579_3.734,1
X165.055_0.374,1
X392.978_0.309,1
X508.34_3.061,1
X205.098_0.721,0.554843241
X377.233_2.823,1
X414.96_0.304,0.554843241
X359.221_2.98,1
X158.013_0.32,0.803722291
X810.601_5.6,0.554843241
X300.199_2.264,0.554843241
X944.55_3.076,0.554843241
X822.212_2.529,0.803722291
X594.311_2.18,0.554843241
X391.246_2.932,0.554843241
X339.289_2.941,0.554843241
X836.602_3.252,0.554843241
X329.248_3.098,0.554843241
X407.206_2.542,0.554843241
X692.412_2.962,0.554843241
X401.269_2.92,0.554843241
X259.154_2.53,0.554843241
X210.044_0.365,0.554843241
X357.105_2.329,0.554843241
X654.398_3.076,0.554843241
X621.32_2.18,1
X528.411_2.98,0.554843241
X576.329_2.791,1
X600.33_2.804,0.560730196
X826.265_2.769,0.822492066
X376.319_3.262,0.554843241
X621.303_3.147,0.554843241
X370.983_0.307,0.554843241
X273.254_2.711,0.554843241
X542.289_2.643,0.554843241
X291.07_0.408,0.554843241
X784.584_3.275,0.554843241
X215.016_0.409,0.554843241
X262.165_0.431,0.554843241
X285.083_0.446,0.736255187
X806.571_4.266,1
X784.585_5.595,0.608308597
X128.018_0.344,0.554843241
X806.571_4.175,0.554843241
X293.211_2.694,0.554843241
X232.025_0.317,0.554843241
X800.579_3.784,0.554843241
X373.202_2.667,1
X135.079_4.526,0.554843241
X389.196_2.613,0.554843241
X357.206_2.627,0.554843241
X524.278_2.733,0.554843241
X850.595_3.759,0.554843241
X240.079_0.303,0.746440085
X788.616_4.205,0.554843241
X792.554_4.226,0.608308597
X161.092_0.387,0.851918421
X140.082_3.551,0.554843241
X389.191_2.451,0.554843241
X621.571_2.18,1
X828.258_2.181,1
X518.323_2.92,0.927845983
X828.091_2.18,1
X480.276_2.253,0.554843241
X516.3_2.57,0.554843241
X349.189_2.464,0.554843241
X709.649_2.179,0.554843241
X262.907_0.311,0.554843241
X258.207_2.775,0.554843241
X668.378_2.923,0.554843241
X878.547_3.26,0.554843241
X584.207_2.096,0.554843241
X1075.695_2.976,0.554843241
X602.346_2.704,1
X347.172_2.535,1
X461.215_2.518,0.554843241
X357.206_2.75,0.554843241
X341.211_2.75,0.554843241
X792.553_3.62,0.554843241
X650.403_3.014,0.554843241
X404.301_2.779,0.554843241
X261.651_2.249,0.554843241
X283.019_0.328,0.554843241
X928.554_3.072,0.554843241
X618.377_3.107,0.554843241
X368.352_2.957,0.554843241
X284.099_0.423,0.554843241
X150.058_0.359,0.554843241
X814.558_3.514,0.554843241
X856.569_3.179,0.554843241
X423.909_2.296,1
X311.633_2.893,0.554843241
X648.424_3.067,0.554843241
X472.327_2.935,0.554843241
X603.293_3.149,0.554843241
X912.56_3.117,0.554843241
X352.291_5.59,0.554843241
X498.006_2.237,0.554843241
X508.436_3.093,0.554843241
X457.24_2.215,0.955086394
X310.057_0.314,0.554843241
X423.573_2.295,0.554843241
X493.315_3.011,0.554843241
X279.171_2.29,0.554843241
X902.538_3.238,1
X298.274_2.73,0.554843241
X812.521_3.604,0.554843241
X659.287_3.323,0.554843241
X548.275_2.874,0.773544115
X852.549_3.694,0.554843241
X1091.699_2.955,0.554843241
X842.589_3.698,1
X773.653_3.33,0.554843241
X558.283_2.791,0.554843241
X341.247_3.166,0.554843241
X773.653_3.61,0.554843241
X337.167_3.276,0.554843241
X418.223_2.772,0.554843241
X400.159_0.337,0.554843241
X415.157_0.304,0.554843241
X880.571_3.378,0.554843241
X301.115_0.328,0.554843241
X632.321_2.535,0.554843241
X518.604_2.246,0.554843241
X301.115_0.413,0.803722291
X401.269_2.983,0.554843241
X277.995_0.326,0.554843241
X663.672_2.237,0.554843241
X766.536_3.971,0.554843241
X674.439_3.237,0.554843241
X608.32_2.651,0.554843241
X415.21_2.515,0.554843241
X930.569_3.313,1
X590.274_2.559,0.822492066
X353.269_2.989,0.736255187
X476.277_2.832,0.554843241
X774.543_4.007,1
X639.976_2.342,0.554843241
X630.306_2.472,1
X630.305_2.513,0.554843241
X792.589_4.299,0.554843241
X590.273_2.68,1
X298.993_0.33,0.554843241
X834.528_3.349,0.773544115
X876.535_3.274,0.803722291
X187.108_0.35,0.773544115
X681.362_2.79,0.554843241
X664.312_2.472,0.554843241
X408.309_3.31,0.56330329
X424.283_3.332,0.554843241
X250.178_3.373,0.554843241
X796.547_3.628,0.554843241
X490.01_2.106,0.554843241
X392.209_2.161,0.554843241
X461.739_2.087,0.554843241
X439.98_2.09,0.554843241
X792.553_3.738,0.554843241
X759.638_5.605,1
X288.29_2.69,0.554843241
X600.469_3.096,0.554843241
X198.186_2.605,0.637102945
X775.41_2.4,0.554843241
X778.284_2.453,0.554843241
X640.047_2.343,0.554843241
X829.969_2.454,0.554843241
X702.468_2.4,0.554843241
X386.961_0.313,0.554843241
X242.212_2.726,0.736255187
X349.21_2.695,1
X126.022_0.447,0.554843241
X796.547_3.587,0.554843241
X808.548_3.669,0.554843241
X368.279_2.763,0.554843241
X313.237_2.732,0.554843241
X332.219_2.219,0.554843241
X430.39_2.963,0.554843241
X293.133_2.359,0.554843241
X846.562_3.417,1
X806.532_3.537,0.554843241
X782.532_3.34,0.736255187
X269.137_2.454,0.554843241
X289.18_2.863,0.554843241
X728.559_5.575,0.554843241
X177.127_2.779,0.554843241
X337.237_2.687,0.554843241
X560.3_2.683,0.554843241
X810.527_3.324,0.554843241
X319.19_2.857,0.554843241
X934.529_3.044,1
X405.227_2.692,0.554843241
X242.1_0.35,1
X357.206_2.697,0.554843241
X602.346_2.773,1
X658.408_3.184,0.554843241
X445.221_2.633,0.554843241
X394.259_2.837,0.554843241
X844.546_3.486,0.554843241
X263.091_2.771,0.554843241
X391.211_2.714,0.554843241
X377.232_2.775,1
X820.51_3.354,0.554843241
X548.336_2.972,0.554843241
X407.207_2.598,1
X469.252_2.661,1
X379.248_2.828,0.554843241
X632.32_2.689,0.803722291
X301.216_2.703,0.554843241
X534.296_2.937,1
X393.227_2.69,0.554843241
X556.268_2.65,0.554843241
X242.1_0.472,0.554843241
X876.537_3.262,0.803722291
X796.511_3.392,1
X688.52_3.089,0.554843241
X506.361_3.016,0.554843241
X182.588_2.711,0.554843241
X878.553_3.331,0.803722291
X301.216_2.769,0.554843241
X672.423_3.1,0.554843241
X830.102_2.454,0.554843241
X453.992_2.221,0.554843241
X629.64_2.237,0.554843241
X830.169_2.454,0.554843241
X408.951_0.308,0.554843241
X773.936_2.401,0.554843241
X430.933_0.307,0.554843241
X834.528_3.29,0.803722291
X288.075_0.36,0.554843241
X348.07_0.322,0.554843241
X401.232_2.776,0.554843241
X1063.671_2.922,0.554843241
X122.072_3.9,1
X759.637_3.27,0.554843241
X759.637_3.187,0.554843241
X153.041_0.4,0.883119141
X263.081_2.774,0.96967741
X462.319_3.281,0.736255187
X546.269_2.157,0.554843241
X374.303_3.249,0.30243314
X688.455_3.234,0.554843241
X307.065_0.432,0.554843241
X253.055_0.388,0.554843241
X257.117_0.431,0.554843241
X348.071_0.332,0.936096775
X788.618_5.596,0.554843241
X776.507_3.184,0.554843241
X508.376_3.076,0.554843241
X462.298_2.924,0.554843241
X686.462_2.783,0.554843241
X632.393_3.035,0.554843241
X564.366_3.017,1
X888.521_3.27,0.554843241
X708.512_4.975,0.554843241
X189.124_0.452,0.554843241
X476.374_2.929,0.554843241
X1019.704_3.032,0.803722291
X628.383_2.98,0.554843241
X762.599_5.596,0.554843241
X570.357_2.934,0.803722291
X400.764_5.609,0.554843241
X850.595_3.894,1
X758.571_5.632,0.595631639
X302.973_0.311,0.554843241
X177.958_0.317,0.554843241
X1039.674_2.917,0.554843241
X209.074_2.274,0.554843241
X429.221_2.634,1
X566.324_2.875,0.897127764
X580.304_3.279,0.554843241
X368.258_3.021,0.554843241
X812.507_3.228,1
X347.295_3.343,0.554843241
X240.079_0.629,0.554843241
X509.288_3.272,0.554843241
X240.079_0.487,0.554843241
X798.527_3.326,0.554843241
X574.279_2.652,0.554843241
X447.234_2.604,0.554843241
X425.137_2.77,0.554843241
X792.554_5.593,0.554843241
X792.553_3.389,0.554843241
X834.602_3.204,0.554843241
X764.523_3.785,1
X276.02_2.431,0.554843241
X262.988_2.432,0.554843241
X234.993_2.429,0.554843241
X339.02_2.429,0.554843241
X278.173_2.843,0.554843241
X642.398_2.991,0.554843241
X425.136_3.511,0.554843241
X922.611_2.391,0.554843241
X922.674_2.39,0.554843241
X488.242_2.487,0.554843241
X788.522_3.689,0.554843241
X866.589_3.607,1
X724.527_4.138,0.554843241
X776.559_5.587,0.554843241
X772.526_3.686,0.554843241
X772.526_3.786,0.554843241
X828.552_3.591,0.554843241
X590.793_2.315,0.554843241
X302.209_2.269,1
X782.569_4.257,0.554843241
X782.569_4.312,0.560730196
X468.39_3.123,0.554843241
X621.069_2.176,0.554843241
X205.098_0.627,0.554843241
X169.036_0.367,0.554843241
X350.305_2.96,0.554843241
X150.113_0.34,0.554843241
X205.098_0.5,1
X205.097_0.615,0.554843241
X600.331_2.658,0.82414302
X407.243_2.715,0.554843241
X397.22_2.071,0.554843241
X666.435_3.08,1
X143.118_0.441,0.677888533
X237.087_0.467,0.554843241
X664.311_2.433,0.554843241
X217.12_4.979,1
X217.12_4.904,1
X510.32_2.768,0.554843241
X473.345_3.119,0.554843241
X318.241_2.972,0.554843241
X348.288_3.044,0.554843241
X209.984_0.329,0.595631639
X316.995_0.316,0.554843241
X195.969_0.321,1
X806.57_4.031,0.818305605
X340.358_3.708,0.554843241
X776.579_3.556,0.554843241
X403.358_3.54,0.554843241
X538.52_4.124,1
X459.2_2.536,0.554843241
X477.212_2.432,0.554843241
X477.211_2.513,0.554843241
X303.232_3.087,0.554843241
X608.728_2.766,0.554843241
X740.522_3.987,0.554843241
X222.998_0.342,0.554843241
X169.076_2.23,0.554843241
X250.1_2.306,0.554843241
X240.196_2.725,1
X303.074_0.317,0.554843241
X245.125_0.301,0.554843241
X540.309_2.901,0.554843241
X281.092_0.366,0.554843241
X474.343_2.839,1
X298.115_0.465.1,0.554843241
X293.284_3.382,0.870006816
X355.285_3.157,0.554843241
X275.935_0.337,0.554843241
