"filename","LA_50DPI","RA_50DPI","LVT_50DPI","LVB_50DPI","RVT_50DPI","RVB_50DPI"
"X347.172_2.542",0.011475436,NA,0.043605032,0.466014139,NA,NA
"X878.754_2.555",0.228617853,NA,0.098301633,0.009421938,0.563736722,0.971780103
"X864.572_3.503",0.49290002,NA,NA,NA,NA,NA
"X267.117_2.199",0.49290002,NA,1,0.360456852,NA,0.554843241
"X698.439_3.092",0.982666934,NA,0.530755686,NA,NA,NA
"X832.585_3.861",0.49290002,1,0.604955796,NA,0.563736722,NA
"X726.506_3.565",0.172271396,NA,NA,NA,NA,NA
"X317.126_2.35",0.051415195,NA,NA,NA,NA,0.554843241
"X702.434_3.064",0.315591452,NA,0.971166531,0.466014139,NA,0.554843241
"X616.325_2.661",0.124566757,0.573708011,0.530755686,0.056133774,NA,0.554843241
"X394.338_3.619",1,NA,0.530755686,NA,NA,NA
"X560.3_2.643",0.036214543,NA,0.640117609,0.048515345,NA,0.736255187
"X820.51_3.273",0.360358048,0.573708011,1,NA,NA,0.554843241
"X756.48_3.227",0.256216659,NA,0.472988654,NA,NA,NA
"X408.354_5.59",0.49290002,NA,NA,NA,NA,NA
"X253.101_2.235",0.360358048,0.573708011,0.530755686,NA,NA,0.554843241
"X319.227_2.783",0.418827984,NA,0.763329395,0.360456852,0.563736722,0.554843241
"X375.253_2.846",0.030923534,NA,0.530755686,NA,NA,NA
"X402.78_3.474",0.172271396,NA,NA,NA,NA,NA
"X618.377_2.972",0.071349953,0.573708011,NA,0.723719526,0.058622127,0.972760755
"X689.558_3.819",0.360358048,NA,NA,NA,NA,NA
"X832.532_3.351",0.360358048,0.573708011,NA,NA,NA,0.554843241
"X746.51_3.501",0.49290002,NA,NA,NA,NA,NA
"X480.405_3.014",0.660416327,0.573708011,0.266120004,0.466014139,NA,0.554843241
"X804.551_3.912",0.694563071,0.768068911,0.530755686,NA,NA,0.554843241
"X577.519_5.582",1,NA,NA,NA,NA,NA
"X704.448_3.082",0.67068248,0.802229433,0.957903011,1,NA,NA
"X808.584_4.204",0.256216659,NA,NA,NA,0.563736722,NA
"X894.548_3.086",0.172271396,0.573708011,0.097354967,0.006012127,NA,0.554843241
"X271.104_0.42",0.047773497,NA,0.009449299,0.004518427,1,1
"X375.217_2.605",0.071349953,NA,0.530755686,0.161165587,NA,1
"X385.129_0.304",0.030923534,NA,0.530755686,0.063535763,NA,0.554843241
"X806.569_5.586",0.660416327,NA,0.380227856,NA,NA,0.554843241
"X726.469_3.225",0.107790125,0.573708011,0.020935587,NA,NA,NA
"X730.464_3.193",0.828310326,NA,NA,NA,NA,NA
"X138.043_0.325",0.107790125,NA,0.00114719,0.063535763,NA,NA
"X702.434_3.129",0.315591452,NA,0.530755686,0.466014139,NA,NA
"X777.148_2.391",0.360358048,0.573708011,0.697341646,1,0.182162057,0.554843241
"X806.53_3.404",0.49290002,NA,NA,NA,NA,NA
"X770.496_3.311",0.939306932,0.573708011,0.472988654,NA,NA,NA
"X238.111_2.16",0.107790125,NA,NA,NA,NA,NA
"X772.511_3.275",0.060803258,0.768068911,0.530755686,NA,NA,NA
"X634.412_3.027",0.496722308,NA,0.530755686,NA,NA,NA
"X720.48_3.263",0.331284132,NA,NA,NA,NA,NA
"X717.59_5.578",0.360358048,NA,NA,NA,NA,NA
"X445.367_3.761",0.360358048,NA,NA,NA,NA,NA
"X878.55_3.264",0.018277847,0.573708011,0.676017453,0.466014139,NA,0.554843241
"X576.294_2.516",0.071029832,NA,0.358679134,0.035484612,NA,0.736255187
"X894.548_3.072",0.107790125,NA,0.380227856,0.121974387,NA,0.554843241
"X558.319_2.802",0.051415195,NA,0.530755686,0.085761302,NA,1
"X864.574_3.563",0.360358048,NA,0.530755686,NA,NA,0.554843241
"X730.465_3.156",0.418827984,NA,0.530755686,NA,NA,NA
"X386.29_2.704",0.741582927,NA,NA,NA,NA,0.554843241
"X310.133_2.308",0.172271396,NA,NA,NA,NA,NA
"X393.264_2.827",0.071349953,NA,NA,NA,NA,NA
"X124.053_0.341",0.172271396,NA,0.530755686,0.466014139,NA,NA
"X292.607_2.098",0.640486867,NA,NA,NA,NA,0.554843241
"X856.583_5.546",0.256216659,NA,0.530755686,0.466014139,NA,0.773544115
"X613.16_0.396",0.099172081,0.573708011,NA,0.466014139,NA,0.554843241
"X806.57_4.101",0.256216659,NA,0.787791899,0.635097282,1,0.609332303
"X962.56_3.064",0.360358048,1,0.823979501,0.024376771,NA,0.554843241
"X500.277_2.797",0.300581945,0.573708011,NA,0.221820036,NA,0.554843241
"X180.033_0.381",0.107790125,NA,0.015935516,0.466014139,NA,NA
"X592.567_4.398",0.040294691,NA,NA,NA,NA,NA
"X343.226_2.913",0.016064146,0.573708011,0.472988654,0.466014139,NA,NA
"X894.548_3.257",0.067272515,0.573708011,0.530755686,0.043091624,NA,0.554843241
"X508.268_2.584",0.172271396,NA,0.776057245,0.102393172,NA,NA
"X138.043_0.408",0.071349953,NA,0.530755686,0.039508653,NA,0.554843241
"X415.357_3.504",0.360358048,NA,0.530755686,NA,NA,NA
"X402.78_3.543",0.256216659,NA,0.530755686,NA,NA,NA
"X409.257_2.779",0.011475436,NA,0.697341646,0.466014139,0.571338379,0.822492066
"X254.095_2.573",0.59991269,NA,0.530755686,0.167234601,0.563736722,0.803722291
"X962.559_3.094",0.172271396,NA,0.603782032,0.466014139,NA,NA
"X603.293_3.168",0.172271396,NA,0.342816752,NA,NA,NA
"X385.333_3.644",1,NA,0.472988654,NA,NA,NA
"X252.079_2.625",1,NA,0.472988654,0.466014139,0.563736722,0.736255187
"X456.333_2.609",0.496722308,NA,0.530755686,NA,0.563736722,0.554843241
"X319.227_2.913",0.49290002,1,0.145869615,0.053024816,0.738665989,0.881562519
"X137.038_5.762",0.49290002,NA,NA,NA,NA,NA
"X113_0.358",0.360358048,0.573708011,0.387454374,0.466014139,NA,NA
"X572.262_2.707",0.044008044,NA,0.472988654,0.061598101,NA,0.554843241
"X838.521_3.285",0.447721158,0.573708011,0.289962795,NA,NA,0.554843241
"X616.326_2.561",0.169219056,1,0.251269146,0.144673799,NA,0.554843241
"X799.668_3.582",1,NA,NA,NA,NA,NA
"X251.114_1.542",0.172271396,NA,NA,NA,NA,NA
"X188.071_1.263",0.071349953,NA,NA,NA,NA,NA
"X251.114_1.428",0.256216659,NA,NA,NA,NA,NA
"X194.007_0.33",0.360358048,NA,0.121940827,0.009561026,0.024814188,0.406652731
"X249.149_2.639",0.48198024,NA,0.472988654,0.082421187,NA,NA
"X760.584_4.341",0.873351143,1,0.530755686,NA,NA,NA
"X734.569_4.31",0.651324768,0.573708011,0.472988654,NA,NA,NA
"X760.584_4.578",0.969849327,0.802229433,0.530755686,NA,NA,NA
"X734.569_4.399",0.95588711,0.573708011,0.472988654,NA,NA,NA
"X452.373_2.945",0.847500019,1,NA,0.466014139,NA,0.554843241
"X734.57_4.45",1,1,0.472988654,NA,NA,NA
"X166.087_0.347",0.975219156,0.573708011,0.048079766,0.466014139,0.563736722,0.554843241
"X462.192_2.403",0.031106329,NA,0.530755686,0.360456852,NA,1
"X760.585_4.737",0.700610579,0.573708011,NA,NA,NA,NA
"X786.6_4.602",1,0.573708011,0.530755686,NA,NA,NA
"X460.177_2.343",0.49290002,NA,NA,0.466014139,NA,1
"X812.543_3.297",0.203575885,0.802229433,0.796388642,0.138453201,NA,0.736255187
"X440.338_2.763",1,NA,NA,0.360456852,0.210928533,0.554843241
"X442.353_2.819",0.704014135,0.573708011,1,0.308117907,0.44347993,0.406652731
"X786.6_4.521",0.939306932,0.573708011,0.530755686,NA,NA,NA
"X335.143_2.416",0.256216659,NA,1,0.167234601,NA,1
"X474.344_2.588",0.49290002,NA,NA,NA,NA,NA
"X347.125_2.289",0.074279258,NA,NA,0.053755747,NA,NA
"X321.128_2.348",1,NA,0.530755686,NA,NA,0.554843241
"X592.325_2.623",0.331284132,NA,0.530755686,NA,NA,NA
"X777.043_2.391",0.49290002,NA,0.025746288,0.466014139,0.002229391,0.554843241
"X820.155_2.39",0.49290002,0.573708011,0.380227856,0.466014139,0.006866151,0.406652731
"X712.364_2.148",0.49290002,NA,NA,NA,NA,NA
"X236.084_2.348",0.071349953,0.516540293,0.266120004,0.167234601,0.563736722,0.554843241
"X916.519_2.98",0.49290002,0.573708011,0.530755686,0.381767008,0.44347993,0.554843241
"X665.976_2.25",0.018277847,NA,NA,NA,NA,NA
"X820.1_2.391",0.49290002,0.573708011,0.179889506,0.608899732,0.057435019,0.554843241
"X263.146_0.316",0.91884181,0.573708011,0.078811135,0.466014139,0.471936502,0.560730196
"X182.082_0.405",0.972210735,0.577891753,0.5362811,0.669046853,0.823098114,0.803722291
"X776.99_2.391",0.360358048,0.573708011,0.039308093,0.466014139,0.073704547,0.554843241
"X777.201_2.39",0.49290002,NA,1,0.885921978,0.084399663,0.554843241
"X590.275_2.421",0.049873397,NA,0.100816416,0.048957568,NA,0.554843241
"X706.538_3.951",0.567261211,0.573708011,NA,NA,NA,NA
"X618.341_2.519",0.227612412,NA,0.472988654,0.040845588,NA,0.803722291
"X552.297_2.54",0.099172081,NA,0.530755686,NA,NA,NA
"X229.155_0.434",0.071349953,0.573708011,0.316316607,NA,NA,NA
"X590.275_2.502",0.253897988,NA,0.530755686,0.534062841,NA,NA
"X552.295_2.672",0.418827984,NA,0.530755686,NA,NA,NA
"X510.319_2.774",0.741582927,NA,0.540137775,0.252380996,NA,NA
"X850.594_3.601",0.480180845,0.573708011,0.855400335,0.466014139,NA,NA
"X590.273_2.56",0.036456486,1,0.553725823,0.360456852,NA,0.554843241
"X566.274_2.546",0.360358048,NA,NA,NA,NA,NA
"X730.429_3.016",1,1,NA,NA,NA,0.554843241
"X399.251_3.057",0.741582927,0.573708011,1,0.466014139,0.563736722,NA
"X694.986_2.244",0.082710645,NA,NA,NA,NA,NA
"X934.529_2.963",0.228617853,0.573708011,0.606962741,0.235544954,0.563736722,0.554843241
"X801.433_2.883",0.315591452,NA,NA,NA,NA,NA
"X594.342_2.705",0.49290002,NA,0.697341646,NA,NA,NA
"X412.342_2.872",0.704014135,NA,0.530755686,0.466014139,NA,NA
"X757.622_5.627",0.611937192,NA,0.472988654,NA,NA,NA
"X323.012_0.319",0.071349953,0.573708011,0.530755686,0.466014139,0.563736722,0.554843241
"X606.27_2.452",0.49290002,NA,0.753917029,0.281688514,NA,NA
"X840.573_3.566",0.49290002,NA,NA,NA,NA,NA
"X614.309_2.711",0.586541922,NA,0.530755686,0.043278566,NA,0.773544115
"X572.264_2.549",0.256216659,NA,0.530755686,0.043438893,NA,0.554843241
"X632.322_2.44",0.48198024,NA,0.472988654,0.22137209,NA,0.773544115
"X632.32_2.567",0.873351143,0.573708011,0.342816752,0.723719526,NA,NA
"X718.429_3.073",0.071349953,0.573708011,0.776057245,0.252380996,NA,NA
"X470.384_2.9",1,0.573708011,0.266120004,0.466014139,NA,0.554843241
"X518.253_2.548",0.043708836,NA,0.865078256,0.231128333,NA,0.554843241
"X460.246_2.592",0.360358048,NA,NA,NA,NA,NA
"X822.563_3.369",0.737329053,1,0.697341646,0.360456852,NA,NA
"X704.413_3.092",0.49290002,0.573708011,0.530755686,NA,NA,NA
"X724.439_2.916",0.49290002,NA,0.530755686,NA,NA,0.554843241
"X766.448_2.91",1,NA,0.776057245,NA,NA,0.554843241
"X512.336_2.83",0.49290002,NA,0.530755686,NA,NA,NA
"X428.301_2.912",0.256216659,NA,0.530755686,NA,NA,NA
"X824.579_3.559",0.49290002,NA,NA,NA,NA,NA
"X285.903_0.302",0.297057238,0.573708011,0.472988654,0.466014139,0.563736722,0.736255187
"X282.137_2.281",0.256216659,NA,NA,NA,NA,NA
"X588.259_2.41",0.047773497,NA,0.387454374,0.024202644,NA,0.554843241
"X738.454_3.014",0.496722308,0.573708011,NA,NA,NA,0.554843241
"X592.289_2.536",0.360358048,NA,0.84133438,0.678647891,NA,NA
"X560.3_2.553",0.197459179,NA,0.736764446,0.111393882,NA,0.554843241
"X454.317_2.756",0.49290002,NA,NA,NA,NA,NA
"X606.27_2.406",0.047773497,NA,0.322840206,0.061598101,NA,NA
"X824.579_3.738",0.063815871,0.573708011,0.380227856,0.466014139,NA,NA
"X244.093_0.305",0.099172081,NA,0.455457461,0.133271817,NA,0.554843241
"X468.368_2.851",0.49290002,NA,0.472988654,NA,NA,NA
"X588.263_2.541",0.49290002,NA,NA,NA,NA,NA
"X842.552_3.319",0.400413309,0.573708011,0.915623969,0.167234601,NA,0.554843241
"X315.109_2.399",0.360358048,NA,NA,NA,NA,0.554843241
"X332.244_2.494",0.49290002,NA,NA,NA,NA,0.554843241
"X335.222_2.518",0.939306932,0.573708011,NA,NA,NA,NA
"X774.601_5.586",0.567261211,NA,NA,NA,NA,NA
"X234.957_6.368",0.741582927,NA,NA,0.563206614,0.563736722,NA
"X194.155_2.386",0.49290002,NA,0.530755686,0.248344163,NA,NA
"X246.17_2.138",0.331284132,NA,0.530755686,NA,NA,NA
"X327.232_3.089",0.962767578,0.573708011,0.530755686,0.466014139,0.563736722,0.773544115
"X729.59_4.03",0.071349953,NA,NA,NA,NA,NA
"X648.317_2.404",0.496722308,NA,0.697341646,0.043091624,NA,1
"X373.201_2.572",0.124566757,NA,0.488825772,0.263177459,NA,NA
"X566.273_2.565",0.360358048,0.573708011,NA,NA,NA,NA
"X234.957_6.408",0.805866744,NA,NA,0.391928488,NA,NA
"X518.253_2.614",0.704014135,NA,0.642948563,0.578803817,NA,NA
"X544.305_2.627",0.256216659,NA,1,0.221820036,NA,NA
"X234.957_6.402",0.741582927,NA,NA,0.505175681,0.563736722,NA
"X726.419_2.89",0.49290002,NA,1,NA,NA,0.554843241
"X341.211_2.823",0.107790125,NA,0.471947055,0.070465511,NA,1
"X127.039_6.611",1,NA,0.380227856,NA,NA,NA
"X540.273_2.715",0.49290002,NA,NA,0.085053278,NA,0.554843241
"X516.237_2.545",0.107790125,NA,1,0.466014139,NA,NA
"X562.315_2.907",0.256216659,0.573708011,0.530755686,0.360456852,NA,NA
"X772.512_3.255",0.256216659,NA,0.530755686,NA,NA,NA
"X717.554_3.533",0.49290002,NA,NA,NA,NA,NA
"X801.815_2.767",1,0.881779448,0.530755686,0.063535763,0.262965494,0.554843241
"X736.44_3.005",0.228617853,1,0.472988654,0.07921681,NA,0.554843241
"X445.232_2.773",0.172271396,0.573708011,NA,NA,NA,NA
"X872.564_3.226",1,0.573708011,NA,NA,NA,NA
"X468.39_3",0.256216659,0.573708011,NA,NA,NA,NA
"X268.104_0.302",0.377826525,0.768068911,0.098301633,0.063535763,0.333427698,0.554843241
"X530.406_3.094",0.49290002,NA,NA,NA,NA,NA
"X830.553_3.314",0.148514586,1,0.560123375,0.466014139,0.563736722,0.554843241
"X746.554_2.343",0.364647805,0.573708011,0.472988654,0.466014139,1,0.863918293
"X392.41_2.108",0.49290002,NA,0.530755686,NA,NA,0.554843241
"X814.148_2.344",1,NA,0.368692784,NA,NA,NA
"X814.24_2.343",0.978310368,NA,0.530755686,0.360456852,0.563736722,1
"X666.399_3.04",0.360358048,0.573708011,0.530755686,0.133271817,NA,NA
"X814.057_2.343",0.447721158,NA,0.84133438,0.678647891,NA,1
"X679.068_2.179",0.263363722,0.573708011,NA,0.466014139,0.563736722,NA
"X552.331_3.035",0.350635342,0.768068911,NA,NA,0.563736722,NA
"X130.534_6.153",0.847500019,0.573708011,0.530755686,0.466014139,0.942633594,0.554843241
"X548.541_4.355",0.172271396,NA,NA,NA,NA,NA
"X720.443_2.989",0.496722308,NA,0.822897407,0.360456852,NA,NA
"X689.128_2.341",0.533102953,NA,0.568771246,0.678647891,NA,0.803722291
"X690.433_2.989",0.694563071,NA,0.906056238,NA,NA,NA
"X1131.721_2.956",0.741582927,NA,NA,NA,NA,NA
"X758.46_3.114",0.741582927,NA,NA,0.466014139,NA,0.554843241
"X209.073_2.279",1,NA,1,NA,NA,0.554843241
"X510.437_3.189",0.49290002,NA,NA,NA,NA,NA
"X401.341_3.451",0.528258898,1,0.472988654,0.466014139,0.563736722,NA
"X760.585_5.61",0.700610579,0.75593308,1,0.252380996,0.990547408,NA
"X280.264_3.159",0.49290002,NA,0.397306631,0.315883454,0.563736722,0.554843241
"X366.373_3.76",0.648081346,0.573708011,0.5362811,0.678647891,NA,0.554843241
"X782.569_4.084",0.865035342,0.85854968,0.145869615,0.662065297,0.771371254,0.554843241
"X340.357_3.666",0.49290002,0.573708011,0.640568752,0.358710178,NA,NA
"X321.315_3.572",0.496722308,1,1,1,NA,NA
"X782.569_4.138",1,0.573708011,0.530755686,0.168966043,0.771371254,0.554843241
"X786.602_5.6",0.360358048,0.742190114,0.472988654,1,0.90171247,NA
"X758.569_4.338",0.601897289,0.573708011,0.530755686,0.785205179,0.563736722,NA
"X669.741_2.258",0.741582927,0.671753124,0.472988654,0.875867524,NA,0.736255187
"X782.569_4.198",0.350635342,0.573708011,0.5362811,0.334902361,NA,1
"X621.671_2.438",0.528258898,0.573708011,NA,NA,NA,NA
"X774.564_3.449",0.447721158,0.577891753,1,0.406189293,1,0.554843241
"X660.547_2.42",0.704014135,0.573708011,NA,0.723719526,0.563736722,1
"X772.547_3.524",0.416027965,0.516540293,0.380227856,1,NA,NA
"X774.565_3.634",0.172271396,NA,1,0.991671098,NA,0.554843241
"X242.567_2.774",1,1,0.530755686,0.167234601,0.563736722,0.554843241
"X616.177_2.74",0.704014135,0.573708011,NA,0.466014139,0.563736722,NA
"X538.52_4.176",0.416027965,0.573708011,0.530755686,NA,NA,NA
"X288.633_2.894",1,0.573708011,0.530755686,NA,NA,1
"X383.243_2.8",0.360358048,NA,NA,NA,NA,NA
"X377.174_2.515",0.360358048,NA,NA,NA,NA,NA
"X236.163_2.635",0.49290002,1,0.530755686,0.83610191,0.563736722,0.736255187
"X566.31_2.557",0.49290002,NA,0.472988654,NA,NA,NA
"X328.916_6.454",0.49290002,0.573708011,NA,NA,NA,NA
"X830.571_3.706",0.805866744,0.742190114,0.776057245,0.185805355,0.050719067,0.554843241
"X218.985_0.327",0.256216659,1,0.776057245,0.221820036,NA,0.554843241
"X110.02_5.98",0.49290002,0.573708011,0.472988654,0.466014139,NA,NA
"X182.985_6.327",0.496722308,0.620951795,0.048079766,0.474218312,1,0.554843241
"X328.915_6.305",0.847500019,0.604218565,0.472988654,0.466014139,NA,NA
"X328.915_6.207",0.49290002,0.81680357,0.736764446,0.466014139,0.563736722,0.554843241
"X328.916_6.068",0.704014135,0.648700116,0.530755686,0.466014139,1,0.554843241
"X328.915_6.123",1,0.802229433,0.530755686,0.466014139,0.563736722,NA
"X328.916_5.996",0.700610579,0.573708011,NA,0.466014139,1,0.554843241
"X328.916_5.92",0.528258898,0.573708011,NA,NA,1,0.554843241
"X287.889_6.433",0.704014135,NA,NA,NA,NA,NA
"X156.991_6.322",0.256216659,NA,NA,NA,0.563736722,NA
"X109.023_6.094",0.49290002,0.802229433,0.104591655,0.505266939,1,0.554843241
"X109.023_5.81",0.256216659,0.573708011,1,0.723719526,1,0.803722291
"X109.023_5.957",0.906313874,0.703985418,0.472988654,0.583438666,0.703969671,1
"X298.31_3.418",1,0.573708011,NA,NA,NA,NA
"X156.991_6.263",0.805866744,0.573708011,NA,NA,0.563736722,NA
"X224.012_5.946",1,0.686162295,0.115547354,0.466014139,0.563736722,0.595631639
"X224.012_5.77",0.741582927,0.573708011,NA,0.466014139,0.563736722,NA
"X224.012_6.075",0.256216659,0.768068911,0.266120004,0.466014139,0.647633592,NA
"X287.889_6.264",0.49290002,NA,NA,NA,NA,NA
"X138.996_5.905",0.618950165,0.69113642,0.266120004,0.975989948,1,1
"X287.889_6.133",0.49290002,NA,NA,NA,NA,NA
"X138.996_5.988",0.741582927,0.942630391,0.165115407,0.360456852,0.563736722,0.554843241
"X141.959_6.052",1,0.573708011,0.266120004,0.360456852,0.563736722,NA
"X224.012_6.219.1",0.384805699,0.573708011,0.166678117,NA,0.563736722,NA
"X138.996_6.184",0.865035342,0.574641742,0.530755686,0.466014139,0.760973488,1
"X224.012_6.403",0.49290002,NA,NA,NA,NA,0.554843241
"X224.012_6.359",0.704014135,0.573708011,NA,NA,NA,1
"X287.889_5.906",0.49290002,NA,NA,NA,0.563736722,0.554843241
"X158.986_6.213",1,0.573708011,NA,NA,0.563736722,NA
"X130.534_5.797",1,NA,NA,0.360456852,0.563736722,1
"X138.996_6.425",0.49290002,0.916400797,0.472988654,0.723719526,0.563736722,0.736255187
"X158.986_6.327",0.172271396,NA,NA,0.466014139,0.563736722,NA
"X130.534_5.853",0.873351143,0.573708011,0.472988654,0.360456852,1,0.554843241
"X312.326_3.533",0.256216659,0.072783791,0.726154562,0.266668149,0.563736722,0.615332161
"X115.964_6.221",0.49290002,0.573708011,NA,NA,NA,NA
"X110.519_6.375",0.733538135,NA,NA,NA,NA,0.554843241
"X115.965_6.432",0.256216659,NA,NA,0.635097282,0.965401193,0.554843241
"X110.519_6.297",0.959722455,NA,0.380227856,0.466014139,0.563736722,1
"X110.519_6.337",0.651779299,0.573708011,NA,NA,NA,1
"X122.964_6.349",0.49290002,0.573708011,NA,NA,NA,NA
"X110.519_5.887",0.660416327,NA,NA,0.466014139,0.563736722,0.554843241
"X110.519_6.131",1,0.573708011,0.566139913,0.466014139,0.563736722,NA
"X158.986_6.377",0.360358048,NA,NA,NA,0.563736722,NA
"X110.519_6.042",0.49290002,0.986811838,0.094472862,NA,0.771371254,NA
"X169.978_5.921",0.690173103,0.573708011,NA,0.440546419,1,0.927845983
"X122.964_6.155",0.741582927,NA,NA,NA,0.563736722,NA
"X122.964_6.235",1,0.573708011,NA,NA,0.563736722,0.554843241
"X589.429_3.279",0.360358048,NA,NA,NA,NA,NA
"X377.269_3.093",0.256216659,0.573708011,NA,NA,NA,NA
"X361.238_2.895",0.256216659,NA,0.472988654,0.126947386,NA,1
"X361.236_2.988",0.315591452,NA,0.234877023,0.830485964,NA,NA
"X398.363_2.963",0.49290002,0.573708011,NA,NA,NA,NA
"X787.668_3.937",0.256216659,1,0.530755686,NA,NA,0.554843241
"X705.37_2.412",0.586541922,0.768068911,0.187934981,0.111393882,0.563736722,1
"X703.575_3.896",0.665575744,0.573708011,0.530755686,0.975989948,0.563736722,NA
"X512.756_2.233",0.236740693,1,0.08776242,0.13965052,NA,1
"X112.036_5.367",0.360358048,NA,NA,NA,NA,NA
"X810.6_4.678",0.970396831,NA,NA,NA,NA,NA
"X854.553_3.58",0.256216659,0.573708011,0.530755686,NA,NA,NA
"X331.675_3.046",0.360358048,NA,NA,NA,NA,NA
"X462.227_2.432",0.49290002,NA,0.787791899,0.466014139,1,0.554843241
"X870.55_3.096",0.660416327,1,0.598445378,0.275142439,0.563736722,0.554843241
"X126.022_0.443",0.107790125,0.573708011,NA,0.466014139,0.563736722,0.554843241
"X790.56_3.318",0.172271396,0.573708011,0.5362811,0.176411634,1,0.64591846
"X918.535_2.976",0.360358048,0.577891753,0.906056238,0.217404519,0.896853917,0.554843241
"X846.547_3.339",0.902375245,0.573708011,0.530755686,0.466014139,NA,NA
"X293.211_3.087",0.567261211,NA,0.5362811,0.875867524,NA,0.554843241
"X568.325_2.645",0.256216659,1,0.380227856,0.092044962,NA,NA
"X309.206_2.858",0.172271396,NA,0.380227856,0.075077088,NA,NA
"X279.117_2.333",0.838885649,0.768068911,0.763329395,0.360328506,NA,1
"X311.222_2.808",0.172271396,NA,1,0.531855414,NA,NA
"X816.573_3.512",0.384805699,0.798827936,0.530755686,0.466014139,NA,0.554843241
"X610.335_2.957",0.49290002,0.573708011,1,NA,NA,NA
"X430.016_0.313",1,NA,NA,NA,NA,NA
"X724.403_2.978",0.360358048,NA,NA,NA,NA,NA
"X896.565_3.2",0.360358048,1,0.966349223,0.150793711,NA,0.554843241
"X184.17_2.63",0.49290002,NA,0.179889506,0.243728753,NA,NA
"X766.449_3.029",0.49290002,NA,NA,NA,NA,NA
"X722.46_3.017",1,0.573708011,0.530755686,1,NA,NA
"X335.279_3.001",0.49290002,0.573708011,0.530755686,0.466014139,0.563736722,NA
"X320.975_0.302",0.099172081,NA,0.530755686,NA,NA,NA
"X834.6_4.121",0.49290002,0.937556229,0.472988654,NA,NA,NA
"X810.601_4.362",0.657972216,0.75593308,0.986970406,NA,NA,NA
"X834.601_4.514",0.256216659,NA,NA,0.466014139,NA,NA
"X790.537_3.75",0.360358048,0.854466512,0.637546595,0.449650175,0.563736722,NA
"X834.601_4.453",0.107790125,NA,NA,NA,NA,NA
"X834.601_4.577",0.660416327,NA,NA,NA,NA,NA
"X822.564_3.545",0.207010129,0.573708011,0.556429382,0.563206614,0.563736722,0.554843241
"X708.511_4.989",0.49290002,0.573708011,0.380145431,NA,NA,NA
"X748.526_3.883",0.256216659,0.573708011,0.201431166,0.360456852,NA,NA
"X790.537_3.877",0.256216659,NA,NA,0.360456852,NA,1
"X792.554_3.989",0.48198024,1,0.690639822,0.595051264,0.471936502,NA
"X792.554_4.114",0.611937192,0.573708011,0.5362811,0.543677755,0.563736722,0.935556148
"X792.554_4.048",0.741582927,NA,0.530755686,0.360456852,NA,0.554843241
"X748.527_3.925",0.256216659,NA,1,1,0.563736722,0.554843241
"X131.082_4.275",0.49290002,NA,NA,NA,NA,NA
"X758.569_4.567",0.733538135,0.573708011,0.530755686,NA,NA,0.554843241
"X703.575_5.628",0.172271396,0.573708011,0.776057245,0.466014139,NA,NA
"X792.554_4.169",0.49290002,NA,0.530755686,0.785205179,1,0.803722291
"X790.574_4.038",0.49290002,NA,0.530755686,NA,NA,NA
"X790.574_3.936",0.675208626,0.742190114,0.530755686,NA,NA,NA
"X906.569_3.264",0.256216659,0.802229433,0.787791899,NA,NA,0.554843241
"X526.315_5.668",0.733538135,1,0.530755686,0.475960061,NA,1
"X907.025_2.577",0.256216659,NA,0.036155082,0.063535763,0.02672332,0.68145485
"X884.599_3.32",0.660416327,NA,0.472988654,NA,NA,NA
"X306.152_2.932",0.49290002,1,1,0.466014139,NA,NA
"X766.537_3.976",0.49290002,0.573708011,0.530755686,NA,NA,0.554843241
"X1015.672_2.923",0.836617234,0.573708011,0.342816752,0.361543681,0.563736722,0.554843241
"X311.162_3.045",1,0.573708011,NA,NA,NA,NA
"X790.574_4.122",0.360358048,NA,0.530755686,NA,NA,0.554843241
"X621.445_2.18",0.888086217,0.573708011,0.530755686,NA,0.563736722,1
"X556.443_3.104",0.496722308,NA,0.472988654,NA,0.563736722,0.554843241
"X886.543_3.166",0.660416327,NA,0.530755686,0.360456852,0.563736722,1
"X792.589_4.249",0.172271396,NA,NA,NA,NA,NA
"X273.019_0.308",0.49290002,NA,0.472988654,0.466014139,0.563736722,1
"X886.543_3.252",0.982666934,NA,0.530755686,NA,NA,1
"X496.421_3.132",0.741582927,NA,NA,NA,NA,NA
"X832.584_4.057",0.256216659,NA,0.736764446,NA,NA,NA
"X570.283_3.053",0.360358048,0.573708011,1,0.830485964,NA,0.638469262
"X828.551_3.962",0.49290002,NA,0.736764446,0.360456852,NA,0.736255187
"X622.371_3.049",0.566982871,0.573708011,0.697341646,NA,NA,NA
"X830.554_3.264",0.071349953,0.573708011,0.380227856,0.360456852,0.563736722,0.554843241
"X813.684_3.91",0.660416327,0.573708011,0.530755686,NA,NA,NA
"X424.342_2.894",0.900153536,0.573708011,0.736764446,0.466014139,0.563736722,NA
"X577.519_3.773",0.49290002,NA,NA,NA,NA,NA
"X165.164_2.712",0.982666934,1,0.530755686,0.82006297,0.563736722,0.554843241
"X1273.605_3.33",0.360358048,1,0.530755686,NA,NA,NA
"X241.155_0.364",0.172271396,0.573708011,0.530755686,NA,NA,NA
"X806.57_3.972",0.49290002,0.573708011,0.530755686,0.374883974,0.806102973,1
