filename,LA_75DPI,RA_75DPI,LVT_75DPI,LVB_75DPI,RVT_75DPI,RVB_75DPI
X526.315_5.668,1,1,NA,0.396831039,0.479480181,NA
X907.025_2.577,0.647184557,0.48379194,0.859740384,0.331715111,0.349149105,0.093498106
X884.599_3.32,0.805739951,0.402487459,0.811493863,NA,NA,NA
X306.152_2.932,0.647184557,0.48379194,NA,NA,0.479480181,0.463318533
X766.537_3.976,0.647184557,0.48379194,0.583261597,NA,NA,NA
X1015.672_2.923,0.610897049,0.214273264,0.979532144,0.043438848,NA,0.362119939
X311.162_3.045,0.83085767,0.48379194,NA,NA,NA,NA
X790.574_4.122,0.650560668,0.48379194,0.512230168,NA,NA,NA
X621.445_2.18,0.610897049,NA,NA,NA,0.095737311,0.125393857
X296.212_2.614,0.647184557,0.48379194,NA,NA,NA,NA
X556.443_3.104,0.610897049,NA,1,0.56551298,0.479480181,1
X790.574_4.218,0.854995026,NA,0.583261597,0.531227615,NA,NA
X886.543_3.166,0.647184557,0.214273264,0.583261597,0.56551298,0.32420317,NA
X792.589_4.249,0.805739951,NA,0.583261597,NA,NA,NA
X209.073_2.174,0.884439667,NA,NA,NA,NA,NA
X539.022_0.304,0.647184557,NA,0.671168703,0.56551298,NA,0.463318533
X273.019_0.308,0.647184557,NA,0.651141838,NA,0.153373279,0.463318533
X886.543_3.252,0.853698072,0.48379194,0.583261597,0.816051868,NA,0.463318533
X496.421_3.132,1,0.48379194,0.583261597,NA,NA,NA
X832.584_4.057,0.83085767,NA,0.512230168,0.531227615,NA,NA
X570.283_3.053,1,0.48379194,0.733163865,0.264623438,0.409073995,0.362119939
X828.551_3.962,0.647184557,0.48379194,0.583261597,0.531227615,NA,0.26129673
X622.371_3.049,0.09744916,0.828009502,1,NA,NA,NA
X830.554_3.264,0.647184557,0.366553099,0.583261597,0.747166004,0.479480181,0.125393857
X813.684_3.91,0.805739951,0.48379194,NA,NA,NA,NA
X424.342_2.894,0.650560668,NA,0.804141968,0.56551298,NA,0.463318533
X724.218_2.769,0.647184557,0.402487459,NA,NA,0.479480181,0.678099861
X599.241_2.765,1,0.402487459,NA,0.56551298,0.229147465,0.187671662
X165.164_2.712,0.647184557,1,0.583261597,0.56551298,0.095737311,0.362119939
X241.155_0.364,0.647184557,1,NA,NA,NA,NA
X806.57_3.972,0.647184557,0.656971387,0.834531658,0.503452497,0.229147465,0.463318533
X584.336_2.769,0.805739951,0.402487459,0.797513083,0.297118798,0.06206864,0.179334774
X173.133_3.319,0.880628137,0.51998543,0.799854591,1,0.865314153,0.086418091
X158.922_0.307,0.551004142,0.689913331,0.583261597,0.56551298,0.402474943,0.586473565
X495.663_2.271,1,NA,NA,NA,NA,NA
X570.282_2.995,0.415096828,0.216128922,0.583261597,NA,NA,NA
X619.327_2.27,1,NA,NA,NA,NA,NA
X385.346_3.414,0.647184557,0.899930171,0.529814214,NA,NA,NA
X339.138_2.425,0.647184557,NA,0.583261597,0.56551298,NA,NA
X209.178_3.324,0.805739951,0.639143622,0.583261597,0.56551298,0.33525188,0.066383871
X558.285_2.261,0.415096828,0.309368679,1,0.276938046,NA,0.463318533
X385.346_3.596,0.610897049,0.888810374,0.733163865,0.573364298,NA,0.463318533
X333.163_2.467,0.932030802,NA,0.583261597,NA,NA,NA
X272.222_2.735,1,0.209371417,1,1,0.362031981,0.179334774
X380.182_2.267,0.551004142,0.48379194,NA,NA,NA,NA
X429.212_2.192,0.610897049,0.261522554,NA,NA,NA,NA
X487.75_2.206,0.863752472,NA,NA,NA,NA,NA
X473.238_2.238,0.035477396,0.169665304,0.512230168,0.531227615,NA,NA
X500.241_2.634,0.854995026,NA,NA,0.396831039,NA,NA
X576.295_2.614,1,NA,0.916885831,0.56551298,NA,NA
X393.694_2.19,0.742872469,0.326386158,NA,NA,NA,NA
X437.887_2.091,0.848089109,0.326386158,NA,NA,NA,NA
X649.755_2.425,0.815987267,NA,1,0.56551298,NA,NA
X534.268_2.157,0.83085767,NA,NA,NA,NA,NA
X349.222_2.205,0.551004142,0.48379194,NA,NA,NA,NA
X173.072_2.415,0.551004142,NA,NA,NA,NA,NA
X444.578_2.096,0.889934505,NA,NA,NA,NA,NA
X541.028_2.29,0.135119532,0.169665304,0.512230168,0.128404522,NA,NA
X331.263_3.1,0.403060761,0.093842354,1,0.56551298,NA,0.463318533
X830.569_3.79,0.650560668,0.402487459,0.583261597,0.892153622,NA,NA
X494.997_2.235,0.647184557,NA,NA,NA,NA,NA
X613.16_0.32,0.926668659,0.48379194,0.978346377,0.56551298,0.32420317,0.125393857
X676.418_3.012,0.551004142,0.332047115,0.617669796,1,NA,NA
X975.639_2.948,0.805739951,0.701472598,1,0.396831039,NA,NA
X467.266_2.157,0.647184557,NA,NA,NA,NA,NA
X429.221_2.564,0.957792364,NA,0.799854591,0.56551298,NA,NA
X840.537_3.295,0.529406827,NA,0.768559335,0.56551298,0.409073995,0.362119939
X627.734_2.411,0.791625765,0.261522554,NA,1,NA,NA
X338.164_2.375,0.647184557,NA,NA,NA,NA,NA
X542.799_2.245,0.610897049,0.214273264,0.512230168,0.738273199,NA,NA
X660.346_2.421,0.955433266,0.48379194,NA,0.56551298,0.479480181,NA
X706.501_3.346,0.791625765,1,NA,NA,NA,NA
X550.278_2.527,0.805739951,NA,0.429727999,NA,NA,NA
X451.044_2.327,0.880737337,NA,NA,NA,NA,NA
X663.454_5.038,1,NA,NA,NA,NA,NA
X343.227_3.095,0.877616241,0.261522554,0.733163865,0.276938046,0.479480181,0.125393857
X431.237_2.665,1,NA,0.588224577,1,NA,NA
X359.222_2.756,0.877553159,0.261522554,0.377619671,0.56551298,NA,0.26129673
X268.105_0.418,0.610897049,0.48379194,0.429727999,0.531227615,0.479480181,0.362119939
X317.247_3.189,0.415096828,0.261522554,1,0.473095324,NA,NA
X103.055_0.597,0.89831995,NA,NA,NA,NA,NA
X997.624_2.921,0.687590698,0.48379194,0.583261597,0.56551298,NA,NA
X319.19_2.756,0.480708448,NA,0.583261597,0.396831039,NA,NA
X500.24_2.698,0.610897049,NA,0.583261597,0.56551298,NA,NA
X258.11_0.309,0.610897049,0.48379194,0.966079134,NA,NA,NA
X473.046_2.252,0.647184557,NA,NA,NA,NA,NA
X774.563_3.651,1,0.48379194,NA,NA,NA,NA
X616.336_2.362,0.758169879,NA,NA,NA,NA,NA
X636.965_2.251,0.712310229,NA,NA,NA,NA,NA
X347.258_3.128,0.854995026,NA,0.799854591,0.575833623,NA,NA
X526.277_2.241,0.610897049,NA,NA,NA,NA,NA
X536.3_2.65,0.610897049,NA,NA,NA,NA,NA
X353.191_2.187,0.946393638,0.326386158,0.583261597,0.025644313,0.479480181,0.379567284
X683.511_2.365,0.647184557,NA,NA,NA,NA,NA
X331.263_3.302,0.64029567,0.48379194,NA,NA,NA,NA
X301.216_2.905,0.687590698,NA,0.178194693,0.478478578,NA,0.463318533
X488.516_2.327,0.920264426,NA,0.49663848,0.276938046,0.409073995,0.26129673
X618.341_2.632,0.721974338,NA,0.845308459,0.075188975,NA,NA
X591.056_2.252,0.64029567,NA,NA,NA,NA,NA
X632.321_2.569,0.903651769,0.48379194,0.583261597,0.846599242,NA,0.125393857
X166.042_2.26,0.712310229,NA,0.799854591,0.56551298,0.479480181,NA
X163.031_2.26,0.990554217,NA,0.768559335,0.56551298,0.479480181,NA
X542.324_2.718,1,0.48379194,NA,NA,NA,NA
X373.966_2.16,0.647184557,NA,NA,NA,NA,NA
X338.974_2.023,0.972656547,NA,NA,NA,NA,NA
X672.94_2.228,0.610897049,0.48379194,NA,0.197324981,NA,NA
X375.217_2.781,0.95227024,0.261522554,0.583261597,0.885950969,0.479480181,0.03657295
X407.957_2.12,0.647184557,NA,0.583261597,NA,NA,NA
X496.304_2.737,0.647184557,0.48379194,0.583261597,NA,NA,NA
X325.216_2.824,0.853698072,NA,0.429727999,0.634368639,NA,NA
X542.323_2.885,1,NA,NA,0.738273199,0.02896759,0.463318533
X566.325_2.709,0.647184557,1,0.588224577,0.071703062,NA,NA
X389.196_2.612,0.647184557,NA,NA,1,NA,NA
X546.283_3.015,0.647184557,0.402487459,NA,NA,NA,NA
X447.232_2.538,1,NA,0.583261597,0.56551298,0.479480181,NA
X484.246_2.696,0.647184557,NA,NA,0.56551298,NA,NA
X352.182_2.856,0.682812858,0.402487459,NA,NA,NA,NA
X308.091_0.335,0.83085767,0.523198893,1,0.531227615,0.479480181,0.26129673
X706.428_2.946,0.647184557,0.48379194,0.512230168,0.197324981,NA,NA
X333.243_3.067,0.426038873,NA,NA,0.043438848,NA,NA
X103.055_0.39,0.647184557,0.326386158,0.583261597,0.56551298,NA,NA
X142.949_0.309,0.647184557,0.800558489,0.733163865,0.995097368,0.409073995,0.678099861
X112.087_3.698,0.647184557,0.48379194,0.923561606,0.842972831,0.657687463,0.463318533
X1169.773_3.053,0.647184557,NA,0.583261597,NA,NA,NA
X884.528_3.162,1,0.261522554,0.874027378,0.56551298,NA,0.26129673
X810.526_3.365,0.863752472,0.326386158,0.512230168,NA,NA,NA
X764.433_2.927,0.647184557,0.48379194,0.583261597,NA,NA,NA
X426.357_2.922,0.551004142,0.953135122,0.812888336,NA,NA,NA
X554.345_3.062,0.647184557,0.48379194,0.583261597,NA,NA,NA
X536.371_3.013,0.863752472,0.48379194,0.583261597,NA,NA,NA
X448.211_2.372,0.647184557,NA,0.906779213,0.531227615,NA,NA
X898.58_3.459,1,NA,0.845308459,NA,0.32420317,0.26129673
X728.485_3.29,0.681427028,0.214273264,0.583261597,NA,NA,NA
X747.719_2.337,0.610897049,NA,0.583261597,0.396831039,0.479480181,NA
X802.595_3.942,0.647184557,NA,NA,NA,NA,NA
X813.684_3.287,0.758695717,0.093842354,0.617669796,NA,NA,NA
X594.582_4.804,0.647184557,NA,NA,NA,NA,NA
X806.555_3.31,0.610897049,0.48379194,1,1,0.409073995,0.362119939
X472.399_2.958,0.647184557,NA,0.583261597,NA,NA,NA
X366.132_2.184,0.647184557,NA,0.897652744,0.56551298,NA,NA
X734.569_4.504,0.999037849,0.48379194,0.429727999,NA,NA,NA
X307.084_0.436,0.647184557,NA,0.583261597,0.56551298,0.869035672,0.742977866
X327.231_3.019,0.456286336,0.888810374,0.583261597,NA,0.479480181,NA
X502.224_2.413,0.551004142,NA,0.583261597,0.531227615,NA,NA
X352.291_3.851,0.548531158,0.48379194,0.583261597,NA,NA,NA
X151.098_3.764,0.596977335,0.656971387,0.583261597,0.773330004,0.477244506,0.726632079
X423.733_2.079,0.551004142,NA,NA,NA,NA,NA
X758.495_3.319,0.805739951,NA,NA,NA,NA,NA
X436.176_2.342,0.610897049,NA,0.583261597,NA,NA,NA
X618.306_2.551,0.854995026,NA,NA,NA,NA,NA
X308.092_2.314,1,NA,NA,NA,NA,NA
X848.579_3.734,0.854995026,NA,0.845308459,NA,NA,NA
X694.428_3.078,0.776041836,0.706406502,0.583261597,0.773330004,0.479480181,0.463318533
X165.055_0.374,0.963588182,0.326386158,1,0.829523167,0.32420317,0.26129673
X180.033_0.392,1,NA,0.512230168,0.816051868,NA,0.463318533
X179.049_2.292,1,NA,NA,NA,NA,NA
X166.123_2.519,0.647184557,0.436040967,0.864516371,0.56551298,0.479480181,NA
X392.978_0.309,0.647184557,0.430311216,1,0.531227615,0.649941769,0.842692583
X520.234_2.371,1,NA,NA,NA,NA,NA
X508.34_3.061,0.647184557,0.48379194,0.583261597,0.56551298,NA,NA
X808.584_3.586,1,0.48379194,0.583261597,NA,0.479480181,0.362119939
X339.3_3.045,0.647184557,NA,NA,NA,NA,NA
X685.393_3.003,1,NA,0.583261597,0.56551298,NA,NA
X641.367_3.064,0.854995026,NA,1,0.396831039,NA,NA
X718.574_5.582,0.647184557,NA,NA,NA,NA,NA
X675.543_3.558,0.796897636,NA,NA,NA,NA,NA
X451.315_2.964,0.647184557,0.48379194,0.583261597,0.56551298,NA,NA
X205.098_0.721,0.647184557,NA,NA,0.531227615,NA,0.463318533
X761.578_3.999,0.610897049,0.48379194,NA,NA,NA,NA
X247.129_0.567,0.955433266,NA,NA,NA,NA,NA
X753.588_5.547,0.83085767,NA,NA,NA,NA,NA
X377.233_2.823,0.551004142,NA,0.658486227,0.686897326,NA,NA
X718.574_5.617,0.610897049,NA,NA,NA,NA,NA
X414.96_0.304,1,NA,NA,NA,NA,NA
X359.221_2.98,1,NA,0.583261597,NA,NA,NA
X337.237_2.86,0.922593299,NA,1,0.56551298,NA,NA
X122.082_0.379,0.647184557,NA,NA,0.531227615,0.409073995,NA
X414.227_2.97,0.647184557,NA,0.583261597,NA,NA,NA
X574.32_3.108,0.647184557,NA,0.583261597,NA,NA,NA
X415.641_2.768,0.647184557,NA,NA,NA,0.479480181,NA
X158.013_0.32,1,0.48379194,0.583261597,NA,NA,0.179334774
X856.568_3.379,0.721974338,0.586579789,NA,NA,NA,NA
X810.601_5.6,0.647184557,0.261522554,0.630841696,0.531227615,0.479480181,0.26129673
X652.382_2.997,1,0.261522554,NA,0.56551298,NA,NA
X300.199_2.264,0.647184557,0.326386158,NA,0.56551298,NA,NA
X108.069_4.64,0.647184557,0.48379194,NA,0.773330004,NA,NA
X351.253_2.805,0.647184557,0.261522554,0.583261597,NA,NA,NA
X944.55_3.076,0.889934505,NA,0.583261597,0.139330674,0.409073995,NA
X893.72_5.526,0.647184557,NA,NA,NA,NA,NA
X642.53_3.723,0.480708448,0.48379194,NA,NA,NA,NA
X536.274_2.23,0.647184557,NA,NA,NA,NA,NA
X214.217_3,1,1,1,0.56551298,0.479480181,NA
X373.274_2.701,0.655340447,0.48379194,0.429727999,0.396831039,0.32420317,0.26129673
X347.692_2.101,0.836146167,0.261522554,NA,NA,NA,NA
X529.522_2.184,0.610897049,0.743729062,NA,NA,NA,NA
X463.254_2.114,0.889934505,0.326386158,NA,NA,NA,NA
X493.749_2.203,0.551004142,0.48379194,NA,NA,NA,NA
X263.139_2.176,0.610897049,0.701472598,NA,NA,NA,NA
X572.29_2.141,0.805739951,0.48379194,NA,NA,NA,NA
X610.636_2.16,0.444659645,NA,NA,NA,NA,NA
X423.819_2.185,0.610897049,0.402487459,NA,NA,NA,NA
X688.365_2.336,0.655340447,NA,NA,NA,NA,NA
X212.119_2.277,0.647184557,0.402487459,0.583261597,NA,NA,NA
X496.274_2.538,0.854995026,NA,0.583261597,0.56551298,NA,NA
X765.371_2.166,0.647184557,NA,NA,NA,NA,NA
X733.712_2.255,0.647184557,NA,NA,NA,NA,NA
X776.41_2.227,0.480708448,NA,NA,NA,NA,NA
X355.263_2.704,0.83085767,0.326386158,0.583261597,0.56551298,0.479480181,0.463318533
X822.212_2.529,0.415096828,0.261522554,0.813242427,1,0.066919365,0.050241137
X344.316_3.095,0.647184557,NA,NA,NA,NA,NA
X500.305_2.764,0.83085767,0.48379194,0.583261597,0.56551298,0.409073995,0.463318533
X424.22_2.271,0.480708448,0.48379194,NA,NA,NA,NA
X472.889_2.151,0.666996123,0.261522554,NA,NA,NA,NA
X681.673_2.208,0.610897049,NA,NA,NA,NA,NA
X434.243_2.114,0.776243456,0.402487459,NA,NA,NA,NA
X430.463_2.234,0.480708448,0.48379194,NA,NA,NA,NA
X657.995_2.2,0.480708448,NA,NA,NA,NA,NA
X693.037_2.339,0.805739951,NA,NA,NA,NA,NA
X567.939_2.193,0.480708448,NA,NA,NA,NA,NA
X526.314_3.393,0.480708448,0.326386158,NA,NA,NA,NA
X392.2_2.123,1,0.48379194,NA,NA,NA,NA
X611.325_2.288,0.444659645,NA,NA,NA,NA,NA
X429.469_2.139,0.480708448,NA,NA,NA,NA,NA
X307.227_3.143,1,NA,NA,0.56551298,NA,NA
X429.235_2.126,0.480708448,NA,NA,NA,NA,NA
X553.283_2.14,0.610897049,NA,NA,NA,NA,NA
X260.223_2.558,0.647184557,NA,NA,NA,NA,NA
X630.844_2.107,0.551004142,NA,NA,NA,NA,NA
X553.328_2.259,0.915894925,0.48379194,0.583261597,NA,NA,NA
X462.891_2.131,1,0.48379194,NA,NA,NA,NA
X302.64_2.092,0.551004142,NA,NA,NA,NA,NA
X526.315_5.76,1,0.48379194,NA,0.56551298,NA,NA
X686.349_2.221,0.96301343,0.48379194,NA,NA,NA,NA
X354.264_2.541,0.647184557,NA,NA,NA,NA,NA
X288.253_2.791,0.647184557,NA,NA,0.56551298,NA,NA
X464.989_2.182,0.712310229,NA,NA,NA,NA,NA
X594.311_2.18,0.559496036,0.261522554,NA,0.56551298,0.479480181,NA
X339.217_2.901,0.854995026,NA,NA,NA,NA,NA
X432.332_2.798,0.610897049,NA,NA,NA,NA,NA
X847.414_2.371,0.647184557,NA,NA,NA,NA,NA
X469.761_2.168,0.647184557,0.326386158,NA,NA,NA,NA
X391.246_2.932,0.610897049,NA,NA,1,0.479480181,0.362119939
X664.686_2.329,0.647184557,0.48379194,NA,NA,NA,NA
X414.321_3.08,0.720616049,0.48379194,NA,NA,NA,NA
X815.699_3.334,0.889934505,0.48379194,0.583261597,NA,NA,NA
X595.326_2.06,0.647184557,NA,NA,NA,NA,NA
X305.248_3.146,0.610897049,1,0.768559335,0.738273199,0.409073995,NA
X349.237_2.852,0.955433266,NA,NA,0.56551298,0.409073995,NA
X339.289_2.941,0.647184557,0.656971387,NA,NA,NA,NA
X297.169_2.066,0.796897636,NA,NA,NA,NA,NA
X248.14_3.254,0.551004142,0.656971387,NA,NA,NA,NA
X836.602_3.252,0.963588182,NA,1,NA,NA,NA
X590.717_2.37,0.647184557,NA,NA,NA,NA,NA
X329.248_3.098,0.551004142,NA,0.583261597,0.773330004,NA,NA
X515.258_2.277,0.647184557,0.402487459,NA,NA,NA,NA
X542.745_2.067,0.610897049,NA,NA,NA,NA,NA
X352.151_2.059,0.889934505,NA,NA,NA,NA,NA
X407.206_2.542,0.818121094,NA,0.583261597,0.892153622,NA,NA
X578.317_2.257,0.610897049,0.093842354,0.171369666,0.56551298,NA,NA
X249.046_0.304,0.83085767,0.824474935,0.32931502,0.962629845,0.703525834,0.362119939
X634.86_2.297,0.889934505,0.656971387,0.234531629,0.56551298,NA,NA
X692.412_2.962,0.83085767,0.261522554,0.583261597,0.216378859,1,0.26129673
X401.269_2.92,0.83085767,NA,NA,0.56551298,0.479480181,0.463318533
X259.154_2.53,0.610897049,0.656971387,NA,0.56551298,0.444414494,0.463318533
X407.222_2.409,0.647184557,NA,NA,NA,NA,NA
X210.044_0.365,1,NA,NA,0.16525539,NA,NA
X804.538_3.258,0.610897049,0.48379194,0.583261597,NA,NA,NA
X301.017_0.32,0.989313383,0.635700676,1,0.738273199,1,0.710661683
X401.269_2.951,0.647184557,NA,NA,NA,NA,0.463318533
X730.883_2.408,0.650560668,NA,NA,NA,NA,NA
X357.105_2.329,0.957792364,0.48379194,0.733163865,NA,0.479480181,NA
X384.395_2.542,0.863752472,NA,NA,NA,NA,NA
X192.701_2.544,0.889934505,NA,NA,NA,NA,NA
X292.162_0.316,0.805739951,0.261522554,0.842356503,NA,0.479480181,NA
X352.321_3.202,0.610897049,1,0.588224577,NA,NA,NA
X302.208_2.286,0.610897049,0.374484611,0.234531629,0.56551298,0.479480181,NA
X654.398_3.076,0.647184557,0.48379194,NA,NA,NA,NA
X732.553_4.261,1,NA,NA,NA,NA,NA
X770.532_3.386,0.647184557,NA,NA,NA,NA,NA
X129.066_3.574,0.551004142,NA,NA,NA,NA,NA
X734.498_3.252,0.647184557,NA,NA,NA,NA,NA
X810.6_4.843,0.610897049,NA,NA,NA,NA,NA
X752.391_2.819,0.480708448,0.48379194,0.686496466,0.56551298,0.742952488,NA
X677.099_2.36,0.480708448,0.261522554,1,0.396831039,NA,0.26129673
X596.521_2.413,0.208302398,0.402487459,NA,NA,NA,NA
X687.368_2.363,0.480708448,NA,NA,NA,NA,NA
X621.32_2.18,0.426038873,0.214273264,0.512230168,0.276938046,0.066919365,0.26129673
X519.299_2.386,0.647184557,0.402487459,NA,NA,NA,NA
X638.366_3.044,0.805739951,0.261522554,0.429727999,0.531227615,NA,NA
X361.201_3.016,0.647184557,NA,NA,NA,0.32420317,NA
X550.791_2.41,0.889934505,NA,NA,0.56551298,NA,NA
X836.613_3.355,1,0.48379194,1,NA,NA,NA
X528.411_2.98,0.647184557,0.430311216,0.768559335,NA,NA,NA
X621.303_3.107,0.610897049,0.402487459,0.583261597,NA,NA,NA
X576.329_2.791,1,0.402487459,0.824247939,0.531227615,NA,NA
X442.389_3.008,0.854995026,NA,0.512230168,NA,0.479480181,NA
X912.558_3.285,0.742872469,0.48379194,0.583261597,0.56551298,NA,NA
X600.33_2.804,0.972656547,0.402487459,0.837434781,0.56551298,0.409073995,0.125393857
X376.319_3.262,1,0.48379194,0.845308459,0.803431297,0.200524995,0.80775752
X621.303_3.147,0.551004142,0.402487459,0.799854591,0.531227615,NA,NA
X370.983_0.307,1,0.656971387,0.652041956,0.56551298,NA,NA
X542.289_2.643,1,0.48379194,0.583261597,0.276938046,0.066919365,NA
X291.07_0.408,0.551004142,NA,0.512230168,NA,NA,NA
X688.454_3.212,0.897430649,0.28868608,0.512230168,0.738273199,0.479480181,NA
X808.583_3.395,1,1,0.583261597,NA,0.479480181,0.362119939
X836.613_5.59,0.480708448,NA,0.583261597,NA,NA,NA
X333.193_2.559,0.647184557,NA,NA,NA,NA,NA
X215.016_0.409,0.647184557,NA,0.583261597,NA,NA,NA
X792.589_4.09,0.853698072,0.48379194,0.162021369,NA,NA,NA
X719.57_3.725,0.889934505,NA,NA,NA,NA,NA
X262.165_0.431,0.610897049,NA,1,NA,NA,NA
X285.083_0.446,0.005790345,0.054957853,0.009299907,0.001561584,0.020926081,0.083714868
X626.366_2.963,0.805739951,0.402487459,0.491315171,NA,NA,NA
X784.585_5.595,1,0.48379194,0.802941005,0.571478882,0.229147465,0.03657295
X384.116_0.473,0.647184557,NA,0.583261597,NA,NA,NA
X128.018_0.344,0.647184557,NA,0.583261597,0.136106537,0.243884816,0.96477982
X246.171_2.203,0.647184557,NA,NA,NA,NA,NA
X858.584_3.415,0.796897636,1,0.429727999,1,NA,NA
X293.192_2.164,0.610897049,NA,NA,0.56551298,NA,NA
X548.263_2.652,0.647184557,NA,NA,NA,NA,NA
X293.211_2.694,0.647184557,0.48379194,0.583261597,1,NA,NA
X876.524_3.133,0.647184557,NA,NA,0.531227615,NA,NA
X232.025_0.317,1,NA,NA,NA,NA,NA
X291.232_3.049,0.994393324,NA,NA,1,NA,NA
X590.309_2.656,0.854995026,NA,0.583261597,NA,NA,NA
X349.201_2.643,0.889934505,NA,NA,1,NA,NA
X800.579_3.784,0.863752472,0.48379194,1,NA,NA,NA
X705.329_3.357,0.647184557,0.978113162,0.583261597,NA,NA,NA
X373.202_2.667,0.854995026,NA,0.583261597,0.864465532,NA,NA
X365.196_2.648,0.647184557,NA,0.583261597,0.531227615,NA,NA
X574.313_2.635,0.854995026,NA,0.583261597,0.990025691,NA,NA
X421.222_2.666,1,NA,NA,0.531227615,NA,NA
X423.237_2.603,1,NA,NA,0.56551298,NA,NA
X365.196_2.646,0.854995026,NA,NA,0.56551298,NA,NA
X389.196_2.613,0.551004142,NA,0.799854591,0.276938046,NA,NA
X381.227_2.697,1,NA,NA,0.56551298,NA,NA
X357.206_2.627,0.647184557,NA,0.512230168,0.396831039,NA,NA
X330.264_2.816,0.647184557,0.48379194,0.429727999,0.56551298,NA,NA
X316.224_2.31,0.946393638,NA,NA,NA,NA,NA
X524.278_2.733,0.915894925,0.493160781,0.583261597,1,0.018850843,0.26129673
X768.553_4.271,0.83085767,0.326386158,NA,1,NA,NA
X393.225_2.522,0.818121094,0.48379194,NA,0.56551298,NA,NA
X850.595_3.759,0.83085767,0.48379194,0.859227047,0.531227615,0.409073995,NA
X842.551_3.341,0.863480979,0.48379194,1,NA,NA,NA
X475.244_2.77,1,0.743729062,NA,NA,NA,NA
X768.553_4.333,0.64029567,NA,NA,0.56551298,NA,NA
X240.079_0.303,0.847591444,0.48379194,0.59293095,0.94339877,0.657687463,0.634276227
X788.616_4.205,1,NA,0.583261597,0.56551298,NA,NA
X297.035_0.329,0.610897049,0.402487459,NA,NA,NA,NA
X792.554_4.226,0.854995026,NA,0.583261597,0.738273199,0.479480181,0.050241137
X732.553_4.124,0.610897049,NA,0.583261597,NA,NA,NA
X189.124_0.309,0.990554217,0.48379194,1,1,NA,NA
X476.228_2.773,0.647184557,0.402487459,NA,NA,NA,NA
X538.929_2.2,0.480708448,0.326386158,NA,NA,NA,NA
X161.092_0.387,0.551004142,0.563732038,0.811493863,0.972339534,0.479480181,0.156314343
X525.996_2.177,0.647184557,NA,NA,NA,NA,NA
X420.472_2.151,0.647184557,NA,0.583261597,NA,NA,NA
X343.285_4.054,0.682812858,0.48379194,0.583261597,NA,NA,NA
X734.57_4.07,0.854995026,1,NA,NA,NA,NA
X734.57_4.658,1,NA,0.583261597,NA,NA,NA
X701.558_3.623,0.647184557,NA,NA,NA,NA,NA
X140.082_3.551,0.610897049,0.701472598,0.583261597,0.879776699,0.691503715,0.463318533
X389.191_2.451,0.854995026,NA,0.429727999,1,NA,NA
X621.571_2.18,0.551004142,0.402487459,0.583261597,0.531227615,0.229147465,0.362119939
X828.258_2.181,0.610897049,0.402487459,0.32931502,0.531227615,0.479480181,NA
X828.091_2.18,0.647184557,0.48379194,0.234531629,0.531227615,0.479480181,0.463318533
X480.276_2.253,0.480708448,NA,NA,NA,NA,NA
X516.3_2.57,0.610897049,0.402487459,0.583261597,0.531227615,0.4940381,0.634276227
X813.62_5.6,0.854995026,NA,NA,NA,NA,NA
X701.558_3.695,1,NA,0.583261597,NA,NA,NA
X254.095_2.211,0.480708448,NA,NA,0.56551298,NA,NA
X622.613_4.944,1,0.48379194,NA,NA,NA,NA
X709.649_2.179,0.610897049,NA,NA,NA,NA,NA
X262.907_0.311,0.647184557,0.48379194,NA,NA,NA,NA
X528.226_2.146,0.647184557,NA,NA,NA,NA,NA
X302.305_2.804,0.854995026,NA,NA,NA,NA,NA
X366.307_5.595,0.720616049,NA,NA,NA,NA,NA
X378.78_3.494,0.647184557,NA,NA,NA,NA,NA
X338.476_3.558,1,NA,NA,NA,NA,NA
X312.192_2.12,0.610897049,NA,NA,NA,NA,NA
X564.535_4.148,0.480708448,0.48379194,NA,NA,NA,NA
X878.547_3.26,0.889934505,0.402487459,0.583261597,0.56551298,0.479480181,NA
X516.299_2.609,0.647184557,0.339011528,0.926782373,0.531227615,0.479480181,NA
X341.211_2.838,0.647184557,NA,0.84212618,0.97650554,NA,NA
X498.289_2.708,0.854995026,0.214273264,0.583261597,0.276938046,0.409073995,NA
X584.207_2.096,0.805739951,NA,NA,NA,NA,NA
X620.598_4.648,0.647184557,0.48379194,NA,NA,NA,NA
X393.263_2.859,1,NA,NA,NA,NA,NA
X440.314_2.95,0.597343373,NA,NA,NA,NA,NA
X249.149_2.74,0.610897049,NA,0.32931502,1,NA,NA
X602.346_2.704,0.647184557,NA,0.512230168,0.452049806,NA,NA
X249.149_2.802,0.551004142,NA,0.512230168,1,NA,NA
X630.306_2.441,0.647184557,NA,0.512230168,0.892934851,NA,NA
X794.532_3.407,0.647184557,NA,0.874027378,NA,NA,NA
X528.367_2.865,0.647184557,NA,0.583261597,0.56551298,NA,NA
X601.336_5.631,1,NA,NA,NA,NA,NA
X772.584_4.226,0.647184557,0.48379194,NA,NA,NA,NA
X406.164_2.363,0.647184557,NA,0.617669796,0.396831039,NA,NA
X323.222_2.853,0.610897049,NA,NA,0.56551298,NA,NA
X414.78_5.603,0.83085767,NA,NA,NA,NA,NA
X962.559_3.159,0.83085767,NA,0.583261597,NA,0.479480181,NA
X608.356_3.125,0.946393638,0.48379194,NA,NA,NA,NA
X461.215_2.518,0.480708448,NA,0.583261597,0.407280354,NA,NA
