filename,MouseID,Treatmentgroup,DPI,organ,well_position,plate,X440.337_2.765,X442.353_2.823,X105.07_2.767,X119.049_2.765,X128.018_0.344,X136.062_0.301,X136.097_0.551,X137.046_0.31,X137.046_0.42,X203.007_0.309,X249.112_2.768,X251.037_0.323,X256.264_3.225,X258.207_2.775,X267.123_2.767,X285.133_2.768,X291.146_2.39,X296.258_2.976,X301.115_0.328,X301.115_0.413,X324.327_3.455,X351.217_2.741,X352.306_2.997,X369.17_2.767,X380.993_2.164,X386.717_2.856,X387.193_2.842,X396.332_2.991,X397.22_2.071,X400.97_2.127,X416.337_2.79,X420.899_2.103,X426.484_2.164,X430.223_2.769,X440.359_2.985,X458.23_2.165,X466.25_2.226,X475.989_2.164,X476.24_2.164,X484.385_2.982,X489.228_2.768,X494.325_2.865,X570.357_2.934,X580.361_2.989,X580.362_2.984,X599.241_2.765,X604.362_2.948,X620.356_2.913,X682.363_3.329,X682.364_3.313,X764.524_3.729,X790.38_2.768,X792.329_2.764,X795.335_2.768,X811.309_2.773
X732_Group3A_50dpi_LV_bottom_277_B_C3_P133.mzXML,732,Group3A,50,LV_bottom,C3,P133,0,0,0.004623019,0.000156686,0,0.000170561,0.000104062,0.004030324,0.004188376,0,3.58E-05,0,0,0.000995727,0.00359173,0.001770182,0.000240872,0,0,0,0.00039513,3.21E-05,0.000118103,0.001102412,0,0,0.000109427,9.17E-05,0,0,0,0,0,0.000206717,0.000120259,0,0,0,0,3.99E-05,0.002117896,0.00035682,0.000671721,0,0.008692856,0.000302999,0.000410935,7.10E-05,0,0.000236994,0.000211818,0.002212727,3.52E-05,0.001311831,0.000144901
X733_Group3A_50dpi_LV_bottom_278_B_C4_P133.mzXML,733,Group3A,50,LV_bottom,C4,P133,0,0,0.007801171,0.000258269,0,0.000762781,0.000498365,0.009303619,0.006992161,0,0.000135089,0,0,0.005582171,0.006645442,0.003409401,0,0,0,0,0,0,0,0.002242114,0,0,0,0,0,0,0,0,0,0.000315157,4.26E-05,0,0,0,0,0,0.004923406,0,0,0,0.006703229,0.000710773,0,0,0,6.18E-05,0,0.004281976,0.000156424,0.003045346,0.000189122
X734_Group3A_50dpi_LV_bottom_279_B_C5_P133.mzXML,734,Group3A,50,LV_bottom,C5,P133,0.000111159,0,0.004610764,0.000178673,0,0.000470887,0.000218856,0.007095999,0.005820681,0,8.66E-05,0,0.000369515,0.000778271,0.003695151,0.002047048,0.000598418,0,0,0,4.28E-05,0.000206059,0,0.001294938,0,0,0.000100445,0,0,0,0.000127093,3.43E-05,0,0.000201504,0,0,0,0,0,0,0.003466248,0.000928693,0.002285762,0,0.008207814,0.000311238,0.000483967,0.000269682,0,0.000213438,0.000359705,0.002334812,9.02E-05,0.00144536,0.000211462
X735_Group3A_50dpi_LV_bottom_280_B_C6_P133.mzXML,735,Group3A,50,LV_bottom,C6,P133,0,0,0.011252862,0.000427543,0,0,0.000331684,0.00047955,0.000246553,0,0.000353645,0,0,0.011117286,0.009219213,0.004596049,0,0,0,0,0,0,0,0.002942013,0,0,0,0,0,0,0,0,0,0.000427262,5.22E-05,0,0,0,0,0,0.009354789,0,0,0,0.002250572,0.001355767,0,0,0,5.55E-05,0,0.006134844,0.000441644,0.005036673,0.000173932
X736_Group3B_70dpi_LV_bottom_306_B_E8_P133.mzXML,736,Group3B,70,LV_bottom,E8,P133,0.000558097,0.000560988,0.004250788,0.000151026,9.76E-05,0,0.000181857,0.002590956,0.003527865,0,0.000106917,0,0.00014688,0.000517613,0.003527865,0.002035751,0,0,0,0,0.000155757,0.000373028,0,0.001006309,0,0,3.51E-05,0,0,0,0.000526288,8.89E-05,0,0.000162724,0,0,0,3.59E-05,3.72E-05,0,0.002680599,0.001188486,0.001243428,0,0.008877496,0.000270296,0.000624606,0.000257052,0,8.42E-05,0.000332545,0.002003943,3.20E-05,0.001035226,0.000182821
X737_Group3B_70dpi_LV_bottom_307_B_E9_P133.mzXML,737,Group3B,70,LV_bottom,E9,P133,0.000167121,0.00017912,0.004059445,0.000137806,0,0.000117444,7.35E-05,0.002654016,0.002441818,0,3.28E-05,0,0,0.000393643,0.003321364,0.001540744,0,0,0,0,0.000129995,0.000319835,0,0.000953354,0,0,6.99E-05,0,0,0,0.000173087,4.10E-05,0,0.000168477,0,0,0,2.62E-05,2.72E-05,0,0.001894408,0.001494614,0.001291642,0,0.008610943,0.00019968,0.000627369,0.000424396,0,0.000122989,0.000458225,0.001528442,2.69E-05,0.000845718,0.000152287
X738_Group3B_70dpi_LV_bottom_308_B_E10_P133.mzXML,738,Group3B,70,LV_bottom,E10,P133,0.000202248,0.000232018,0.003836172,0.000124376,5.86E-05,0.000383617,0.000258182,0.006144664,0.006789684,0,7.12E-05,0,0.000266667,0.000685758,0.003160598,0.001592181,0.000485462,0,0,0,4.11E-05,0.000441329,0,0.001035427,0,0,5.70E-05,0,0,0,0.000215043,0.000105269,0,0.000112138,0,0,0,0.000207592,0.000198975,0,0.002288124,0.000970925,0.002366205,0,0.008147621,0.000150099,0.000672179,0.000556754,0,0.000182863,0.000214321,0.001721185,0,0.001045611,0.000223532
X739_Group3B_70dpi_LV_bottom_309_B_E11_P133.mzXML,739,Group3B,70,LV_bottom,E11,P133,0.000248615,0.000316426,0.002932214,0,4.81E-05,9.00E-05,0.000140703,0.006660012,0.009643457,2.88E-05,5.34E-05,0,0,0.001229541,0.002362647,0.001253649,0.000581621,0,0.000152436,0.000105959,0.00012773,9.49E-05,0,0.000771477,0,0,0.000153084,0,0,0,0.000316426,2.80E-05,0,9.69E-05,0,0,0,0,0,0,0.001325975,0.000822707,0.002254158,0,0.004188877,0.000133985,0.000295474,0.000253019,0,0.000145544,0.00011161,0.001437478,0,0.000753395,0.000198041
X740_Group3B_70dpi_LV_bottom_310_B_E12_P133.mzXML,740,Group3B,70,LV_bottom,E12,P133,0.000267089,0.000311049,0.001824013,2.60E-05,0.00011392,0.000226558,0.000332188,0.00326148,0.003835259,0,0,0,0.00082443,0.000452983,0.001546183,0.000757992,0.000115083,0,0,0,0.000263792,0.000258572,0,0.000395605,0,0,0.000173191,0,0,0,0.000368426,0,0,2.93E-05,0,0,0,0,0,0,0.000570759,0.001020722,0.002597104,0,0.00625117,3.60E-05,0.000471103,0.000359367,0,9.40E-05,0.000960325,0.000785171,0,0.000368426,7.69E-05
X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML,751,Group3E,142,LV_bottom,F6,P132,0.000208282,0.000216257,0.005910135,0.000251804,0.000140118,0.000150066,0,0.008091728,0.005473816,0,0.000169772,0,0.00040062,0.001507283,0.004680509,0.00237992,3.09E-05,0,0,0,0.000146079,0,3.40E-05,0.001503316,0,0,0.000117433,0.000155707,0,0,0.000342122,0,0,0.000248828,0.000127998,0,0,0,0,7.43E-05,0.003950667,0.000436319,0.001066997,0,0.010669975,0.000515649,0.000785374,0.000338515,0,0.000177561,0.000213886,0.003153394,0.000109009,0.002058631,0.000250226
X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML,752,Group3E,142,LV_bottom,F7,P132,5.76E-05,8.12E-05,0.006688525,0,0.000296573,7.19E-05,0,0.010522712,0.005793882,0.000235633,0.00017335,0.000788138,0.000847781,0.001938394,0.005836484,0.00329314,0,0,7.78E-05,0,0.000223099,0,0.00012723,0.00204916,0,0,0,0.000160102,0,0,0.000190545,0,0,0.000176666,0.000153583,0,0,9.54E-05,0.000101548,0.00014456,0.00698674,0.000123199,0.000694414,0,0.009883681,0.00061347,0.000424644,4.02E-05,0,0.000257677,3.99E-05,0.004473218,0.000227324,0.002730793,0.000196587
X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML,753,Group3E,142,LV_bottom,F8,P132,5.66E-05,6.95E-05,0.006605265,0.000277789,0.000113672,0.000112758,0.00012909,0.008511482,0.007491877,0,0.000159697,0,0,0.001489509,0.005718652,0.003218404,3.13E-05,0,0,0,0.000316568,0,0.000163415,0.00196828,0,0,0.000154854,0.000149778,0,0,0.000134907,0,0,0.000316369,0.000209402,0,0,0.000109847,0.000122937,0.000171963,0.006206289,0.000288168,0.000806818,0,0.009974393,0.000633928,0.000554133,0.000195587,0,0.000232874,0.000149519,0.004371001,0.000214676,0.002726334,0.000259807
X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML,754,Group3E,142,LV_bottom,F9,P132,0,0,0.006253152,0,0.000100856,0.000149324,6.97E-05,0.009754918,0.005877963,8.42E-05,0.000174888,0,0,0.001267306,0.005085897,0.002534611,0,0,0,0,0.000342821,0,4.47E-05,0.001642495,0,0,0,0.000146224,0,0,0,0,0,0.000243279,0.000138386,0,0,3.82E-05,4.32E-05,0.000126117,0.004794083,0.000178041,0.000729534,0,0.009796605,0.000633653,0.000446058,5.09E-05,0,0.000175525,0.000105094,0.003184939,0.000202266,0.002155253,0.000183599
X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML,755,Group3E,142,LV_bottom,F10,P132,0,0,0.005545005,0.000218287,6.25E-05,0.000319101,0.000390272,0.009443837,0.005891568,0,8.38E-05,0,0.000178807,0.002010064,0.004548637,0.002421608,0,0,0,0,4.98E-05,0,3.62E-05,0.001542205,0,0,0.000131836,8.86E-05,0,0,0,0,0,0.000253335,8.19E-05,0,0,6.30E-05,6.39E-05,3.89E-05,0.003517613,0.00018213,0.000818755,0,0.010830088,0.000390814,0.000610817,0.000242021,0,0.000159362,0,0.002924124,0.000102198,0.002131361,0.000225664
