filename,MouseID,Treatmentgroup,DPI,organ,well_position,plate,X268.105_0.35,X269.088_0.35,X111.044_2.768,X122.082_0.534,X130.087_0.452,X137.046_0.35,X142.035_0.315,X172.134_2.343,X175.148_2.71,X198.15_2.471,X200.165_3.207,X214.181_2.634,X216.16_2.471,X228.196_2.71,X230.176_2.586,X232.191_2.63,X242.212_2.78,X249.112_2.768,X256.227_2.847,X256.227_3.318,X258.207_2.775,X272.222_2.957,X278.248_3.1,X280.189_2.775,X280.264_3.159,X282.28_3.246,X296.259_2.971,X303.305_3.529,X303.648_2.884,X306.279_2.989,X306.279_3.212,X308.295_3.045,X308.295_3.285,X324.327_3.455,X327.232_3.01,X333.063_2.524,X334.311_3.335,X352.321_3.187,X368.316_2.962,X368.317_3.315,X369.17_2.767,X399.394_3.159,X399.395_3.152,X489.228_2.768,X506.255_3.172,X530.289_2.929,X568.341_2.887,X570.357_2.934,X599.241_2.765,X602.344_2.984,X604.362_2.948,X637.306_3.32,X666.434_3.024,X705.141_2.339,X776.148_2.398,X776.253_2.398,X776.411_2.398,X792.329_2.764,X811.309_2.773,X811.31_2.767,X819.211_2.398,X819.322_2.398,X819.378_2.399
X545_Group1A_50dpi_RV_top_265_B_B3_P137.mzXML,545,Group1A,50,RV_top,B3,P137,0,0.00384696,5.85E-05,0.000293112,0,0.041526792,0.001560439,7.28E-05,0.000796142,0.000210803,0.002375689,0.00236932,0.000107918,0.04764117,5.77E-05,0.000320056,0.000220385,5.89E-05,0.001350258,0,0.002802422,0.000231148,0.001885265,0,0.002433011,0.002955281,0.000524358,0,0.000186745,6.62E-05,5.27E-05,0.003496658,0.00155407,8.02E-05,0.000333505,0.007961425,0.000384927,0.003573087,0,0,0.001350258,6.23E-05,0,0.002745099,0,0.000152254,0.019362185,0.002439381,0.00043938,0.00016072,0.000694236,0.004827808,0.000400436,0.000293494,9.30E-05,0.000314892,0.000101717,6.25E-05,0.000271933,0,0.000166921,0.000352011,0.00014293
X546_Group1B_70dpi_RV_top_291_B_D5_P137.mzXML,546,Group1B,70,RV_top,D5,P137,0,0.001858737,0.000166583,0.000346211,0.001567534,0.014684018,0.001319703,0.000336301,0.000799257,0.000276648,0.002032219,0.002205701,0.000181514,0.04894673,0.000333754,0.000310413,0.000148326,0.000146786,0.001548947,0,0.006629494,0.001722429,0.001660471,0.000153314,0.002620818,0.002887237,0.000374845,0,0,0,0,0.002509294,0.000724907,0,0,0.007001241,0.000181424,0.002688972,0,0,0.002478315,0.000147034,0,0.00644362,0,0.000123356,0.00251549,0,0.000972739,0.000172513,0.0004905,0.003711277,0.000273489,8.03E-05,0,6.64E-05,0,0.000263314,0.00035405,0,0,0,0
X547_Group1B_70dpi_RV_top_292_B_D6_P137.mzXML,547,Group1B,70,RV_top,D6,P137,0.000578,0.003651955,0.000179927,0.000193824,0.002177668,0.009791065,0.001789401,0.000232541,0.000731516,0.000152887,0.001541811,0.001710623,7.46E-05,0.04231541,0.000249434,0.000187843,0.000178352,0.000161774,0.001389881,0,0.004355336,0.000424876,0.001327983,5.03E-05,0.002008856,0.002233938,0.000360478,0,0,0,0,0.002605324,0.000821549,3.31E-05,0,0.00573959,6.81E-05,0.002779762,0,0,0.002723492,4.59E-05,0,0.00810295,0,0.000169724,0.00573959,0.000383243,0.001063512,0.00013222,0.000602094,0.002357733,0.000120908,0.000151797,4.51E-05,5.41E-05,0,0.000193961,0.000268099,0.000203083,0,0,7.11E-05
X548_Group1B_70dpi_RV_top_293_B_D7_P137.mzXML,548,Group1B,70,RV_top,D7,P137,0,0.003069425,0.000103737,0.000170699,0.00180316,0.012054834,0.001276394,0.000195004,0.000709108,0.000156704,0.002329926,0.001428346,0.000129215,0.03479694,6.69E-05,0.000262296,0.000150128,0.000191996,0.001058597,0,0.00312514,0.00021986,0.00182342,0,0.002289406,0.003282157,0.000335605,0,0,4.22E-05,4.47E-05,0.002836432,0.001327045,4.80E-05,0.000202349,0.006027417,0.000277365,0.003074489,0,0,0.00228434,9.78E-05,0,0.006635224,0,0.000241132,0.006432622,0.000327908,0.000977556,0.000118918,0.000612872,0.003246701,0.000490828,0.000135927,4.53E-05,6.64E-05,0,0.000228489,0,0.000422657,5.95E-05,4.51E-05,6.25E-05
X549_Group1B_70dpi_RV_top_294_B_D8_P137.mzXML,549,Group1B,70,RV_top,D8,P137,0,0.001571024,0.000142417,0,0.001813466,0.012219076,0.001241303,0.000423577,0.000979466,0.000344955,0,0.002914153,0.000281399,0.04669433,4.47E-05,0.000220456,0.000264637,0.000184021,0.001444954,0,0.005527677,0.00020479,0.001701943,0.000110678,0.00238078,0.002220769,0.000298869,0,0,9.59E-05,0,0.002986885,0,0,0,0.005042793,0,0.003631781,0,0,0.002487455,4.17E-05,0,0.005818608,0,3.58E-05,0.001430408,0,0.000838849,5.21E-05,0.000465669,0.002322594,0.000225942,0.000211035,0,7.30E-05,0,0.000191829,0,0.00041959,5.87E-05,6.93E-05,6.64E-05
X550_Group1B_70dpi_RV_top_295_B_D9_P137.mzXML,550,Group1B,70,RV_top,D9,P137,0,0.001775007,5.34E-05,0.000216174,0.001439195,0.010074365,0.001372033,0.000180044,0.000700408,0.000225262,0.001477574,0.001971697,0.000146576,0.03785083,5.94E-05,0.000326855,0.000166012,8.28E-05,0.001127369,6.70E-05,0.003458865,0.000326725,0.001722237,4.33E-05,0.002278726,0.001751021,0.000411726,0,0,0.000102535,4.06E-05,0.003127851,0.000892301,7.97E-05,0.000111942,0.005277049,0.000282479,0.002724876,0,4.84E-05,0.002034062,0,0,0.005277049,0,0.000156277,0.006956109,0.000450236,0.000580475,0.000182392,0.000748381,0.002345888,0.000387755,0.000201418,4.63E-05,6.72E-05,0,9.00E-05,0,0.000320974,0,6.25E-05,0
X551_Group1C_142dpi_RV_top_171_G_A11_P136.mzXML,551,Group1C,142,RV_top,A11,P136,0.000228524,0.001155955,0,0.000323916,0.00120735,0.010405447,0.000945228,0.000451957,0.000953171,0.000197574,0.002875398,0.00216052,9.54E-05,0.06060577,0.00025089,8.94E-05,0.000495692,0,0.001914284,0,0.003971545,0.0007185,0.004265439,0,0.006187666,0.006592764,0.001096146,0,0,0.000309043,0.000246256,0.006648366,0.002788024,0,0,0.010087723,0,0.003272553,6.78E-05,0,0.00174748,0.000410899,0,0.003431414,0.000110797,0,0.003224894,0,0.000506259,0,6.12E-05,0.002295553,0,0,0,0,0,8.13E-05,0.000139126,0,0,0,0
X552_Group1C_142dpi_RV_top_172_G_A12_P136.mzXML,552,Group1C,142,RV_top,A12,P136,0.001609739,0.004762846,0,0.000343746,0.002456626,0.022310175,0.001472722,0.000166409,0.001040306,0.000211484,0.001554192,0.003365327,0.00019433,0.0590969,0.000335787,9.28E-05,0.000281066,0,0.001704598,0,0.008146974,0.004123622,0.003728807,0.000553385,0.004869384,0.004819248,0.0008711,0,0.000328161,0.000298837,0.000306634,0.005571277,0.002795039,0.000111013,0.000833498,0.007520284,0.000521328,0.005577544,0.000139099,0,0.000770829,0.000177127,0,0.000914968,8.36E-05,0,0.028702416,0.001898872,0.000114997,0.000255973,0.000559679,0.003741341,0,0.000229819,0.000354366,0.000581272,0.000371349,0,0.000104001,0,0.000389604,0.000559846,0.000496205
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,553,Group1C,142,RV_top,B1,P136,0.00046071,0.001391392,0,0.000211675,0.002245756,0.013852898,0.001452418,0.000229427,0.001214417,0.000322741,0.002782785,0.003234377,0.000223033,0.06407728,0.0002646,0.000340029,0.000381496,0,0.001928421,0,0.006163624,0.000738414,0.003026889,0.000380182,0.004625769,0.004967515,0.000720107,0,0.000138883,0.000172798,0.000247415,0.005168901,0.002532578,0.000216914,0.000428538,0.007689274,0.000497241,0.006072085,0.000199823,0,0.00079944,6.88E-05,0,0.001324264,6.96E-05,0,0.013425716,0.000811646,0.000179568,0.000167057,0.00059929,0.003923971,0.000141999,0.00016862,0.00018934,0.000318905,0.000167591,0,0.000110698,0,0.000215948,0.000238683,0.000369172
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,554,Group1C,142,RV_top,B2,P136,0.001810283,0.004230152,4.77E-05,0,0.002222831,0.017610239,0.001976534,0.000213688,0.001225328,0.000189075,0.001816441,0.004488764,9.48E-05,0.06280575,0.000471859,0.000210189,0.000481683,6.25E-05,0.0018657,0,0.007635209,0.000738891,0.003281908,0.000453402,0.004790478,0.006151269,0.00083741,0,5.41E-05,0.000329488,0.000407291,0.006046593,0.00289399,9.18E-05,0.000689632,0.007881506,0.000581238,0.00794308,0.000287061,0,0.001545514,6.71E-05,0,0.004014642,6.34E-05,0,0.012191704,0.000584069,0.000439503,0.000383011,0.000825095,0.00665002,0.000270384,0.000164312,6.19E-05,9.50E-05,0.000120625,7.61E-05,0,0.000234752,7.22E-05,9.17E-05,9.56E-05
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,555,Group1C,142,RV_top,B3,P136,0.001374958,0.001610438,4.95E-05,0,0.001850291,0.013820074,0.001553331,0.000189732,0.000562122,0.000143957,0.001827448,0.001387718,6.97E-05,0.03637763,7.21E-05,0.00023817,0.000317098,0.000132658,0.001096469,0,0.003512126,0.000368139,0.00295247,4.52E-05,0.004625727,0.005350996,0.000538501,0,4.99E-05,0.000262409,0.00032303,0.005271045,0.002861098,8.11E-05,0.000395585,0.007024253,0.000503994,0.005442368,0.000128072,0,0.002050168,0.00011947,0,0.004654281,0,0,0.009422778,0.000633896,0.000645318,0.000168791,0.000616764,0.005499476,0,0.000139192,6.09E-05,7.60E-05,5.30E-05,0.000181402,0,0.000209613,6.97E-05,0.000147746,6.34E-05
X561_Group3A_50dpi_RV_top_266_B_B4_P137.mzXML,561,Group3A,50,RV_top,B4,P137,0,0.002148074,9.99E-05,0,0.002098503,0.005260026,0.001162163,0.000176906,0.000583835,0.000178226,0.002952224,0.002192137,0.000150141,0.03618678,4.68E-05,0.000270511,0.000187343,5.79E-05,0.001063021,5.84E-05,0.003469965,0.000842706,0.001332907,5.19E-05,0.00239042,0.00288613,0.000366723,0,0.000130965,4.51E-05,0,0.002770464,0.001487128,0.000133493,0.000167414,0.006334063,0.000205475,0.003299221,0,0,0.001745998,0,0,0.004665175,0,0.00013874,0.014761121,0.000991419,0.000441413,0.00013242,0.000146818,0.003723328,0.000886769,0.000324932,0.000116483,0.000104466,7.36E-05,0.000107321,0,0.000286725,8.54E-05,0.000167711,8.69E-05
X562_Group3A_50dpi_RV_top_267_B_B5_P137.mzXML,562,Group3A,50,RV_top,B5,P137,0,0.001543462,4.66E-05,0,0.001257257,0.007921741,0.00121126,5.05E-05,0.000613296,0.000165522,0.001819445,0.002478738,0.000134242,0.0370533,0.000229163,7.62E-05,0.000180198,5.44E-05,0.001078379,0,0.004063086,0.000180284,0.00140547,9.98E-05,0.002258974,0.003470233,0.000321045,0,0.00015642,4.46E-05,4.82E-05,0.00268317,0.001461689,0.00013122,0.00030679,0.00587742,0.000265514,0.003720663,0,0,0.001727451,0,0,0.004165302,0,0.00026091,0.016558993,0.001139708,0.000649072,0.000130323,0.000469473,0.00351112,0.000526412,0.000294276,0.000350331,0.000472779,0.000405058,8.01E-05,0,0.000310483,0.000406598,0.000402665,0.000432957
X563_Group3A_50dpi_RV_top_268_B_B6_P137.mzXML,563,Group3A,50,RV_top,B6,P137,0,0.001314522,8.70E-05,3.84E-05,0.001239954,0.002068167,0.001306211,0.00016237,0.000605779,0.000190215,0.003047825,0.001717951,0.000117117,0.0296737,4.53E-05,0.000284309,0.000163531,0.000125713,0.000889738,0.000222281,0.002640818,0.000166699,0.001348805,0,0.0023048,0.004036949,0.000605779,0,4.70E-05,0,8.99E-05,0.002224345,0.001836267,0.000249044,0,0.005726504,0.000601046,0.003634674,0,4.35E-05,0.002087098,0,0,0.005537198,5.28E-05,0.000316986,0.009796582,0.000648373,0.000771422,0.000111772,0.000447132,0.003317586,0.000799818,0.000212672,5.43E-05,0.000137187,4.39E-05,0.00017643,0,0.000326481,7.14E-05,7.33E-05,7.35E-05
X564_Group3A_50dpi_RV_top_269_B_B7_P137.mzXML,564,Group3A,50,RV_top,B7,P137,0,0.002625838,6.36E-05,0,0.001504639,0.007280511,0.00113576,0.000125941,0.000399408,9.47E-05,0.002465666,0.001247394,7.35E-05,0.0252391,4.27E-05,0.000110882,5.63E-05,0.000170969,0.000829978,0.000261545,0.001839542,0.000364142,0.001693932,0,0.002776301,0.003926622,0.00045154,0.000163606,0.000159829,5.87E-05,0.000115925,0.002557886,0.001931762,0.000495075,0.000195996,0.004950747,0.00080571,0.003023839,0,0.000213423,0.00194147,0,0,0.007377584,0,0,0.016114197,0.001388151,0.000587295,0.000121064,0.00033122,0.003766451,0.000367689,0.000267173,4.29E-05,4.93E-05,4.33E-05,0.0002039,0,0.000109755,5.30E-05,5.33E-05,5.02E-05
X565_Group3A_50dpi_RV_top_270_B_B8_P137.mzXML,565,Group3A,50,RV_top,B8,P137,0,0.003959751,5.41E-05,0.000229242,0.002066428,0.008925669,0.001444335,0.000166877,0.000527816,9.68E-05,0.002320674,0.001855457,7.93E-05,0.03494535,6.65E-05,0.000169453,0.000171456,8.01E-05,0.000946662,7.33E-05,0.002753434,0.000212372,0.002493778,4.89E-05,0.003294383,0.003499944,0.000358273,4.53E-05,0.000146873,0.000123545,0.000145168,0.003489125,0.001904143,0.000180895,0.000223291,0.006220921,0.000483362,0.003083413,0,4.93E-05,0.001952828,0.000139879,0,0.005679971,0,0.000178485,0.017148103,0.001060261,0.000795196,0.000141492,0.000167513,0.004197769,0.000319519,0.000282944,0,0,0,0.00017224,0,0.000321252,0,6.26E-05,0
X566_Group3B_70dpi_RV_top_296_B_D10_P137.mzXML,566,Group3B,70,RV_top,D10,P137,0,0.00052828,5.25E-05,2.70E-05,0.000442612,0.002566576,0.000862231,7.15E-05,0.00038513,0.000171968,0.002201564,0.001264606,0.000120926,0.02020496,2.66E-05,0.000172432,0.000168725,6.45E-05,0.000661044,0.000269934,0.001790567,0.00016423,0.001232991,0,0.001773323,0.00245736,0.000253371,9.55E-05,2.33E-05,3.12E-05,5.93E-05,0.001839427,0.001278977,0.000258833,0,0.003362703,0.000557576,0.002759141,0,0.000159494,0.001057671,0,0,0.003104033,0,0.00024878,0.00686911,0.000301781,0.000316152,5.65E-05,0.000286418,0.001968762,0.000617933,0.000181875,0,7.31E-05,0,8.91E-05,6.22E-05,0.000190255,3.00E-05,8.44E-05,3.31E-05
X567_Group3B_70dpi_RV_top_297_B_D11_P137.mzXML,567,Group3B,70,RV_top,D11,P137,0,0.000610909,8.98E-05,0.000170638,0.001412868,0.003211921,0.00106907,0.000208584,0.000668758,0.000232032,0.002990571,0.001577703,0.000151542,0.03786487,0.000149577,0.000231745,0.000376587,8.96E-05,0.00128571,0,0.002995281,0.000177533,0.001883825,3.59E-05,0.002717417,0.003169535,0.000400568,0,0,9.22E-05,4.71E-05,0.002882252,0.001328096,0,0,0.005227613,0.000275126,0.001992144,0,0,0.001723699,5.16E-05,0,0.003485075,0,0.000282956,0.00289638,4.29E-05,0.000551019,9.96E-05,0.000327295,0.003056505,0.000323778,0.000144476,0,4.76E-05,9.94E-05,0.000137131,0,0.000271187,0,6.11E-05,8.65E-05
X568_Group3B_70dpi_RV_top_298_B_D12_P137.mzXML,568,Group3B,70,RV_top,D12,P137,0,0.003544282,0,0.000281855,0.002570719,0.004874184,0.001667149,0.000366668,0.00112628,0.000352022,0.00188986,0.002920693,0.000240606,0.06019554,5.97E-05,0.000243057,0.000386194,0,0.001826228,0,0.006184996,0.000319225,0.001698965,0.000286572,0.002233471,0.001972581,0.000596592,0,0,7.27E-05,0,0.002882514,0.000757217,0,0,0.007444903,5.93E-05,0.003117951,0,0,0.001151733,0,0,0.002290739,6.58E-05,0.000144858,0.004263321,5.70E-05,0.000359417,0.000250998,0.000270654,0.002023486,0.000269881,0.00016618,6.37E-05,7.92E-05,0,0,0,0.00026166,0,6.47E-05,0
X569_Group3B_70dpi_RV_top_299_B_E1_P137.mzXML,569,Group3B,70,RV_top,E1,P137,0,0.001306112,0,0,0.002344127,0.003860526,0.001470046,0.000257373,0.001006518,0.000323247,0.003920122,0.003516191,0.000285928,0.05628554,7.24E-05,0.000390416,0.000354696,0,0.001430315,0.000180743,0.00423797,0.000328928,0.001330987,7.32E-05,0.002238178,0.002496429,0.000444959,0,0.000136488,6.25E-05,0,0.00217196,0.000927056,0,0,0.007879976,6.95E-05,0.00307915,0,6.73E-05,0.000585831,0,0,0.000735023,0,0.000215485,0.011985509,0.000728401,8.88E-05,0,0.000181633,0.002178582,0.000203418,0.000327587,0.000231194,0.000287184,0.000112349,0,0.000137254,0,0.000324723,0.000446637,0.000345391
X570_Group3B_70dpi_RV_top_300_B_E2_P137.mzXML,570,Group3B,70,RV_top,E2,P137,0,0.002639228,0,0.000215773,0.002627575,0.007282636,0.001683746,0.000445762,0.00086809,0.000249971,0.002208095,0.002178965,0.000160897,0.04427843,5.00E-05,0.000247501,0.000345588,4.49E-05,0.001351657,0,0.004398712,0.000232644,0.001176874,5.59E-05,0.001980877,0.002085747,0.000516488,0,0,0,0,0.002446966,0.00083896,0,0,0.007107853,0,0.002714967,0,0,0.001246787,5.38E-05,0,0.002178965,5.81E-05,0.000341076,0.002044964,0,0.000377493,0.000122964,0.000117442,0.002720793,7.82E-05,7.85E-05,0,0,0,5.03E-05,0,0.000223436,0,6.48E-05,0
X581_Group3E_142dpi_RV_top_176_G_B4_P136.mzXML,581,Group3E,142,RV_top,B4,P136,0,0.000183314,0.000107825,0.00030936,0.001970824,0.003522976,0.000556528,0.000102431,0.000498459,5.43E-05,0.001347921,0.001194748,0,0.03170679,3.90E-05,6.61E-05,0.000113947,0.000134337,0.000883297,0,0.002736689,0.012662292,0.002767323,0,0.004115245,0.005013859,0.00063822,0,0,0.000305277,0.000203819,0.005003648,0.002547776,6.77E-05,0,0.006739607,0.000530999,0.004773888,0.000163449,0,0.002251641,0.000156642,0,0.005207878,0,0.000364965,0.002353757,0,0.000760759,9.80E-05,0,0.004258206,0.000366615,0.000129379,0,0,0,0.00022434,0,0.000237525,0,0,0
