"filename","LA_142DPI","RA_142DPI","LVT_142DPI","LVB_142DPI","RVT_142DPI","RVB_142DPI"
"X572.335_2.938",0.872593177,0.932352545,1,0.899490361,0.263412506,0.392035185
"X728.486_3.279",0.810712519,0.822850231,0.969651636,0.803670077,NA,NA
"X792.553_3.906",0.640236429,0.585295585,0.322667257,0.565930283,0.479518482,NA
"X703.574_4.023",0.640236429,0.988506518,0.605896046,NA,0.420475453,NA
"X1135.672_2.89",1,0.750067529,0.605896046,0.265396987,0.479518482,NA
"X838.558_3.365",1,0.62748619,1,0.554409796,NA,NA
"X620.437_2.993",0.004178187,0.585295585,0.800153207,0.768455721,0.479518482,1
"X448.342_2.867",0.640236429,0.374038417,0.58030714,0.554409796,0.479518482,NA
"X379.284_3.167",0.836679947,0.585295585,0.605896046,NA,NA,NA
"X854.554_3.321",0.803051832,0.750067529,1,0.554409796,0.165981678,0.557167405
"X731.607_5.593",0.78491085,0.627820749,0.605896046,0.554409796,0.420475453,NA
"X546.356_2.933",0.707419732,0.585295585,0.605896046,0.097406233,NA,NA
"X576.411_2.999",0.004178187,1,0.824354495,0.768455721,0.420475453,0.776732568
"X256.191_2.844",0.640236429,0.313684773,0.739253016,1,0.945720768,0.462848552
"X532.385_3.004",0.004178187,0.585295585,0.911857633,0.768455721,0.420475453,1
"X740.522_3.791",0.640236429,0.787930559,0.605896046,0.554409796,NA,NA
"X240.116_2.324",0.408304842,0.577746171,0.495334739,0.05018462,0.479518482,0.557167405
"X766.537_3.889",1,1,0.767390077,NA,NA,NA
"X852.537_3.277",1,0.577746171,0.58030714,NA,NA,NA
"X822.564_3.588",0.640236429,0.628034351,0.605896046,0.913781831,0.420475453,NA
"X664.463_2.992",0.004380753,1,0.605896046,0.768455721,NA,NA
"X822.564_3.498",0.640236429,0.585295585,0.75211842,0.955355159,0.479518482,NA
"X469.233_2.771",0.463844796,0.811596271,NA,NA,NA,NA
"X768.553_4.193",0.810712519,1,1,NA,NA,NA
"X489.259_2.771",0.635538073,0.577746171,NA,NA,NA,NA
"X870.548_3.337",1,1,0.605896046,0.798265861,0.479518482,NA
"X784.584_4.252",0.640449717,0.811596271,0.495334739,NA,NA,NA
"X415.14_2.768",0.640236429,0.585295585,0.767390077,0.04049528,0.479518482,0.000434525
"X880.569_3.352",0.640236429,0.585295585,1,0.068605869,NA,NA
"X226.1_2.274",0.640236429,0.445426582,0.605896046,1,NA,NA
"X608.227_2.768",0.640236429,0.340604293,0.47683007,0.048228896,0.05965127,0.000830716
"X516.39_3.018",0.007003985,0.585295585,NA,NA,NA,NA
"X708.489_2.982",0.007003985,0.585295585,NA,1,0.479518482,0.557167405
"X364.252_2.923",0.635538073,0.436364954,0.605896046,0.768455721,0.698077024,NA
"X464.314_2.993",0.810712519,0.585295585,0.605896046,0.554409796,NA,NA
"X1017.688_2.946",0.640236429,0.8106378,0.733462842,0.554409796,NA,NA
"X560.416_3.006",0.004178187,0.585295585,NA,NA,NA,NA
"X377.195_2.868",0.640236429,0.409954921,1,0.786149473,1,0.557167405
"X300.29_2.788",0.640236429,0.585295585,0.605896046,0.554409796,NA,NA
"X1063.674_2.914",0.878125575,0.585295585,0.605896046,0.491080004,NA,NA
"X838.558_3.491",0.78491085,1,0.605896046,0.379006802,0.420475453,NA
"X444.238_2.77",0.409555347,0.871499329,NA,NA,NA,NA
"X714.471_3.247",0.640236429,0.51842694,0.645353711,0.722380922,0.420475453,NA
"X375.21_2.633",0.727183155,0.864701242,0.952194521,0.73352908,0.737751905,NA
"X466.329_3.071",0.640236429,0.864701242,0.830890972,NA,NA,NA
"X604.442_3.001",0.004178187,0.585295585,NA,NA,NA,NA
"X122.072_3.63",0.878125575,1,1,0.930711505,0.797918223,0.557167405
"X472.363_3.023",0.014900576,0.585295585,NA,NA,NA,NA
"X538.388_3.104",1,0.882074306,0.610441132,0.819883408,NA,NA
"X488.359_3.01",0.007881477,0.585295585,NA,1,0.479518482,0.557167405
"X866.59_3.576",0.640236429,0.585295585,0.605896046,1,0.420475453,NA
"X898.58_3.268",0.646761387,0.585295585,0.767390077,0.158906213,0.420475453,NA
"X448.233_2.77",0.495885062,0.51842694,NA,NA,NA,NA
"X820.548_3.485",1,0.750067529,1,0.551876339,NA,NA
"X766.501_3.29",0.640449717,0.585295585,0.911857633,0.73352908,NA,NA
"X184.073_2.885",0.640236429,NA,0.605896046,0.641982143,NA,NA
"X319.299_3.424",1,0.908328605,0.894612763,1,0.401413572,NA
"X327.232_3.01",0.640236429,0.585295585,0.605896046,0.011793739,0.145653354,0.001706376
"X385.165_2.771",0.137027784,0.51842694,0.605896046,0.551876339,0.420475453,NA
"X149.082_4.534",0.824488594,1,1,0.554409796,0.936414957,0.114456119
"X809.588_4.195",0.640236429,NA,0.605896046,NA,NA,NA
"X550.388_3.072",0.741979888,0.75911255,1,0.379006802,NA,NA
"X241.155_0.442",0.66943602,0.585295585,1,NA,NA,NA
"X298.347_2.917",0.640236429,NA,NA,NA,NA,0.557167405
"X874.579_3.377",0.713676648,0.910239771,0.605896046,0.554409796,NA,NA
"X756.553_3.87",1,0.585295585,0.605896046,NA,NA,NA
"X780.552_3.412",0.640236429,NA,NA,NA,NA,NA
"X874.579_3.277",0.906766754,0.585295585,0.994708672,0.768455721,0.479518482,NA
"X822.564_3.632",0.780596861,0.577746171,0.872985214,0.925539989,0.420475453,NA
"X752.515_2.977",0.079491375,0.585295585,NA,1,0.479518482,NA
"X842.589_3.585",0.836679947,0.882074306,1,NA,0.479518482,NA
"X852.538_3.349",0.640236429,0.585295585,0.605896046,0.816199913,0.420475453,NA
"X473.265_2.772",0.408304842,0.624178266,NA,NA,NA,NA
"X744.589_3.377",0.741979888,0.585295585,1,NA,NA,NA
"X842.589_3.52",0.836679947,0.624178266,0.605896046,NA,NA,NA
"X814.559_3.275",0.66943602,0.592941377,1,0.419067947,NA,NA
"X836.543_3.281",1,0.864701242,0.992629453,0.391073881,NA,NA
"X834.599_3.461",0.640236429,NA,0.605896046,NA,0.479518482,NA
"X186.222_2.554",0.640449717,NA,NA,NA,NA,NA
"X149.082_4.366",0.675072111,0.585295585,0.848690769,0.554409796,0.479518482,0.557167405
"X846.547_3.178",0.640236429,1,0.605896046,NA,NA,NA
"X836.543_3.349",0.878125575,0.811486453,0.811355844,0.554409796,0.479518482,NA
"X862.559_3.343",0.640236429,0.585295585,0.823246806,0.554409796,NA,NA
"X171.15_2.504",1,1,0.605896046,0.176259532,0.56617349,0.798725277
"X846.549_3.324",0.640236429,NA,0.489892682,0.554409796,0.479518482,NA
"X648.468_2.995",0.004178187,NA,NA,NA,NA,NA
"X828.537_3.338",1,0.585295585,0.872985214,NA,NA,NA
"X518.325_2.837",0.758304502,0.670548601,1,0.010881885,NA,NA
"X754.501_3.331",0.640236429,0.938831034,0.851192027,0.862670195,NA,NA
"X149.082_4.427",0.990871366,0.930506086,0.767390077,0.7207001,0.714456097,0.557167405
"X866.59_3.462",0.572341589,0.585295585,0.653570774,0.565930283,0.420475453,NA
"X456.405_3.065",1,1,0.605896046,NA,NA,NA
"X508.304_3.001",0.640236429,0.823771423,0.837873153,NA,0.479518482,NA
"X149.082_4.314",0.78491085,0.585295585,0.605896046,0.554409796,0.698077024,0.864311846
"X718.465_3.24",0.680489158,0.585295585,0.605896046,1,NA,NA
"X548.335_2.94",0.635538073,NA,0.605896046,0.554409796,NA,NA
"X898.58_3.329",0.640236429,0.628034351,0.704501217,0.28867777,NA,NA
"X200.996_6.231",0.810712519,NA,NA,NA,NA,0.557167405
"X120.066_0.547",0.846118996,0.707389434,0.605896046,0.579938286,0.993124527,0.067713736
"X1045.625_2.888",0.640236429,0.750067529,0.641365362,0.570803576,NA,NA
"X343.286_3.884",0.640236429,0.585295585,0.605896046,NA,0.479518482,NA
"X798.563_3.515",0.836679947,1,0.605896046,0.554409796,0.479518482,NA
"X798.563_3.548",0.78491085,1,0.641365362,0.554409796,0.479518482,NA
"X683.345_3.364",0.640236429,NA,1,NA,0.975991483,NA
"X638.403_2.987",0.495885062,1,0.605896046,1,1,0.928861718
"X172.977_0.472",0.78491085,0.577746171,0.782754755,0.668429472,0.420475453,0.809690199
"X732.554_4.02",0.694507138,NA,1,NA,NA,NA
"X546.353_3.044",0.975569045,0.585295585,0.553322756,0.554409796,NA,NA
"X850.595_3.651",0.640236429,0.750067529,0.682936028,0.862670195,NA,NA
"X584.335_2.79",0.635538073,0.745415645,0.605896046,0.201626576,0.420475453,0.557167405
"X117.103_0.539",0.640236429,0.926340788,0.605896046,0.604843094,0.650477195,0.752145179
"X744.59_5.59",0.836679947,NA,1,NA,NA,NA
"X305.133_2.339",0.72011978,0.585295585,1,0.565930283,1,NA
"X444.332_3.016",0.101535898,0.585295585,NA,1,0.479518482,NA
"X858.584_3.285",0.893787597,0.763360496,NA,0.554409796,0.479518482,NA
"X590.322_2.887",0.640236429,0.670561527,0.66050254,0.054985287,0.099698552,0.00392352
"X820.548_3.59",0.836679947,1,0.605896046,0.554409796,NA,NA
"X371.316_3.611",0.78491085,0.558718368,0.315684548,0.803670077,NA,0.557167405
"X161.092_0.327",1,0.577746171,0.605896046,0.7806305,0.553579527,0.557167405
"X257.223_2.565",0.846118996,0.8106378,0.605896046,0.728463778,0.208873682,0.957485296
"X312.633_2.891",1,0.577746171,0.689218919,0.133632032,NA,0.557167405
"X149.082_4.27",0.866546224,1,0.869359628,0.894583365,0.831217231,0.562261103
"X880.569_3.302",1,0.782409171,0.855720413,0.903294334,NA,NA
"X287.889_6.368",0.906766754,NA,NA,NA,NA,NA
"X745.622_3.35",0.640236429,NA,NA,NA,NA,NA
"X812.614_3.571",0.640236429,NA,1,NA,NA,0.557167405
"X372.311_2.807",0.84109493,0.486487146,0.605896046,NA,NA,NA
"X866.59_3.505",0.950093746,1,0.872985214,1,0.479518482,NA
"X812.542_3.314",0.708606182,0.823771423,0.652604125,1,NA,NA
"X848.579_3.592",0.635538073,0.750067529,0.872985214,NA,NA,NA
"X812.542_3.362",0.957530559,0.984894241,0.605896046,1,NA,NA
"X824.579_3.639",0.640236429,1,1,NA,NA,NA
"X298.274_2.799",0.640236429,0.811596271,NA,NA,NA,NA
"X744.481_3.262",0.640236429,0.782409171,0.969651636,1,NA,NA
"X850.595_3.71",0.78491085,1,0.605896046,0.551876339,NA,NA
"X454.389_3",0.640236429,0.577746171,0.605896046,NA,NA,NA
"X692.494_2.991",0.181990431,NA,NA,NA,NA,NA
"X884.595_2.977",1,NA,NA,NA,NA,NA
"X757.622_5.591",0.846118996,0.585295585,0.605896046,NA,NA,NA
"X701.558_3.565",0.640236429,0.8106378,0.837873153,NA,0.479518482,NA
"X1039.671_2.92",1,0.577746171,0.657468939,NA,NA,NA
"X355.284_3.171",0.640236429,0.864701242,1,NA,NA,NA
"X371.317_3.604",0.810712519,0.592941377,0.800153207,NA,0.479518482,1
"X708.511_4.934",0.76665796,1,0.605896046,NA,NA,NA
"X720.59_3.401",0.640236429,0.585295585,0.800153207,NA,NA,NA
"X129.066_4.228",1,0.585295585,NA,1,NA,NA
"X906.57_3.208",0.810712519,0.750067529,0.605896046,NA,NA,NA
"X874.58_3.338",0.66943602,0.585295585,0.952194521,1,0.479518482,NA
"X115.087_0.54",0.640236429,0.958054584,1,0.898373091,0.479518482,0.847078449
"X796.547_3.473",0.673478896,0.707389434,0.605896046,0.554409796,NA,NA
"X879.255_2.556",0.640236429,0.59824197,1,1,0.453865481,0.98354379
"X710.394_3.333",0.961512166,0.994946789,NA,NA,NA,NA
"X1043.704_2.958",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X249.112_2.768",0.640236429,0.182374093,0.23903737,0.001097838,0.001218338,0.000121002
"X281.006_2.455",0.640236429,NA,NA,NA,NA,NA
"X663.454_4.937",0.836679947,0.976577753,0.605896046,NA,NA,NA
"X744.59_5.613",0.640236429,NA,0.605896046,NA,NA,NA
"X726.47_3.203",0.640236429,1,0.881211962,0.836909975,NA,NA
"X383.367_3.962",0.640236429,0.811486453,1,0.554409796,NA,NA
"X866.59_3.69",0.810712519,0.864701242,1,0.768455721,NA,NA
"X307.173_2.826",0.640236429,0.486487146,0.728877524,0.925539989,0.66832177,0.385362319
"X477.181_2.949",0.635538073,1,0.656286238,NA,0.034672988,NA
"X297.146_2.932",1,0.578442111,0.605896046,0.803670077,NA,NA
"X427.741_2.879",0.640236429,NA,0.605896046,NA,NA,NA
"X896.564_3.284",0.590769253,0.585295585,1,0.551876339,NA,NA
"X728.405_3.36",0.830862073,1,0.605896046,NA,0.420475453,NA
"X1005.687_3.04",0.835640632,0.782409171,0.605896046,NA,NA,NA
"X184.073_2.94",0.640236429,NA,NA,1,NA,NA
"X559.385_2.999",0.640236429,NA,NA,0.554409796,0.479518482,NA
"X634.408_3.14",0.640236429,0.51842694,0.605896046,0.668429472,0.420475453,NA
"X879.004_2.556",0.640236429,0.577746171,1,0.943534845,0.420475453,0.557167405
"X740.522_3.883",0.640236429,0.750067529,0.824354495,NA,NA,NA
"X131.975_6.769",0.843067827,0.507425202,1,0.554409796,0.741432609,0.557167405
"X131.975_6.581",1,0.725724653,0.800153207,1,0.737751905,0.987212375
"X650.404_3.146",0.397518276,0.51842694,0.704501217,0.551876339,0.479518482,NA
"X826.595_3.726",0.640236429,0.782409171,NA,NA,NA,NA
"X159.969_6.74",0.863278519,0.66129513,NA,0.554409796,0.479518482,0.557167405
"X798.563_3.612",0.843067827,0.707389434,0.605896046,NA,0.479518482,NA
"X898.579_3.362",0.897962591,0.811486453,0.605896046,0.554409796,NA,NA
"X700.454_3.163",1,0.750067529,0.641365362,0.862670195,0.479518482,NA
"X736.52_2.985",0.495885062,NA,NA,NA,NA,NA
"X774.6_3.438",0.640236429,NA,NA,NA,NA,NA
"X468.309_2.821",0.640236429,0.585295585,0.728877524,1,NA,NA
"X668.414_2.975",1,0.232022705,0.610441132,0.301514508,0.65052535,1
"X826.594_3.683",0.177569439,1,0.605896046,NA,NA,NA
"X757.621_3.499",0.675072111,NA,0.605896046,NA,NA,0.557167405
"X716.485_3.266",0.727974673,0.811596271,0.767390077,1,NA,NA
"X774.599_3.283",0.640236429,NA,NA,NA,NA,NA
"X300.633_2.897",0.640236429,0.577746171,NA,NA,NA,NA
"X159.969_6.567",0.878125575,NA,NA,NA,NA,NA
"X343.227_2.907",0.640236429,0.585295585,0.610441132,0.037240362,0.479518482,NA
"X874.579_3.458",0.640236429,0.585295585,0.824354495,NA,0.479518482,NA
"X736.476_3.119",0.616567661,0.374038417,1,0.08641188,0.479518482,NA
"X815.699_3.378",0.810712519,1,0.824354495,NA,NA,NA
"X796.547_3.404",0.810712519,0.750067529,0.605896046,0.554409796,0.479518482,NA
"X812.506_3.308",0.640236429,1,0.605896046,NA,NA,NA
"X890.575_3.213",0.640236429,0.577746171,0.824354495,NA,NA,NA
"X798.563_3.38",0.803051832,0.926340788,0.605896046,NA,0.479518482,NA
"X111.044_2.768",0.632774105,0.148976942,0.441286223,0.00468956,0.004458537,0.000371491
"X566.322_2.893",0.640236429,0.585295585,0.605896046,0.73352908,NA,NA
"X757.621_3.539",0.78491085,NA,1,NA,NA,0.557167405
"X820.549_3.427",0.640236429,1,0.605896046,0.798265861,0.479518482,NA
"X798.526_3.347",0.640236429,0.8106378,0.605896046,NA,NA,NA
"X317.66_2.931",1,0.988506518,0.605896046,NA,NA,NA
"X524.299_2.93",0.694507138,0.577746171,0.605896046,NA,NA,NA
"X798.527_3.266",0.640236429,0.864701242,0.879125958,0.554409796,NA,NA
"X452.277_2.851",0.66943602,0.585295585,0.767390077,NA,0.420475453,NA
"X228.097_2.276",0.78491085,NA,NA,NA,NA,NA
"X756.551_5.548",1,0.585295585,NA,NA,0.420475453,NA
"X339.289_3.256",0.640236429,0.823771423,0.605896046,NA,NA,NA
"X542.288_2.784",1,0.585295585,0.540402387,0.551876339,0.698077024,NA
"X814.522_3.363",1,1,1,NA,0.479518482,NA
"X364.358_3.275",0.640236429,0.647426518,0.737187714,0.766886039,0.45884459,0.914109702
"X131.975_6.475",0.74304197,0.577746171,NA,NA,NA,0.557167405
"X604.362_3.028",0.810712519,1,0.605896046,0.554409796,0.65052535,NA
"X796.542_2.973",0.640236429,NA,NA,0.554409796,0.479518482,NA
"X718.574_3.397",0.640236429,NA,NA,NA,NA,NA
"X352.291_3.911",0.836679947,NA,NA,NA,NA,NA
"X566.551_4.344",0.635538073,0.864701242,1,NA,NA,NA
"X888.558_3.267",0.584922127,0.926340788,0.605896046,NA,NA,NA
"X418.353_2.774",0.640236429,0.585295585,NA,NA,NA,NA
"X313.274_3.226",0.640236429,NA,0.605896046,NA,NA,NA
"X110.519_6.184",1,NA,0.800153207,NA,0.420475453,NA
"X710.461_3.089",0.810712519,0.585295585,0.559535895,NA,NA,NA
"X552.403_3.173",0.954381948,0.585295585,1,NA,NA,NA
"X564.365_3.022",0.640236429,0.633624062,1,NA,NA,NA
"X814.521_3.283",1,0.585295585,1,NA,NA,NA
"X560.335_2.774",0.912289557,0.823771423,0.605896046,0.511618324,NA,NA
"X558.283_2.723",0.640236429,0.585295585,0.605896046,0.551876339,0.429956939,0.557167405
"X818.589_3.52",1,0.577746171,1,NA,NA,NA
"X122.964_6.306",0.950093746,NA,NA,NA,NA,NA
"X115.964_6.314",1,0.585295585,NA,NA,0.521160378,1
"X110.519_6.086",1,NA,1,0.554409796,0.479518482,0.557167405
"X600.33_2.731",0.640236429,0.585295585,0.58030714,0.156497614,0.420475453,0.557167405
"X115.964_6.179",0.66943602,1,NA,NA,NA,0.557167405
"X756.516_3.371",0.640236429,0.585295585,0.605896046,NA,NA,NA
"X136.076_0.402",0.640236429,0.346454517,0.610441132,0.554409796,0.429956939,NA
"X428.338_3.022",0.635538073,NA,NA,NA,NA,NA
"X718.574_3.352",1,NA,NA,NA,NA,NA
"X177.131_2.673",0.640236429,0.585295585,0.605896046,0.768455721,0.479518482,0.041781522
"X930.57_3.138",0.616236333,NA,0.718171871,0.340798088,NA,NA
"X814.631_3.702",1,0.585295585,0.605896046,NA,NA,NA
"X906.569_3.33",0.982898144,0.577746171,0.58030714,NA,NA,NA
"X838.522_3.329",0.640236429,1,0.686989445,0.554409796,NA,NA
"X357.302_5.595",0.846118996,0.585295585,0.605896046,NA,0.479518482,NA
"X526.315_5.682",0.640236429,0.51842694,0.872985214,NA,NA,NA
"X321.893_0.303",1,0.577746171,0.767390077,0.554409796,NA,NA
"X130.087_0.353",0.836679947,0.577746171,0.605896046,NA,NA,0.557167405
"X524.278_2.709",0.640236429,0.486487146,0.605896046,0.04139929,1,0.557167405
"X583.325_5.631",0.846118996,0.750067529,1,NA,NA,NA
"X202.109_4.475",1,0.968483811,0.952194521,1,0.887990774,0.987212375
"X353.352_3.526",1,0.577746171,0.605896046,NA,0.479518482,NA
"X298.274_3.041",0.640236429,0.68557416,0.605896046,0.554409796,NA,NA
"X745.622_3.563",0.640236429,NA,0.605896046,NA,NA,NA
"X115.965_6.382",1,0.585295585,NA,0.551876339,0.837233827,1
"X357.3_3.267",0.640236429,1,1,NA,NA,NA
"X468.309_2.976",0.836679947,1,0.605896046,NA,NA,NA
"X729.59_3.907",0.640236429,NA,NA,NA,NA,NA
"X114.965_6.343",0.640449717,NA,NA,NA,NA,NA
"X349.644_5.643",0.775957572,0.779315959,0.605896046,NA,NA,NA
"X251.037_0.323",0.408304842,0.823771423,0.605896046,0.015512799,0.420475453,0.217678815
"X802.595_3.622",0.941627714,0.750067529,0.605896046,NA,0.479518482,NA
"X719.569_3.774",1,0.585295585,NA,NA,NA,NA
"X111.092_4.28",1,0.566960751,0.605896046,0.35836457,0.75730033,1
"X111.092_4.227",0.744784373,1,0.848690769,0.551876339,0.479518482,0.557167405
"X111.092_3.973",0.640236429,0.578442111,0.994708672,0.903294334,1,1
"X111.092_4.073",0.775957572,1,0.605896046,0.81661275,0.656708498,0.557167405
"X217.12_4.595",0.640236429,NA,0.605896046,1,1,0.557167405
"X138.103_4.297",0.697514778,0.585295585,1,0.554409796,0.479518482,1
"X192.125_4.897",0.684342001,0.585295585,0.605896046,NA,0.420475453,0.427178722
"X128.118_3.817",0.878125575,1,0.822969821,0.798265861,NA,NA
"X128.118_3.726",0.957530559,1,0.605896046,0.859083414,NA,0.557167405
"X128.118_3.774",0.906766754,0.725724653,0.800153207,1,NA,1
"X128.118_3.608",0.846152285,0.945073958,0.605896046,1,NA,NA
"X192.125_4.414",0.642456586,0.445426582,NA,0.73352908,0.479518482,0.557167405
"X138.103_4.042",0.810712519,1,0.605896046,0.698197984,0.966700623,0.416251994
"X122.072_3.691",0.950093746,1,0.997623451,0.984884448,0.663262678,0.925950236
"X122.072_3.757",0.848923212,0.577746171,0.605896046,1,0.774785397,0.557167405
"X192.125_4.643",1,0.160706789,0.605896046,1,1,NA
"X200.996_6.431",0.708606182,0.577746171,NA,0.554409796,0.479518482,0.880839137
"X287.889_6.066",0.74304197,NA,NA,NA,NA,NA
"X128.082_5.096",0.878125575,NA,NA,NA,NA,NA
"X114.103_3.965",1,0.51842694,NA,NA,NA,NA
"X122.964_5.935",0.640236429,1,NA,0.554409796,0.479518482,0.557167405
"X129.066_3.853",0.640236429,0.577746171,NA,NA,NA,NA
"X129.066_3.792",0.954381948,0.585295585,NA,0.551876339,NA,NA
"X129.066_3.721",0.640449717,NA,NA,0.803670077,NA,NA
"X759.637_3.774",0.640236429,0.592941377,1,1,0.479518482,NA
"X112.087_4.226",0.635538073,0.750067529,0.605896046,0.761024715,NA,0.73436308
"X111.092_4.434",0.640236429,0.585295585,1,0.554409796,0.597001979,1
"X112.087_3.966",0.835640632,0.51842694,0.969651636,0.802965544,1,1
"X785.652_3.366",0.640236429,0.750067529,0.824354495,NA,NA,NA
"X151.098_4.037",0.992781142,0.585295585,0.695948014,1,0.737751905,0.776732568
"X151.098_3.979",0.872593177,0.585295585,0.695948014,0.761024715,1,0.809690199
"X328.916_5.87",0.626435742,NA,NA,0.554409796,0.420475453,0.557167405
"X192.125_5.305",0.640236429,0.882074306,0.605896046,NA,0.420475453,0.562261103
"X153.114_3.626",0.640236429,0.445426582,0.872985214,1,NA,1
"X921.548_2.4",0.640236429,0.624205442,0.542110608,0.145879822,0.479518482,0.987212375
"X921.736_2.399",0.495885062,0.951169891,0.506344097,0.786149473,0.364834506,0.562261103
"X380.322_3.727",0.640236429,NA,0.605896046,NA,NA,NA
"X192.125_4.696",0.945529163,0.577746171,1,NA,0.479518482,0.427178722
"X819.155_2.399",0.495885062,1,0.495334739,0.554409796,0.222629826,0.643781026
"X192.125_5.044",0.974239171,1,0.605896046,NA,0.698077024,0.557167405
"X158.986_5.846",0.810712519,1,1,0.299583194,1,0.440931478
"X777.095_2.39",0.910467758,NA,0.777445078,0.602091812,0.099698552,0.172291725
"X867.517_2.399",0.640236429,0.8106378,0.542110608,0.364033825,0.068265216,0.557167405
"X983.051_2.4",0.640236429,1,0.605896046,1,NA,NA
"X744.59_3.527",1,NA,0.605896046,NA,NA,NA
"X867.281_2.399",0.708606182,0.748447939,0.495334739,0.551876339,0.656708498,1
"X744.589_3.278",0.78491085,0.585295585,1,NA,NA,NA
"X810.601_3.669",0.78491085,1,NA,0.840759773,0.724532416,0.172291725
"X165.114_3.905",0.654653406,0.950414392,0.605896046,1,NA,0.557167405
"X150.103_5.311",0.640236429,0.647426518,0.605896046,0.716049325,0.597001979,0.557167405
"X192.124_4.305",1,0.51842694,NA,0.554409796,0.479518482,0.557167405
"X720.59_3.536",0.640236429,0.577746171,0.605896046,NA,NA,NA
"X745.622_3.62",0.640236429,NA,NA,NA,NA,NA
"X192.124_4.248",0.835640632,0.51842694,0.605896046,NA,NA,NA
"X773.653_5.59",0.640236429,NA,0.605896046,NA,NA,NA
"X773.653_5.629",0.640236429,NA,0.605896046,NA,NA,NA
"X158.986_5.991",0.640236429,0.68557416,0.605896046,0.768455721,0.897105215,0.631127801
"X136.087_3.719",0.878125575,0.585295585,1,0.938590682,0.992887017,1
"X380.322_3.865",0.640236429,NA,NA,NA,NA,NA
"X812.615_3.579",0.640236429,NA,0.605896046,NA,NA,0.557167405
"X136.087_3.922",0.664047345,0.577746171,0.605896046,0.591441743,0.456541841,0.557167405
"X744.59_3.613",1,NA,NA,NA,NA,NA
"X811.668_5.594",0.640236429,NA,0.605896046,NA,NA,NA
"X810.601_3.809",1,0.782409171,NA,0.554409796,NA,NA
"X811.666_5.596",1,NA,NA,NA,NA,NA
"X776.095_2.398",0.539924087,0.801438807,0.495334739,0.181647304,0.065108495,0.945178948
"X181.989_5.768",0.640236429,0.782409171,NA,NA,0.479518482,1
"X757.621_3.181",0.810712519,NA,0.605896046,NA,NA,NA
"X838.63_3.61",1,NA,NA,NA,NA,0.557167405
"X737.441_2.398",0.640236429,0.585295585,0.58030714,0.551876339,1,0.557167405
"X140.118_3.751",1,0.445426582,NA,NA,NA,NA
"X774.599_3.587",0.640236429,NA,NA,NA,NA,NA
"X867.634_2.399",0.640236429,0.585295585,0.495334739,0.333006064,0.121441425,0.907809297
"X159.969_0.964",0.878125575,0.613772866,NA,NA,0.420475453,NA
"X720.59_3.702",0.640236429,NA,0.605896046,NA,NA,NA
"X838.63_3.652",0.836679947,NA,0.605896046,NA,NA,0.557167405
"X137.082_3.903",0.795753854,0.445426582,0.837873153,0.903294334,0.479518482,0.557167405
"X836.615_3.427",0.640449717,NA,0.605896046,0.768455721,NA,1
"X745.622_3.29",0.640236429,NA,0.605896046,NA,NA,NA
"X737.491_2.399",0.640236429,0.577746171,0.58030714,0.031541201,0.401413572,0.557167405
"X131.975_1.377",0.878125575,NA,NA,NA,0.401413572,0.987212375
"X241.173_2.59",0.640236429,NA,NA,NA,NA,NA
"X152.995_5.808",0.640236429,0.585295585,NA,0.551876339,NA,0.808365791
"X128.951_5.843",0.640236429,NA,NA,0.551876339,NA,1
"X172.957_6.084",0.895414194,1,1,0.554409796,0.596643802,0.809690199
"X213.983_5.986",0.775957572,0.585295585,1,0.554409796,0.401413572,0.808365791
"X112.087_5.529",0.635538073,0.577746171,0.605896046,0.554409796,0.479518482,0.776732568
"X102.092_0.5",0.640236429,0.577746171,0.605896046,0.938590682,0.724532416,0.928861718
"X151.098_5.54",0.78491085,1,0.960813833,0.252725815,0.420475453,0.557167405
"X102.092_0.665",0.495885062,0.901374117,0.495334739,0.73352908,0.420475453,0.557167405
"X102.092_0.844",0.663554159,1,0.605896046,0.554409796,0.737751905,1
"X102.092_2.129",0.640236429,NA,1,NA,NA,NA
"X102.092_2.288",0.640236429,NA,0.605896046,NA,NA,NA
"X102.092_1.197",0.640236429,0.585295585,0.822969821,NA,NA,NA
"X102.092_1.405",0.640236429,NA,0.718171871,NA,NA,NA
"X102.092_1.456",0.640236429,NA,0.822969821,NA,NA,NA
"X102.092_1.804",0.640236429,NA,0.641365362,NA,NA,NA
"X102.092_1.904",0.640236429,NA,0.837873153,NA,NA,NA
"X388.255_2.24",0.640236429,0.585295585,0.605896046,0.554409796,0.479518482,0.557167405
"X102.092_1.692",0.640236429,NA,0.718171871,NA,NA,NA
"X380.337_3.004",1,0.160706789,NA,NA,NA,NA
"X102.092_6.982",0.640236429,NA,0.605896046,NA,NA,NA
"X424.363_3.001",0.640236429,0.445426582,NA,NA,NA,NA
"X167.093_4.5",0.936005069,0.585295585,NA,NA,NA,NA
"X102.092_2.604",0.640236429,NA,0.605896046,NA,NA,NA
"X423.276_2.373",0.640236429,NA,NA,NA,NA,NA
"X100.076_2.554",0.78491085,0.507425202,0.624271182,NA,NA,NA
"X127.039_0.915",0.810712519,NA,0.800153207,NA,NA,NA
"X127.039_0.656",0.836679947,NA,0.610441132,NA,NA,NA
"X136.076_0.419",1,0.981260494,0.605896046,0.379006802,NA,NA
