filename,RVT_142DPI
X574.279_2.559,0.479518482
X427.133_2.772,0.479518482
X820.211_2.39,0.656708498
X878.754_2.555,0.420475453
X618.377_2.972,0.479518482
X777.148_2.391,0.263412506
X856.583_5.546,0.479518482
X806.57_4.101,0.420475453
X500.277_2.797,0.479518482
X409.257_2.779,1
X194.007_0.33,0.36502799
X166.087_0.347,0.420475453
X812.543_3.297,0.479518482
X440.338_2.763,0.03273213
X442.353_2.819,0.099698552
X777.043_2.391,0.364834506
X820.155_2.39,0.420475453
X916.519_2.98,0.647765191
X820.1_2.391,0.263412506
X820.322_2.391,0.479518482
X182.082_0.405,1
X776.99_2.391,0.479518482
X777.201_2.39,0.479518482
X820.267_2.391,0.698077024
X868.34_2.391,0.420475453
X399.251_3.057,0.698077024
X934.529_2.963,0.737751905
X820.044_2.391,0.479518482
X285.903_0.302,0.479518482
X801.815_2.767,0.05965127
X418.389_2.874,0.479518482
X736.44_3.005,0.479518482
X268.104_0.302,0.003585055
X830.553_3.314,0.420475453
X746.554_2.343,1
X666.399_3.04,1
X552.331_3.035,0.479518482
X130.534_6.153,0.659617284
X760.585_5.61,0.420475453
X280.264_3.159,0.000430125
X366.373_3.76,0.479518482
X782.569_4.084,0.420475453
X340.357_3.666,0.479518482
X321.315_3.572,0.479518482
X782.569_4.138,0.479518482
X786.602_5.6,0.121441425
X758.569_4.338,0.479518482
X774.564_3.449,0.479518482
X660.547_2.42,0.898426448
X774.565_3.634,0.479518482
X242.567_2.774,0.479518482
X236.163_2.635,0.099698552
X198.149_2.64,0.420475453
X830.571_3.706,0.401413572
X218.985_0.327,1
X110.02_5.98,0.479518482
X182.985_6.327,0.420475453
X328.916_6.068,0.479518482
X328.915_6.123,0.479518482
X328.916_5.996,0.420475453
X326.342_3.543,0.479518482
X109.023_6.094,0.759916619
X109.023_5.81,0.494977187
X109.023_5.957,0.548901362
X224.012_5.77,0.420475453
X224.012_6.075,0.479518482
X138.996_5.905,0.263412506
X138.996_5.988,1
X141.959_6.052,0.479518482
X138.996_6.184,0.479518482
X287.889_5.749,0.420475453
X287.889_5.906,0.420475453
X158.986_6.213,1
X130.534_5.797,0.479518482
X138.996_6.425,0.479518482
X326.921_5.763,0.479518482
X158.986_6.327,0.479518482
X130.534_5.853,0.420475453
X312.326_3.533,0.479518482
X115.964_6.221,0.479518482
X115.965_6.432,0.420475453
X110.519_6.297,0.479518482
X110.519_6.337,0.479518482
X180.022_5.8,0.479518482
X110.519_5.887,0.420475453
X110.519_6.131,0.479518482
X180.022_5.86,0.479518482
X115.965_6.486,0.788557936
X169.978_5.921,1
X122.964_6.155,0.420475453
X122.964_6.235,0.479518482
X115.965_6.536,0.479518482
X122.964_6.019,0.420475453
X195.994_6.449,0.420475453
X157.006_5.821,0.420475453
X117.028_5.965,0.479518482
X137_5.734,0.479518482
X312.326_3.494,0.05965127
X117.028_5.886,0.420475453
X137_5.829,0.479518482
X310.311_3.375,0.420475453
X324.327_3.455,0.043640784
X705.37_2.412,1
X703.575_3.896,0.401413572
X512.756_2.233,0.479518482
X854.553_3.58,0.479518482
X502.257_2.547,1
X462.227_2.432,0.479518482
X870.55_3.096,0.479518482
X790.56_3.318,0.479518482
X918.535_2.976,0.915760004
X816.573_3.512,0.479518482
X335.279_3.001,0.401413572
X822.564_3.545,0.479518482
X792.554_3.989,0.401413572
X792.554_4.114,0.479518482
X792.554_4.048,0.479518482
X792.554_4.169,0.479518482
X907.025_2.577,0.142487036
X621.445_2.18,0.165981678
X273.019_0.308,0.479518482
X830.554_3.264,0.420475453
X724.218_2.769,0.420475453
X599.241_2.765,0.001492752
X1273.605_3.33,0.479518482
X806.57_3.972,0.420475453
X584.336_2.769,0.054942503
X173.133_3.319,0.479518482
X158.922_0.307,1
X209.178_3.324,0.479518482
X272.222_2.735,0.656708498
X627.734_2.411,0.479518482
X660.346_2.421,0.479518482
X268.105_0.418,0.05965127
X353.191_2.187,0.420475453
X542.323_2.885,0.420475453
X308.091_0.335,0.479518482
X142.949_0.309,1
X112.087_3.698,0.420475453
X214.181_3.152,0.263412506
X399.395_3.27,0.479518482
X898.58_3.459,0.479518482
X307.084_0.436,0.420475453
X151.098_3.764,1
X392.978_0.309,0.479518482
X520.234_2.371,0.656708498
X211.079_2.765,0.420475453
X122.082_0.379,0.737751905
X415.641_2.768,0.420475453
X158.013_0.32,1
X810.601_5.6,0.479518482
X214.217_3,0.479518482
X553.328_2.259,0.479518482
X578.317_2.257,1
X634.86_2.297,0.479518482
X692.412_2.962,0.479518482
X730.883_2.408,0.479518482
X654.398_3.076,0.479518482
X752.391_2.819,0.479518482
X621.32_2.18,0.165981678
X361.201_3.016,0.420475453
X429.264_3.217,0.479518482
X528.411_2.98,0.887990774
X826.265_2.769,0.420475453
X572.437_2.978,0.479518482
X376.319_3.262,0.36502799
X273.254_2.711,0.479518482
X542.289_2.643,0.479518482
X806.571_4.266,0.479518482
X784.585_5.595,0.420475453
X128.018_0.344,0.766374063
X806.571_4.175,0.479518482
X705.329_3.357,0.420475453
X135.079_4.526,0.055449317
X524.278_2.733,0.581284806
X161.092_0.387,0.68126333
X140.082_3.551,0.639677937
X621.571_2.18,0.479518482
X828.258_2.181,0.479518482
X518.323_2.92,0.945720768
X740.522_3.75,0.479518482
X258.207_2.775,0.00045256
X650.403_3.014,0.401413572
X311.633_2.893,0.420475453
X648.424_3.067,0.899846474
X675.677_3.534,0.420475453
X827.271_2.769,0.420475453
X290.61_2.88,0.420475453
X493.315_3.011,0.479518482
X548.275_2.874,0.479518482
X558.283_2.791,0.420475453
X418.223_2.772,0.479518482
X400.159_0.337,0.420475453
X880.571_3.378,0.420475453
X301.115_0.413,0.479518482
X252.157_2.632,0.099698552
X408.309_3.31,0.912360026
X759.638_5.605,0.479518482
X352.306_2.997,0.396223132
X198.186_2.605,0.45884459
X242.175_2.774,0.420475453
X386.961_0.313,1
X242.212_2.726,0.729039626
X349.21_2.695,0.165981678
X332.219_2.219,0.505849433
X269.137_2.454,0.479518482
X263.091_2.771,0.03273213
X385.167_2.655,0.479518482
X458.348_3.097,0.479518482
X295.648_2.934,0.420475453
X182.588_2.711,0.420475453
X277.603_2.868,0.479518482
X122.072_3.9,0.479518482
X153.041_0.4,1
X263.081_2.818,0.333641519
X263.081_2.774,0.420475453
X756.55_5.552,0.479518482
X888.466_2.881,0.479518482
X374.303_3.249,0.4045437
X211.079_2.777,0.479518482
X688.455_3.234,0.401413572
X348.071_0.332,1
X255.142_2.716,0.479518482
X191.147_2.756,0.420475453
X788.618_5.596,0.420475453
X632.393_3.035,0.685121842
X564.366_3.017,0.420475453
X211.079_2.93,0.656708498
X771.373_2.866,0.698077024
X427.096_0.313,0.479518482
X276.603_2.867,0.479518482
X570.357_2.934,0.165981678
X758.571_5.632,0.479518482
X302.973_0.311,0.521160378
X566.324_2.875,0.479518482
X798.527_3.326,0.479518482
X425.137_2.77,0.808401401
X417.337_3.296,0.479518482
X834.602_3.204,0.420475453
X211.079_2.614,0.420475453
X276.02_2.431,0.479518482
X262.988_2.432,0.420475453
X234.993_2.429,0.479518482
X339.02_2.429,0.420475453
X211.079_2.691,0.420475453
X278.173_2.843,0.981374913
X425.136_3.511,0.420475453
X397.379_3.337,0.479518482
X922.674_2.39,0.479518482
X703.575_3.835,0.263412506
X834.601_4.284,0.420475453
X758.57_3.242,0.698077024
X161.1_2.439,0.420475453
X600.331_2.658,0.263412506
X666.435_3.08,0.68126333
X143.118_0.441,0.479518482
X217.12_4.979,0.420475453
X217.12_4.904,0.737751905
X318.241_2.972,0.479518482
X348.288_3.044,0.724532416
X209.984_0.329,0.479518482
X195.969_0.321,0.420475453
X806.57_4.031,0.420475453
X340.358_3.708,0.479518482
X303.232_3.087,0.420475453
X608.728_2.766,0.995033199
X240.196_2.725,0.166778165
X293.284_3.382,0.420475453
X275.935_0.337,1
X119.049_2.765,0.03273213
X806.571_5.597,0.479518482
X790.539_3.785,0.165981678
X286.996_0.312,0.479518482
X406.154_2.765,0.298085912
X302.112_2.27,0.479518482
X166.123_2.515,0.420475453
X834.601_5.541,0.479518482
X782.57_5.591,0.165981678
X177.958_0.325,0.420475453
X116.987_0.321,0.420475453
X200.984_0.333,0.479518482
X244.191_3.34,0.479518482
X354.285_2.925,0.479518482
X870.55_3.27,0.401413572
X190.109_3.821,0.479518482
X340.358_2.809,0.479518482
X455.218_2.769,0.420475453
X786.601_5.631,0.263412506
X810.601_3.752,0.479518482
X580.362_2.984,0.4045437
X114.092_1.016,0.479518482
X834.601_3.352,0.420475453
X834.601_3.632,0.656708498
X217.12_4.519,0.420475453
X551.356_3.082,0.479518482
X325.189_4.706,0.479518482
X325.189_4.51,0.479518482
X311.136_2.89,0.479518482
X284.163_5.628,0.606469877
X652.382_3.047,0.420475453
X157.086_1.02,0.698077024
X226.18_2.783,0.401413572
X259.19_2.795,0.479518482
X429.17_3.322,0.479518482
X334.31_3.357,0.479518482
X261.033_2.464,0.479518482
X263.03_2.464,0.479518482
X828.539_3.327,0.420475453
X279.205_2.564,0.656708498
X792.329_2.764,0.002578895
X257.152_5.623,0.656708498
X115.076_1.044,0.40891673
X115.076_1.141,0.479518482
X115.076_0.991,0.698077024
X115.076_1.662,0.94437507
X316.66_2.948,0.479518482
X354.337_3.264,0.655982531
X268.064_2.519,0.420475453
X528.311_2.928,0.774785397
X221.054_2.77,0.420475453
X354.112_2.768,0.420475453
X285.067_2.511,0.479518482
X234.957_0.346,0.479518482
X250.572_2.772,0.479518482
X792.829_2.765,0.897105215
X542.289_2.779,0.479518482
X305.132_2.346,0.479518482
X334.311_3.093,0.004458537
X748.529_3.775,0.263412506
X308.092_0.309,0.479518482
X808.585_5.595,0.420475453
X425.137_2.847,0.479518482
X132.52_0.301,0.479518482
X536.336_2.744,0.479518482
X678.471_3.342,0.479518482
X118.98_0.372,0.479518482
X292.162_0.309,0.572182856
X837.619_3.415,0.479518482
X614.37_2.762,0.479518482
X288.161_2.924,0.479058762
X131.501_0.339,0.479518482
X233.581_2.766,0.105835447
X430.223_2.768,0.03273213
X782.57_3.269,1
X806.57_3.303,0.479518482
X121.065_6.962,0.398342699
X121.065_6.872,0.037417032
X834.602_3.269,0.420475453
X806.57_3.157,0.479518482
X115.076_1.252,0.689937226
X758.57_3.585,0.479518482
X142.071_2.429,0.420475453
X256.3_2.819,0.491185983
X145.098_0.583,0.865664156
X136.097_0.524,0.479518482
X134.118_0.492,0.952794917
X161.092_0.615,0.440972096
X158.129_0.49,0.688370769
X134.118_0.421,0.75730033
X161.129_0.497,0.504634267
X490.819_5.635,0.420475453
X115.076_0.843,0.479518482
X837.619_3.538,0.479518482
X866.591_3.658,0.420475453
X746.461_3.116,0.737751905
X772.55_3.498,0.479518482
X856.584_5.565,0.479518482
X596.336_2.927,0.820059892
X374.304_3.316,0.663262678
X136.048_3.57,0.737751905
X602.344_2.984,0.152610278
X343.227_3.015,0.479518482
X163.109_0.48,0.479518482
X828.552_3.896,0.420475453
X546.354_3.034,0.420475453
X300.29_3.137,0.479518482
X814.15_2.341,0.479518482
X408.309_3.341,1
X321.316_3.545,0.178255475
X415.158_0.304,0.479518482
X449.288_3.013,0.479518482
X303.305_3.529,0.03273213
X161.093_0.654,0.077951097
X806.556_3.702,0.479518482
X834.601_3.709,1
X280.189_2.775,0.021255248
X783.355_2.862,0.433213739
X686.441_3.121,0.698077024
X638.404_3.065,0.868979778
X898.581_3.359,0.420475453
X771.647_3.321,0.420475453
X270.168_2.537,1
X261.946_0.314,1
X401.288_2.989,0.479518482
X170.154_3.24,0.263412506
X760.586_3.367,0.902177335
X221.06_2.218,0.797918223
X221.06_2.264,0.479518482
X223.057_2.227,1
X223.057_2.253,0.420475453
X223.057_2.26,0.479518482
X221.06_2.259,0.479518482
X174.602_2.709,0.029979144
X242.586_2.766,0.420475453
X254.094_2.768,0.143940545
X303.648_2.884,0.048765978
X282.624_2.875,0.794058049
X119.119_0.445,0.401413572
X122.082_0.534,0.144278748
X366.374_3.697,0.073330479
X385.347_3.403,0.208873682
X678.399_2.986,1
X157.134_0.442,0.979623229
X122.082_0.572,1
X143.118_0.451,0.374766659
X143.118_0.561,0.479518482
X148.097_0.52,0.264732686
X203.007_0.316,0.418523337
X228.125_5.568,0.420475453
X287.174_5.612,0.420475453
X336.169_5.622,0.420475453
X273.147_5.62,0.420475453
X277.142_5.61,0.420475453
X263.163_5.608,0.420475453
X315.205_5.607,0.479518482
X161.093_0.696,0.420475453
X251.037_0.336,0.420475453
X182.6_2.61,1
X296.259_2.971,0.000430125
X350.306_2.961,0.426669553
X368.317_3.315,0.03273213
X400.307_3.013,0.479518482
X307.084_0.362,0.808401401
X164.129_0.424,0.479518482
X764.524_3.729,0.36502799
X764.524_3.822,0.420475453
X312.158_5.646,0.420475453
X364.2_5.646,0.479518482
X341.185_5.648,0.420475453
X830.571_3.799,0.401413572
X149.129_0.462,0.595469478
X160.109_6.635,0.420475453
X682.364_3.313,0.37232957
X312.327_3.55,0.420475453
X399.771_5.729,0.479518482
X100.012_5.6,0.479518482
X254.094_2.766,0.401413572
X136.097_0.551,0.992777416
X114.517_5.984,0.479518482
X348.071_0.342,0.479518482
X145.134_0.499,0.663262678
X462.32_3.27,0.737751905
X368.39_3.869,0.099698552
X242.586_2.768,0.729039626
X659.288_3.313,0.165981678
X511.21_3.171,0.420475453
X828.54_3.256,0.656708498
X254.212_3.434,0.099698552
X233.581_2.765,0.27998379
X218.985_0.461,0.479518482
X143.118_0.616,0.887990774
X218.985_0.323,0.273112765
X158.013_0.317,0.479518482
X451.174_2.881,0.063594791
X664.465_2.982,0.479518482
X301.115_0.33,0.420475453
X198.186_3.308,0.892024106
X208.17_3.306,0.66832177
X191.144_3.306,0.464141993
X282.28_3.246,0.003169891
X175.145_0.441,0.420475453
X262.08_2.77,0.420475453
X147.113_0.484,0.420475453
X223.057_2.391,0.720844033
X221.06_2.19,0.491185983
X122.082_0.599,0.797918223
X209.178_3.301,0.257516331
X705.331_3.345,0.56359711
X293.973_0.324,0.479518482
X136.035_0.331,0.479518482
X811.31_2.767,0.000890588
X374.304_3.197,0.01949221
X195.969_0.326,0.479518482
X276.02_2.431.1,0.03273213
X234.994_2.476,0.479518482
X399.395_3.152,0.004402756
X237.163_3.548,0.479518482
X224.949_0.411,0.479518482
X705.142_2.34,0.099698552
X705.226_2.339,0.263412506
X226.181_3.394,0.479518482
X173.133_3.381,0.479518482
X270.91_2.538,0.479518482
X211.079_2.769,0.479518482
