organ,LA,LVB,LVT,RA,RVB,RVT
X531.845_3.633,0,0,0,0,0.022723068,0
X151.098_4.037,0.005491934,0.004021838,0.001344644,0.009180141,0.000968223,0.001785207
X798.527_3.266,0.008793539,0.004615107,0.0071341,0.001395013,0.000850301,0.0000528
X348.071_0.332,0.000176794,0.003636442,0.000221018,0,0.01661101,0.002392572
X321.315_3.572,0.009219718,0.000117916,0.002320923,0.011304928,0,0.00010676
X680.45_3.157,0.006213734,0.002552133,0.001735417,0.002368922,0.005389631,0.004843619
X624.386_3.068,0,0.000931827,0,0.0222027,0,0
X638.402_3.085,0.0000881,0,0.004372505,0.01888102,0,0
X263.081_2.774,0,0.002849375,0,0.0000986,0.013146187,0.007247973
X708.511_4.934,0.005612903,0.000400573,0.003860288,0.012751847,0.000421308,0.00029858
X113.071_2.75,0.019046875,0,0,0.004340927,0,0
X703.574_3.965,0.017755627,0.000498286,0.002029543,0.002675692,0,0.000434618
X141.959_6.151,0.012925268,0.00089399,0.001775072,0.007862114,0,0
X688.455_3.179,0.005344972,0.004969498,0.008403269,0.002966441,0.00065137,0.001130169
X151.098_5.54,0.005087294,0.001875345,0.000954977,0.012090023,0.000963885,0.00254782
X293.162_2.447,0.003371287,0.009922341,0.009148129,0.00039821,0.000658683,0.0000808
X397.181_2.866,0,0.001812791,0.002527543,0.003320158,0.004149296,0.011835362
X229.155_0.434,0.003824528,0,0.017756352,0.002113831,0,0
X834.601_4.341,0.01486143,0.000741455,0.004314281,0.001599122,0,0.00220978
X560.335_2.774,0.006365136,0.008976454,0.005915205,0.002361016,0.0001526,0
X348.071_0.342,0,0.000589352,0,0,0.004444387,0.018791427
X884.528_3.041,0.004159136,0.012184344,0.005722461,0.001285281,0.000331111,0.000161672
X327.231_3.019,0.00655126,0,0.012351166,0.004898389,0,0.0000797
X151.098_3.979,0.00727839,0.004019953,0.002604523,0.006621761,0.001022204,0.002662195
X100.076_0.584,0.0000894,0.00538848,0.000767884,0,0.012785354,0.005241217
X256.227_3.318,0.009049365,0.002582994,0.003370979,0.004550982,0.002680221,0.002071501
X830.571_3.706,0.003315366,0.006364545,0.006862005,0.000400581,0,0.007381703
X460.269_2.772,0.011660609,0,0,0.01275824,0,0
X792.554_3.989,0.010922558,0.003211414,0.004311245,0.003721158,0.00010931,0.002163202
X782.57_5.591,0,0.007111519,0.008567178,0,0.003187003,0.005607562
X886.543_3.045,0.009605528,0.004234482,0.006821582,0.003834042,0,0
X902.538_3.013,0.005396335,0.002047457,0.015082927,0.002028791,0,0
X818.59_3.473,0.019916332,0.003167007,0.0005798,0.00095098,0.0000875,0.0000788
X352.321_3.213,0,0.001338414,0.021224921,0.002232791,0,0
X810.601_4.362,0.019329511,0,0.003327256,0.002157234,0,0
X494.325_2.865,0.0000348,0.015906543,0,0.000189199,0.004266232,0.004419736
X296.259_2.971,0,0.001851745,0,0,0.012685871,0.010303061
X343.227_2.907,0.003029563,0.016032912,0.004029622,0.0001564,0.00151761,0.0001875
X866.59_3.576,0.006347264,0.005719099,0.010098877,0.000648527,0.000754519,0.001429958
X703.575_5.592,0.009931033,0.003921506,0.005252174,0.001139675,0.002988796,0.001765358
X438.298_2.957,0.01278997,0.004891331,0.0045417,0.001782991,0.000892371,0.0002556
X289.014_2.395,0.001537139,0.002792931,0.003462157,0.003840607,0.0056816,0.007851241
X114.092_2.659,0.008417713,0.002721583,0.004737541,0.001204571,0.003504448,0.004589818
X251.037_0.329,0.00422377,0.000486329,0.015344308,0.00528177,0,0
X312.327_3.55,0,0.011589511,0,0,0.003061199,0.0107907
X156.991_6.033,0.007546041,0,0.000383847,0.014242211,0,0.003306419
X372.244_2.75,0.007891818,0.00234314,0.000235681,0.015031197,0,0
X134.118_0.492,0,0.008207039,0.002828861,0,0.00629596,0.008189035
X221.06_2.259,0,0.002912886,0,0,0,0.022680721
X191.143_3.328,0,0.000791043,0.016793331,0.006981889,0.000947356,0.000155432
X584.335_2.714,0.003320273,0.011095454,0.008241269,0.00164381,0.001190291,0.000185896
X155.991_6.367,0.003164409,0.00248094,0.004011555,0.007005374,0.004455756,0.004583391
X134.118_0.421,0,0.007649244,0.007043656,0,0.01077705,0.000293262
X370.332_3.032,0.004011668,0.000960726,0.005882148,0.008814429,0.002698716,0.003527263
X428.338_3.022,0.00899725,0.000557107,0.002940524,0.013421236,0,0
X536.335_2.7,0.004549696,0.010259814,0.007896389,0.002778997,0.000491738,0.0001275
X686.439_3.122,0.003731433,0.005967213,0.014329585,0.001861215,0.000297782,0
X651.132_2.339,0.008002216,0.0057493,0.003102043,0.001208648,0.003270077,0.005024747
X141.959_6.859,0.005859898,0.002915335,0.002525833,0.01509361,0,0
X399.089_2.527,0.004342354,0.008084786,0.005128661,0.001065816,0.006640415,0.001156881
X692.494_2.991,0.013874746,0.000237154,0.001362462,0.011113769,0,0
X874.579_3.277,0.015844448,0.00273744,0.004631657,0.003622171,0.0000395,0
X907.276_2.579,0.000523167,0.005641804,0.005265321,0.000372262,0.006061006,0.009041094
X694.428_2.938,0.003149064,0.007605004,0.008327646,0.002523346,0.002951773,0.002404568
X1047.735_3.044,0.013395702,0.005136903,0.005408575,0.002574664,0.000359981,0.0001051
X614.31_2.578,0.003260138,0.016837151,0.005661643,0.000176486,0.00105395,0
X141.959_6.766,0.009150069,0.002943168,0.002485507,0.012586417,0,0
X258.11_0.309,0.007574508,0,0.010497465,0.009209173,0,0
X191.144_3.306,0,0.001089932,0,0,0.004101709,0.022090538
X708.409_2.912,0.002456574,0.010116721,0.006682462,0.000774648,0.002852057,0.004472928
X142.035_0.317,0,0,0.026833468,0.000536253,0,0
X226.1_2.274,0.006922831,0.005942103,0.002880832,0.002736997,0.004082695,0.004968501
X202.109_5.277,0.003096453,0.003799489,0.004006745,0.006445311,0.003242851,0.006945158
X142.949_0.309,0.004347252,0.002450225,0.000569283,0.003404675,0.009874551,0.006918292
X705.058_2.339,0.008126188,0.00427745,0.005022749,0.002936552,0.002699997,0.004519429
X156.011_2.394,0.00180632,0.003794565,0.001070037,0.002405006,0.007912854,0.010617296
X705.621_2.412,0.00255812,0.006750415,0.00535287,0.002764872,0.005295732,0.004896943
X836.543_3.349,0.005970381,0.007058651,0.012158571,0.001226339,0.000859937,0.000460286
X650.901_2.339,0.007935169,0.005425947,0.003865984,0.002210521,0.003293503,0.005008482
X221.06_2.218,0,0.00641038,0,0,0.000171545,0.02117331
X100.076_2.546,0.002276187,0.006310604,0.004452797,0.0002152,0.007533346,0.007023121
X816.574_3.35,0.010663053,0.005205528,0.003248376,0.008125507,0.000558029,0.0000928
X383.279_3.023,0.012620677,0.001752938,0.005560482,0.008011912,0,0
X141.959_6.49,0.010517629,0.004448816,0.002669742,0.010312508,0,0
X676.454_3.145,0.007848361,0.005902295,0.002298043,0.00825722,0.002342549,0.001384599
X230.248_2.715,0.002066932,0.00246385,0.009771543,0.008384196,0.001399374,0.003961852
X385.346_3.54,0.00775729,0.005445906,0.007969406,0.004441372,0.001079789,0.001594633
X530.289_2.929,0.006058563,0.002150255,0.000880162,0.006493603,0.006662888,0.006103556
X149.082_4.27,0.004719138,0.004096166,0.004391555,0.00892052,0.002675458,0.003673752
X138.996_6.048,0.003013702,0.000493822,0.002832922,0.015013974,0.001942799,0.005214325
X478.293_2.885,0,0,0.028550902,0,0,0
X907.526_2.579,0.000535794,0.005874374,0.005674191,0.000383902,0.006549747,0.009545299
X311.221_2.932,0.011597566,0,0.011564255,0.005402568,0,0
X172.977_0.421,0.002372511,0.000145973,0.007255237,0.01496014,0.003675207,0.000260955
X353.269_2.902,0.011990503,0.003244107,0.001591825,0.007997362,0.002691934,0.001253982
X574.279_2.559,0.004305819,0.021102942,0.00191303,0.0000517,0.001287748,0.000266902
X149.082_4.314,0.005997211,0.003275385,0.005199392,0.009550595,0.001916744,0.003016326
X705.308_2.339,0.008271626,0.004801397,0.00509509,0.003064417,0.003097289,0.004636932
X127.013_2.258,0.007388511,0.007901611,0.006501791,0.00180301,0.001257166,0.004136401
X158.986_5.846,0.005248283,0.003847351,0.000471046,0.002740841,0.009770908,0.006914917
X232.191_2.63,0.001161456,0.007627075,0.004657629,0.001848894,0.006688313,0.007025924
X222.147_2.554,0,0.002020674,0.000709357,0.000411083,0.014616871,0.011274017
X480.279_2.556,0.011603059,0.002954815,0.003260348,0.003545186,0.004929778,0.002774857
X209.177_3.331,0.012462594,0.000753099,0.009768357,0.005282077,0.00059856,0.000271623
X138.996_6.184,0.003202001,0.000349431,0.006429658,0.008713789,0.001828169,0.008629351
X564.331_3.008,0.006232772,0.008446984,0.005076174,0.005248169,0.002334888,0.001815058
X834.602_3.269,0,0.006518012,0.018863103,0,0.003301443,0.000534552
X291.146_2.39,0.005274697,0.019391089,0.00290711,0.000164896,0.001348143,0.000433009
X138.103_4.297,0.007470756,0.002949923,0.004824733,0.010450409,0.001823816,0.00205697
X731.607_5.593,0.019362938,0.000218197,0.007451856,0.002035324,0,0.000649062
X784.584_4.149,0.015300614,0,0.003621604,0.010836872,0,0
X351.253_2.777,0.013595014,0.009213421,0.001448907,0.002707507,0.001567445,0.001296346
X669.418_2.994,0.011198974,0.007994098,0.003592561,0.007215071,0,0
X109.023_5.81,0.000726364,0.00493244,0.000613635,0.010104185,0.006321712,0.007323502
X918.535_2.976,0.000846837,0.01867706,0.002752234,0.000801076,0.003989175,0.002965122
X664.419_3.086,0.00560755,0.007401629,0.002774025,0.00371568,0.002677824,0.007917397
X572.372_2.972,0.010011607,0.006176826,0.008087656,0.003539193,0.001972022,0.000417921
X705.141_2.339,0.010041257,0.00556156,0.006633374,0.003887979,0.000772648,0.003382931
X870.55_3.27,0,0.010911232,0.0108112,0.001683109,0.004172472,0.002750602
X296.258_2.976,0.008802274,0.004928904,0.007700192,0.008992888,0,0
X600.331_2.658,0.000344834,0.024690409,0.001601005,0,0.002365123,0.001487635
X369.351_3.996,0.01550185,0.004190167,0.003823475,0.007014013,0,0
X886.544_3.107,0.005259494,0.006984985,0.011152132,0.00265363,0.003505922,0.001043311
X652.382_2.947,0.004175843,0.0000978,0.018922023,0.007351748,0,0.000174997
X107.061_4.811,0.004308064,0.004632755,0.002758787,0.006757078,0.005656259,0.006628761
X107.061_4.761,0.003930314,0.005278188,0.003535704,0.005401561,0.006164945,0.006465427
X898.58_3.329,0.006443769,0.007964738,0.014093947,0.00086742,0.000319185,0.001158152
X109.023_6.436,0.002867563,0.005748825,0.000411125,0.002430298,0.011301584,0.008115892
X480.345_2.967,0.007894958,0.010297336,0.009810373,0.001356434,0.001236263,0.000344314
X650.438_3.126,0.000258709,0.0014042,0.00435875,0.025353039,0,0
X398.033_0.301,0.006725462,0.001267522,0.018068405,0.005054066,0,0.000415822
X158.962_2.362,0.002758543,0.00059176,0,0.01273645,0.011844509,0.003663803
X814.559_3.275,0.017802792,0.005237831,0.006384978,0.00174241,0.000183073,0.00026372
X705.225_2.339,0.010254909,0.005757054,0.00669619,0.004094558,0.00049036,0.004365763
X114.092_6.41,0.003782186,0.003946894,0.005065048,0.005586653,0.006630758,0.006680275
X126.022_0.447,0.009862627,0,0.022034675,0,0,0
X374.303_3.189,0.0001894,0.00191008,0.001818962,0.002569436,0.011185668,0.014263599
X375.21_2.633,0.00849776,0.011949146,0.005584086,0.000416739,0.000470628,0.005039743
X140.082_5.513,0.003937066,0.007274411,0.003117891,0.00678091,0.000405503,0.01046799
X149.082_4.366,0.00593711,0.005203423,0.002979433,0.010045191,0.003766117,0.004178618
X114.092_2.607,0.002662145,0.003040655,0.007095133,0.003458749,0.007308427,0.008669756
X713.445_2.982,0.008300119,0.014783682,0.006914941,0.002371819,0,0
X136.087_3.922,0.002259368,0.006637913,0.004963775,0.005639216,0.005569815,0.007363646
X616.326_2.561,0.004831874,0.019356507,0.007574341,0,0.000693092,0.000081
X666.434_3.024,0.005924071,0.004088924,0.003551872,0.007814088,0.002232627,0.008928729
X542.288_2.784,0.010707792,0.001004262,0.015962101,0.003561374,0.001303965,0.000115533
X122.072_3.691,0.006120257,0.007738003,0.001337805,0.002680688,0.00412436,0.010732961
X822.564_3.545,0.00730903,0.003018311,0.016316838,0.002827834,0.001918055,0.00144103
X138.996_5.905,0.011629578,0,0.000984313,0.00405908,0.014495905,0.001703101
X340.358_3.708,0.000409711,0.010640064,0.000149587,0,0.018138482,0.003580152
X898.58_3.268,0.00919982,0.007921033,0.011726488,0.002142677,0.001710336,0.000237117
X542.289_2.779,0,0.023598726,0.002091328,0,0.003299104,0.004054082
X221.06_2.264,0,0.011933305,0,0,0,0.021126286
X884.529_3.074,0.003277646,0.015655074,0.006136584,0.000506788,0.00442978,0.00308388
X620.393_3.029,0.005871706,0.00739317,0.005090396,0.006113417,0.003832033,0.00482823
X768.553_4.007,0.008957079,0.0000242,0.007574585,0.014741429,0,0.001865308
X590.322_2.887,0.002233473,0.010258034,0.006030565,0.000474329,0.010570147,0.003962782
X351.253_2.927,0.011647636,0.007031826,0.002079596,0.006046262,0.003770053,0.002990959
X149.082_4.427,0.006172749,0.003958012,0.001462482,0.010691864,0.006666962,0.004664658
X128.118_5.106,0.015154775,0.0000563,0.000309225,0.017906872,0.000190085,0
X822.564_3.436,0.004865457,0.004796595,0.019151955,0.003241362,0.000211545,0.001455778
X790.537_3.75,0.012980075,0.001113007,0.01340192,0.005403999,0,0.00087434
X152.995_5.959,0.00527002,0.002932464,0.002004772,0.009053804,0.014521178,0
X114.092_2.178,0.003975663,0.005466881,0.004588634,0.004149615,0.007277978,0.008387306
X325.237_3.099,0.013323415,0.013914846,0.00313103,0.002872132,0,0.000624602
X141.959_6.954,0.011055413,0.003022148,0.002304411,0.017521282,0,0
X870.55_3.096,0.000290273,0.01577225,0.00698683,0.001411878,0.005751701,0.003838801
X620.356_2.913,0.003299073,0.014001623,0.010223797,0.000641176,0.002700749,0.003221468
X870.548_3.287,0.012935735,0.00109107,0.015267456,0.003803241,0,0.001074559
X439.121_2.673,0.002323593,0.006911733,0.004484059,0.00324383,0.01191846,0.005334114
X311.222_2.926,0.001097788,0.021893524,0.001897961,0.001153633,0.004642691,0.003949042
X114.092_0.859,0.002881026,0.005343214,0.007939409,0.004368724,0.007136817,0.007036019
X209.055_2.25,0.008643904,0.009457037,0.007338773,0.002436307,0.001693984,0.005207433
X128.118_4.242,0.008355372,0.001052382,0.005095026,0.019801694,0.000342412,0.000181023
X128.118_4.636,0.011329148,0.00011172,0.001262321,0.021471608,0.000535826,0.00013075
X490.818_3.574,0,0,0,0,0.034844067,0
X718.429_3.009,0.00326598,0.012376393,0.009612598,0.00286895,0.001832527,0.005110566
X114.092_0.571,0.004931911,0.002834612,0.003061574,0.004172475,0.012217941,0.00790168
X870.548_3.337,0.008053759,0.003848474,0.014669272,0.003041566,0.003546982,0.002280536
X263.146_0.316,0.008257482,0.000381609,0.018514842,0.005305391,0.001342965,0.001661621
X158.962_2.089,0.00315352,0.001691863,0,0.004733059,0.022763064,0.003131215
X268.104_0.302,0.000575096,0.024213239,0.002984023,0.000417845,0.006903571,0.000515543
X242.212_2.78,0.002486045,0.008130515,0.005489643,0.003888087,0.007835711,0.007848634
X327.228_2.699,0.000693412,0.003218175,0.008044711,0.009887265,0.00036321,0.013520537
X596.336_2.927,0,0.004575679,0.00240442,0,0.010528336,0.018283694
X792.553_3.906,0.004590235,0.000505114,0.015951352,0.010773774,0,0.004163014
X830.553_3.314,0.014971143,0.006562109,0.009565046,0.004041959,0.00044424,0.000640752
X114.092_1.761,0.0027745,0.005003534,0.00722137,0.004063385,0.007211292,0.01010442
X112.087_5.529,0.008419438,0.002013237,0.000403585,0.017774499,0.005267432,0.002642978
X335.222_2.829,0.006221976,0.016109736,0.010044513,0.002148466,0.002115918,0.0000285
X650.978_2.339,0.009863452,0.007124683,0.004889539,0.002910637,0.004879591,0.007086602
X122.072_3.9,0.000698624,0.007336196,0.006073325,0.007739974,0.0069819,0.008031644
X651.054_2.339,0.009760008,0.007087765,0.005141372,0.002926857,0.005141763,0.006843399
X251.037_0.336,0,0.006349517,0,0,0.009228743,0.021419261
X412.211_2.304,0.003972585,0.005509229,0.006614894,0.000756866,0.0003088,0.019905665
X786.601_3.279,0.012962414,0.006617212,0.013443142,0.002503712,0,0.00159871
X682.363_3.329,0.006276798,0.001976262,0.010204293,0.018167372,0.000659901,0.00022405
X114.092_1.494,0.003670919,0.005635879,0.007889146,0.003647733,0.007396721,0.009309924
X334.31_3.1,0.006284036,0,0.010751708,0.020590542,0,0
X668.413_2.991,0.005954706,0.000905466,0.026283951,0.004127249,0.000411248,0
X334.311_3.093,0,0.009444219,0.001382063,0,0.01468273,0.01236262
X305.133_2.339,0.008521734,0.013653508,0.005477889,0.0002035,0.000836536,0.009313183
X810.6_4.289,0.022261275,0,0.005175516,0.010878252,0,0
X179.063_2.255,0.009544052,0.009874961,0.008002816,0.002836328,0.002158102,0.005960446
X114.092_1.058,0.002940563,0.005622242,0.005326947,0.004285814,0.01016937,0.010153329
X734.569_5.603,0.003148855,0,0.029449152,0.005938612,0,0
X691.463_2.982,0.018577642,0.008115773,0.004105905,0.007773691,0,0
X599.241_2.765,0.0001598,0.006029406,0,0.000513368,0.015991444,0.015954423
X882.585_3.363,0.012294366,0.010469264,0.013143475,0.002250145,0.000423921,0.000102491
X142.948_0.306,0.018533263,0.0000972,0.009158311,0.010034536,0.000958258,0
X554.31_2.942,0.004862023,0.013104955,0.00915066,0.002972383,0.004160538,0.004554755
X552.331_2.608,0.010402413,0.019258414,0.006806221,0.001138347,0.001032013,0.000261417
X806.57_4.101,0.0000877,0.014292047,0.006791716,0,0.015429084,0.002404252
X834.601_5.608,0.000669178,0.00039493,0.036244245,0.001204162,0.000401752,0.000168692
X113.964_5.942,0.010934742,0.004412228,0,0.015133337,0,0.008750697
X786.602_5.6,0.013399209,0.008700181,0.006366918,0,0,0.010767451
X114.092_6.756,0.004012536,0.00591034,0.008236605,0.004413942,0.006373373,0.01051574
X112.087_3.966,0.014225452,0.007056826,0.006559995,0.008871943,0.001939761,0.001041825
X648.468_2.995,0.01928813,0.000705365,0.002710713,0.017045474,0,0
X367.248_2.847,0.014918382,0.011000468,0.002823402,0.004111822,0.002810781,0.004112442
X216.16_3.213,0.005559122,0.007844398,0.002868039,0.00338049,0.01261377,0.007527342
X858.584_3.362,0.020565108,0.006929829,0.005619506,0.006679566,0,0
X493.314_3.018,0.010034376,0.006285133,0.013548269,0.009990661,0,0
X415.14_2.768,0.002557803,0.005327745,0.000856294,0.005431378,0.015256648,0.010516273
X834.601_3.352,0,0.002215974,0.030418717,0.004672244,0.001218227,0.001589838
X788.616_3.75,0.011366396,0.000715697,0.00298231,0.02501876,0,0.000275329
X145.098_0.583,0,0.007678043,0.003817185,0,0.014229638,0.014715292
X114.092_1.405,0.003710697,0.006040667,0.008465759,0.004904687,0.009397139,0.007960217
X850.984_2.542,0.004333226,0.012982684,0.009963876,0.001273517,0.006065247,0.005872715
X830.554_3.264,0.004979371,0.014428989,0.013319525,0.006232398,0.001400425,0.000138922
X852.538_3.349,0.007774042,0.008193035,0.016196337,0.002889909,0.003013385,0.002455453
X416.337_2.79,0.004400631,0.013084128,0.011574332,0.003417425,0.003748658,0.004396623
X102.092_0.611,0.004256478,0.00606602,0.003749485,0.003530783,0.01648175,0.006706301
X114.092_1.158,0.003867743,0.005555107,0.008189754,0.004522795,0.009563563,0.009140288
X850.733_2.542,0.004594758,0.013170289,0.010076634,0.001319232,0.00601011,0.006168521
X146.98_5.481,0.002062877,0.001253897,0.011664279,0.015009675,0.009870787,0.00158854
X114.092_0.768,0.003629742,0.00648218,0.007096358,0.006011175,0.007676336,0.010690434
X401.341_3.451,0.011928486,0.001268771,0.0121985,0.015334554,0.00018597,0.000728392
X900.524_2.999,0.005228096,0.02155104,0.008441739,0.002137595,0.002435848,0.001854228
X834.601_4.227,0.025643917,0.000229299,0.011385071,0.002240774,0,0.002273033
X340.357_3.733,0.031237354,0.0001755,0.003941657,0.0064714,0,0
X114.092_1.255,0.003661734,0.006762904,0.006199692,0.004402119,0.00910306,0.012211138
X516.3_2.571,0.021535244,0.003031673,0.003594808,0.002446907,0.010406201,0.001388978
X209.178_3.324,0.002477665,0.016322597,0.002925626,0.00365633,0.012839442,0.004257657
X782.569_4.084,0.025113926,0.006191284,0.00419094,0.005531132,0,0.001467843
X149.082_4.832,0.010797581,0.005139299,0.004119496,0.01167019,0.00489129,0.006092857
X149.082_4.686,0.00897604,0.004788014,0.006027631,0.01157834,0.005817703,0.005985705
X528.309_2.923,0.014606513,0.003450702,0.013777162,0.009168539,0.001771516,0.000419801
X748.527_3.807,0.025108134,0.000910457,0.011432922,0.005215507,0,0.000551485
X143.118_0.441,0.0000238,0.009716027,0.002410515,0,0.029875721,0.001271706
X870.549_3.116,0.012685647,0.016015997,0.011477519,0.003119035,0,0.000186061
X518.322_2.93,0.006602282,0.010490681,0.014748619,0.005024347,0.006700991,0
X650.403_3.074,0.005672988,0.009923311,0.007296659,0.004595686,0.007319187,0.008991456
X149.082_4.534,0.009478508,0.005726981,0.006040015,0.013155889,0.004937826,0.004481555
X114.092_2.075,0.004685027,0.007204561,0.007404556,0.006407397,0.007866795,0.010317889
X149.082_4.735,0.006227953,0.004881804,0.005290855,0.015257413,0.006693147,0.005736389
X678.469_3.244,0.020697879,0.000542908,0.001546131,0.021435778,0,0
X708.445_3.006,0.004370625,0.018518393,0.013251353,0.001523728,0.002699204,0.004049912
X198.149_3.205,0.00475401,0.008533218,0.00236252,0.003283667,0.016533974,0.009467687
X122.072_3.757,0.00520973,0.007332796,0.007295611,0.006913032,0.007464095,0.010805629
X558.284_2.634,0.006312214,0.026799845,0.006482874,0.000596218,0.002684587,0.002227116
X498.289_2.582,0.019609954,0.003348965,0.003667154,0.006270606,0.007985112,0.004336999
X427.305_3.019,0.021686916,0.002030266,0.008336946,0.013174777,0,0
X354.337_3.264,0,0.012991046,0.000332945,0,0.014513091,0.0176378
X114.092_1.976,0.005006386,0.005483917,0.007575742,0.00486209,0.010578039,0.012199338
X902.54_3.008,0.003763187,0.029213416,0.003870666,0.000935269,0.004478897,0.003494526
X868.534_3.116,0.004684292,0.018054102,0.016601054,0.001601422,0.003654593,0.00134808
X173.132_3.332,0.015431385,0.001768348,0.017293609,0.00965315,0.000968566,0.000909775
X208.17_3.328.1,0.001369163,0.001460975,0.027312573,0.014053224,0.001753316,0.00031013
X879.004_2.556,0.004694957,0.014217076,0.009653706,0.001103342,0.007891132,0.008704795
X114.092_0.517,0.008296161,0.003008252,0.007638671,0.007760103,0.000625385,0.019030725
X221.06_2.396,0.000722766,0.003546781,0.003777094,0.005249323,0.009492381,0.023622496
X638.404_3.065,0,0.009428618,0,0,0.013447915,0.023590479
X436.472_2.165,0.030260239,0.000402921,0.002072098,0.013787075,0.0000891,0
X321.316_3.545,0,0.011957416,0,0,0.016622187,0.018254608
X111.092_3.973,0.01343787,0.003688792,0.00776611,0.01473016,0.003682658,0.00369784
X205.017_5.778,0.002035451,0.007503417,0.0001388,0.018100751,0.008135202,0.011128788
X838.558_3.365,0.02766925,0.002699373,0.011003031,0.004735777,0.000752044,0.000333576
X366.373_3.76,0.021351876,0.004198536,0.005211254,0.007518134,0.009243918,0
X182.081_0.418,0.018363709,0,0.016404907,0.012853746,0,0
X834.601_4.172,0.028737423,0,0.01547555,0.002284727,0,0.001146096
X692.414_2.985,0.005206172,0.014308087,0.012209759,0.002698285,0.004772104,0.008516838
X622.407_3.119,0.007880717,0,0.004307088,0.035590295,0,0
X879.255_2.556,0.004858458,0.014726581,0.010064657,0.001009927,0.008145149,0.009019447
X854.553_3.251,0.018862648,0.003959046,0.013853353,0.010810624,0.000349624,0
X682.429_3.009,0.006327579,0.016249331,0.014337331,0.003063063,0.003932934,0.003925785
X870.549_3.151,0.00753391,0.011866229,0.011950696,0.004334678,0.0083993,0.003825622
X696.445_3.083,0.007672087,0.016345317,0.015373017,0.00205135,0.003125806,0.00344126
X198.185_3.33,0.001397733,0.001886017,0.029678112,0.013375957,0.001739177,0
X806.57_4.031,0,0.01474251,0.011970275,0.006776976,0.011632744,0.003087943
X254.094_2.768,0,0.008019681,0,0,0.026918456,0.013654953
X680.414_3.051,0.004642828,0.014386168,0.012804878,0.005026737,0.004364274,0.007538433
X678.471_3.228,0.011241115,0.011805088,0.008333069,0.01051363,0.003810482,0.003277111
X638.403_2.987,0.004015153,0.013487412,0.012775969,0.002289449,0.00729442,0.009645158
X838.559_3.424,0.00759895,0.011187544,0.021504181,0.002438089,0.002325943,0.004464028
X538.315_2.977,0.008627102,0.016213591,0.0008177,0.006236938,0.009283285,0.008395524
X430.223_2.769,0.023446572,0.003513477,0.002158566,0.016607602,0.001074146,0.003225983
X198.186_3.308,0,0.001953719,0,0,0.007270117,0.041221959
X321.315_3.533,0.013659982,0.00567516,0.012527468,0.014368755,0.001808149,0.002436221
X354.337_3.278,0.015267348,0.00179214,0.014713191,0.016683853,0.001567777,0.000539591
X537.34_3.012,0.011634731,0.018764789,0.010103174,0.01011225,0,0
X880.569_3.352,0.015497404,0.009959113,0.020500965,0.004393022,0,0.000271908
X182.082_0.405,0.0260882,0.008814161,0.000813648,0.005238263,0.004840663,0.004888628
X810.601_5.6,0.01496665,0.001114577,0.028683469,0.004765119,0.000669287,0.000663936
X112.087_4.125,0.013390646,0.005009155,0.008192208,0.020244008,0.00279628,0.001543856
X660.424_3.08,0.007452099,0.011293739,0.014211736,0.010189423,0.002859951,0.005518689
X734.571_5.604,0.014254196,0.016239066,0.004626104,0.001575747,0,0.015284501
X400.306_3.024,0.018054976,0.005609461,0.015739245,0.012784941,0,0
X208.17_3.306,0,0.00176576,0,0,0.009871589,0.041058677
X510.356_2.983,0.017028934,0.021054572,0.001997977,0.005268681,0.004553747,0.003270372
X308.295_3.309,0.002974931,0.003253397,0.012516679,0.032608464,0.001922992,0
X240.116_2.324,0.014992747,0.010049883,0.007236764,0.00717439,0.005145165,0.008893896
X109.023_5.957,0.004945185,0.00474347,0.006375015,0.007534204,0.02000685,0.010084769
X111.092_4.073,0.013840264,0.005020505,0.007308853,0.021770931,0.004143756,0.001707605
X200.164_3.213,0.000468487,0.000951981,0.036721956,0.015829856,0,0
X622.372_3.037,0.007995181,0.017755943,0.00484494,0.003121176,0.008689046,0.011595604
X810.602_5.596,0.023973112,0.017675466,0.003830026,0.0000955,0.002638396,0.006216522
X610.373_3.02,0.002814689,0.009329929,0.006035084,0.004998831,0.012491237,0.019039627
X266.173_2.61,0.0004307,0.009263519,0.005819315,0.0009708,0.018872772,0.01959564
X143.107_0.379,0,0.009271483,0.018767876,0.0000247,0.014669307,0.012393097
X340.285_3.14,0.023019844,0.013586681,0.009324885,0.00441697,0.003115645,0.001878864
X604.442_3.001,0.026331048,0.001726626,0.004440333,0.022990077,0,0
X482.361_2.958,0.014995547,0.018473387,0.007151569,0.00562226,0.004992811,0.004583447
X303.231_3.033,0.017176058,0,0.020890278,0.018079708,0,0
X109.023_5.881,0.012840978,0.001291837,0.003029654,0.00813371,0.029787086,0.001280051
X558.283_2.723,0.007053786,0.023701276,0.01383114,0.001953857,0.005252358,0.004751287
X834.6_4.121,0.026270944,0,0.016770753,0.013594884,0,0
X636.424_3.106,0.008427505,0.01750441,0.009756712,0.003474257,0.008670213,0.009294841
X309.242_3.204,0.018538128,0.023589189,0.006659075,0.007730625,0.000085,0.000596467
X606.378_3.022,0.006960916,0.019063478,0.002110913,0.004960574,0.01111874,0.013112576
X175.148_3.322,0.016064773,0.013487927,0.002382508,0.006993892,0.009316792,0.009217895
X600.33_2.731,0.006550533,0.02779224,0.015702977,0.001642944,0.004383366,0.001576985
X856.569_3.369,0.021836831,0.012240545,0.011958774,0.011462059,0,0.000345234
