SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X582_Group3E_142dpi_RV_top_177_G_B5_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.319682584
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X583_Group3E_142dpi_RV_top_178_G_B6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.425124867
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X584_Group3E_142dpi_RV_top_179_G_B7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.347981728
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X585_Group3E_142dpi_RV_top_180_G_B8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.342904043
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X666_Group3E_142dpi_RV_top_201_G_D5_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.402684451
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X667_Group3E_142dpi_RV_top_202_G_D6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.330633668
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X668_Group3E_142dpi_RV_top_203_G_D7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.28787435
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X669_Group3E_142dpi_RV_top_204_G_D8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.297996706
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X670_Group3E_142dpi_RV_top_205_G_D9_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.314977105
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X751_Group3E_142dpi_RV_top_226_G_F6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.394640927
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X752_Group3E_142dpi_RV_top_227_G_F7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.395868536
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X753_Group3E_142dpi_RV_top_228_G_F8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.333573762
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X754_Group3E_142dpi_RV_top_229_G_F9_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.292142232
X512_Group1C_142dpi_RV_top_162_G_A2_P136.mzXML,X755_Group3E_142dpi_RV_top_230_G_F10_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.30374828
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X581_Group3E_142dpi_RV_top_176_G_B4_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.253871667
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X582_Group3E_142dpi_RV_top_177_G_B5_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.321445415
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X583_Group3E_142dpi_RV_top_178_G_B6_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.43836693
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X584_Group3E_142dpi_RV_top_179_G_B7_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.325448473
X513_Group1C_142dpi_RV_top_163_G_A3_P136.mzXML,X585_Group3E_142dpi_RV_top_180_G_B8_P136.mzXML,Group1C,Group3E,Group1C_Group3E,0.420142408
