#530,Naive,24.1,130,1540,0.005394191,0.063900415,375.600071,2.7131115,3.4695165,27.343657,49.813595,22.469938,45.1067405,21.8010905,8.4399205,100.5733075,80.458646,1.3089345,0.9464715,0.9530585,0.742582,0.17,353.2,0.0345,0.01259,0.008126,0.01712,0.04153,0.008996,0.006996,0.177,0.005867,1.477,-0.3998,0.08033,0.2609,24.1,0.35020417,3.0369194,-0.016,0.0084,-0.0001,0.0015,-0.0006,0.0008,-0.002,0.045,0.0095,0.0177,0.0078,0.0302
#546,Naive,21.9,170,1270,0.007762557,0.057990868,403.348872,2.115446,3.55569,14.6769655,52.839714,38.1627485,72.2242155,40.5055365,15.3934255,94.3264455,75.4611565,1.4561445,0.8249535,1.164199,0.7433275,0.1968,305,0.04152,0.02023,0.008169,0.02006,0.04523,0.0119,0.009468,0.2174,0.04422,1.54,-0.06065,0.198,0.4318,21.9,0.702896142,1.0414982,-0.015,0.0102,0.00006,0.00035,0.0005,0.00085,-0.005,0.0027,0.0009,-0.0001,0.0028,0.0018
#547,Naive,18.3,150,1230,0.008196721,0.067213115,428.1022755,2.6608335,3.7010455,26.063366,58.1701095,32.106744,55.2007955,28.107546,13.7452395,127.8805095,102.3044075,1.5643965,1.215595,1.017067,0.640757,0.207,290.5,0.0444,0.02181,0.009668,0.02021,0.04445,0.01054,0.008473,0.2764,0.05115,1.473,-0.2146,0.4019,0.6184,18.3,0.751105984,1.65227,0.001,0.0203,0.00022,0.00022,-0.0002,-0.0018,-0.011,0.0154,0.0049,0.0007,0.0017,0.0102
#548,Naive,21.8,150,1390,0.006880734,0.063761468,388.4233595,2.5208755,3.5024415,22.7964585,50.959177,28.1627185,55.2651235,28.025057,10.9409245,107.704832,86.1638655,1.565535,1.01151,1.013261,0.742456,0.1992,303.2,0.04386,0.01413,0.007747,0.02128,0.04768,0.01357,0.0112,0.1879,0.02199,1.078,-0.1508,0.1952,0.2877,21.8,0.501877271,2.6894416,-0.009,-0.0026,-0.00064,-0.00054,-0.0007,-0.0007,0.009,0.0084,-0.0011,0.0075,-0.0014,0.0019
#549,Naive,22.1,120,1220,0.005429864,0.05520362,392.954967,2.4268125,3.3214835,20.7721445,44.8484975,24.076353,53.7627765,26.956025,9.459088,100.0233075,80.018646,1.37805,1.0115245,1.1132375,0.7534535,0.2223,270.3,0.04498,0.02189,0.009749,0.01774,0.03765,0.008015,0.005922,0.1647,0.04437,1.757,-0.4188,0.1317,0.266,22.1,0.428013032,0.967047,0.001,0.0163,-0.00017,0.00014,0.0009,0.0015,-0.007,0.009,-0.0018,0.0003,-0.0009,0.0149
#550,Naive,22.4,150,1310,0.006696429,0.058482143,381.272167,2.560937,3.7521735,23.71541,60.109746,36.394336,60.538065,31.7454765,13.8714045,141.8694805,113.495584,1.748717,1.198067,1.005024,0.7736005,0.2112,284.4,0.04356,0.01788,0.01046,0.01858,0.04043,0.00811,0.005561,0.2217,0.01603,1.171,-0.3487,0.268,0.4799,22.4,0.619259129,1.8258306,-0.01,0.0044,0.00015,0.00039,-0.0002,0.0002,0.007,0.004,0.0016,0.0021,0.0024,0.0079
#566,Infected,20.9,180,1390,0.00861244,0.066507177,409.439562,2.042411,3.401308,13.4258055,47.4820975,34.0562925,71.723616,39.951886,13.945459,123.658634,98.9269075,1.5416565,1.039162,1.386755,0.951695,0.1843,327.1,0.04298,0.01822,0.009326,0.01686,0.03926,0.007523,0.00562,0.1225,0.02713,1.128,-0.4668,0.1518,0.3989,20.9,0.667246842,2.0855482,0.008,0.01,-0.0004,-0.0012,-0.0012,-0.0018,0.002,-0.0016,-0.00074,-0.0017,0.001,-0.0031
#567,Infected,24.5,160,1680,0.006530612,0.068571429,424.6523255,1.9810495,3.5059005,12.4291965,51.079392,38.6501955,75.6743445,43.4965535,16.413462,111.2751335,89.020107,1.6670405,1.0003965,1.2411215,0.7924405,0.1548,387.6,0.04075,0.01401,0.009896,0.01812,0.04605,0.008238,0.006241,0.1929,0.02389,1.081,-0.2546,0.1247,0.19,24.5,0.669937224,1.4701894,0.004,0.0056,-0.00032,-0.0021,-0.0001,-0.0007,0.022,0.0046,-0.00013,0.0031,0.0014,0.001
#568,Infected,25.3,150,1840,0.005928854,0.072727273,398.33258,2.044311,3.4546975,13.4569875,49.3108885,35.8539005,72.70568,40.823528,14.2789315,97.47479,77.9798325,1.488042,0.911305,1.243724,0.7487415,0.1378,436.1,0.03562,0.01271,0.0072,0.01607,0.04327,0.008894,0.005016,0.1378,0.0245,1.181,0.02837,0.07329,0.1301,25.3,0.564384644,2.3744086,-0.016,0.0043,0.00052,0.001,0.0003,-0.0007,0.008,0.0067,-0.0001,0.0057,0.0107,0.0026
#569,Infected,22.6,150,1530,0.006637168,0.067699115,411.4805035,1.612788,3.100626,7.3209,37.939941,30.6190415,80.6841755,47.976434,12.601518,109.1310485,87.3048385,1.755331,1.1308535,1.2335345,0.8783865,0.1559,384.9,0.03387,0.01243,0.009596,0.01848,0.04682,0.008913,0.00629,0.1592,-0.008016,0.9655,-0.05331,0.1034,0.2099,22.6,0.557589292,5.8373632,0.004,-0.0012,0.0002,-0.0001,0.0001,-0.0005,0.003,0.0003,0.00098,-0.0002,-0.0084,-0.0026
#570,Infected,21.4,140,1510,0.006542056,0.070560748,389.587945,1.5075315,3.0884555,6.1491025,37.6300395,31.4809375,83.669523,51.192681,12.264041,85.9235165,68.738813,1.537246,0.8545615,1.2793695,0.8636985,0.1531,392.2,0.03956,0.01157,0.009286,0.01788,0.04571,0.008596,0.006266,0.1821,0.03289,0.8621,-0.2237,0.2685,0.4316,21.4,0.573086028,3.2661886,0.023,0.0065,0.0005,0.0001,-0.0002,-0.0003,-0.026,0.0111,-0.0002,0.0001,-0.0123,0.0002
#651,Infected,21.6,140,1490,0.006481481,0.068981481,382.1377595,2.02397,3.365988,13.1198255,46.3029625,33.183137,71.6572085,39.8670785,12.6879685,86.6994875,69.35959,1.465959,0.9393225,0.987186,0.633455,0.1522,394.3,0.04103,0.01532,0.01008,0.02162,0.05543,0.01154,0.009541,0.1399,0.02286,1.001,-0.3898,0.2063,0.308,21.6,0.587405949,2.6975698,-0.004,0.0023,0.0002,0.0007,-0.0001,0.0006,0.003,-0.0086,-0.0003,-0.005,-0.0079,-0.0019
#652,Infected,21.6,160,1390,0.007407407,0.064351852,363.9151505,1.1623995,2.986285,3.0912135,34.616367,31.525153,91.070336,61.0754705,11.470411,83.8460275,67.076822,1.6933835,0.9778145,1.570609,0.772252,0.1645,364.9,0.02954,0.007881,0.00791,0.01493,0.03682,0.007021,0.004296,0.02155,0.04682,1.289,-0.2349,0.1089,0.3239,21.6,0.531037546,4.2554232,0.005,-0.0051,0.00072,0.002,-0.0005,0.00124,-0.009,-0.0055,0.0003,-0.0018,-0.0171,-0.0006
#653,Infected,26.2,180,1790,0.006870229,0.068320611,370.2500455,1.882245,3.415006,10.902853,47.955466,37.052613,77.2523985,44.8781785,13.725713,121.64296,97.314368,1.6303345,1.080345,1.3751795,0.8802605,0.1534,391.2,0.03581,0.01273,0.009287,0.01937,0.04944,0.009946,0.007436,0.1406,0.01202,1.03,-0.4056,0.1843,0.3053,26.2,0.523882176,2.952726,0.004,-0.0086,0.00079,0.0006,-0.0005,0.0011,-0.007,0.0032,0.0013,0.0034,0.0048,0.0031
#654,Infected,21.4,150,1640,0.007009346,0.076635514,351.505375,2.439711,3.5400035,21.0499385,52.2835925,31.2336545,59.715618,31.074823,10.9826725,93.3722965,74.697837,1.217176,0.834592,1.0928735,0.730346,0.1661,361.3,0.03671,0.01413,0.007913,0.01717,0.04214,0.009257,0.007,0.197,0.02622,0.9304,0.04806,0.09827,0.3432,21.4,0.513208995,3.8036918,0.025,-0.0002,0.0004,-0.0011,0.00071,0.0009,-0.018,-0.0162,-0.0022,0.0028,-0.0026,-0.0019
#655,Infected,25.1,140,1640,0.005577689,0.065338645,390.3970885,1.65674,3.2961235,7.884454,44.0500095,36.165555,82.1131345,49.742349,14.1180725,112.8208965,90.256717,1.605508,0.9781575,1.516172,0.954164,0.1506,399.9,0.03947,0.01665,0.007601,0.02005,0.05163,0.01252,0.0087,0.1127,0.01403,0.8893,0.09288,0.146,0.2216,25.1,0.562473008,2.5225804,0.003,0.0126,0.0008,-0.0002,-0.0003,0.00137,-0.042,0.0156,-0.002,0.005,-0.0028,0.0038
#736,Infected,21.8,160,1520,0.00733945,0.069724771,433.0324775,2.039638,3.2896645,13.3810515,43.80503,30.423979,69.453776,37.9987945,13.174484,97.8135475,78.2508385,1.6345,1.0195535,1.1389555,0.7368865,0.1413,424.9,0.03816,0.01463,0.008089,0.01515,0.04031,0.007058,0.005041,0.1574,0.02967,1.057,-0.5334,0.1448,0.4661,21.8,0.604334128,3.5016116,-0.003,-0.0014,0.00036,0.0005,0.0005,0.0006,0.013,-0.0003,0.0005,0.0024,0.006,0.0015
#737,Infected,23.5,150,1680,0.006382979,0.071489362,485.9127795,1.562438,3.0191265,6.75827,35.558078,28.799808,80.9943025,48.248845,13.9941205,99.1256145,79.3004915,1.564645,0.9751505,1.5625215,0.960688,0.1399,429,0.0385,0.01685,0.007584,0.01577,0.04217,0.008189,0.005836,0.1141,0.01165,0.9472,-0.2669,0.08703,0.2339,23.5,0.595494489,3.0760046,-0.002,-0.0011,0.00117,0.0001,-0.0011,0.0007,0.011,-0.0037,-0.0021,-0.0005,-0.003,-0.0023
#738,Infected,21.6,150,1500,0.006944444,0.069444444,319.819175,2.4203165,3.204946,20.6091485,41.218089,20.6089405,49.9972075,24.4810015,6.5903145,78.405713,62.7245705,1.220456,0.8851065,0.931744,0.6629815,0.1628,369,0.03604,0.01375,0.008997,0.01721,0.04269,0.008214,0.006236,0.09474,0.02845,0.8101,-0.6284,0.1713,0.6441,21.6,0.305107153,4.3227922,0.014,-0.0035,0.00156,-0.0004,0.00063,0.001,0.007,0.0015,-0.002,0.0007,-0.0039,0.0019
#739,Infected,22.2,150,1550,0.006756757,0.06981982,382.254429,2.3364995,3.5804365,18.870897,53.9612195,35.090323,64.820682,34.6711315,13.4274735,95.631613,76.5052905,1.3757875,0.774699,1.1865415,0.797681,0.1489,403.3,0.03507,0.01129,0.007509,0.01732,0.0449,0.009808,0.007059,0.1632,0.01878,0.9522,-0.2364,0.1216,0.2847,22.2,0.604841149,2.3909198,0.019,-0.0005,-0.0003,-0.0009,-0.00071,-0.0005,-0.011,-0.0114,0.0002,-0.0101,-0.0075,-0.0061
#740,Infected,22.3,150,1550,0.006726457,0.069506726,355.5755355,1.86634,3.02563,10.707474,35.7409535,25.0334785,70.0857995,38.3302245,8.905297,99.9556465,79.964517,1.5966995,1.083996,1.257007,0.8584535,0.1514,396.3,0.03769,0.0119,0.008491,0.01574,0.04046,0.007249,0.005338,0.1288,0.0341,0.8664,-0.4031,0.1481,0.3126,22.3,0.399340673,5.842264,-0.064,0.0047,0,0,0.0006,0.0052,-0.025,0.0541,0.0015,0.011,-0.0038,0.0198
