"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML",653,"Group3B","infected","70dpi","LA","E5","P121",0.003487418,0.0102,0.000273034,0.000194,0
"X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML",654,"Group3B","infected","70dpi","LA","E6","P121",0.014027449,0.011775015,0.000371666,0.000999904,0
"X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML",655,"Group3B","infected","70dpi","LA","E7","P121",0.004097146,0.012369274,0.001165209,0.000195367,0
"X736_Group3B_70dpi_LA_306_B_E8_P121.mzXML",736,"Group3B","infected","70dpi","LA","E8","P121",0.006256336,0.00745,0,0.000730975,0
"X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML",737,"Group3B","infected","70dpi","LA","E9","P121",0.002656572,0.00429,0.000222006,0.005932194,0.000646613
"X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML",738,"Group3B","infected","70dpi","LA","E10","P121",0.003692315,0.00472,0.000455413,0.006447782,0
"X739_Group3B_70dpi_LA_309_B_E11_P121.mzXML",739,"Group3B","infected","70dpi","LA","E11","P121",0.006533937,0.00826,0,0.008754219,0.0001076
"X740_Group3B_70dpi_LA_310_B_E12_P121.mzXML",740,"Group3B","infected","70dpi","LA","E12","P121",0.001987805,0.00262,3.04e-05,0.002081751,0
"X581_Group3E_142dpi_LA_176_G_B4_P120.mzXML",581,"Group3E","infected","142dpi","LA","B4","P120",0.003182039,0.003871148,0.000111846,0.000657259,0
"X582_Group3E_142dpi_LA_177_G_B5_P120.mzXML",582,"Group3E","infected","142dpi","LA","B5","P120",0.003804928,0.001831666,1.9e-05,0.000824241,0
"X583_Group3E_142dpi_LA_178_G_B6_P120.mzXML",583,"Group3E","infected","142dpi","LA","B6","P120",0.001858255,0.002137595,0,7.02e-05,0
"X584_Group3E_142dpi_LA_179_G_B7_P120.mzXML",584,"Group3E","infected","142dpi","LA","B7","P120",0.001765435,0.002913983,4.59e-05,0.000476821,0
"X585_Group3E_142dpi_LA_180_G_B8_P120.mzXML",585,"Group3E","infected","142dpi","LA","B8","P120",0.000944339,0.00184154,0,0.000359929,0
"X666_Group3E_142dpi_LA_201_G_D5_P120.mzXML",666,"Group3E","infected","142dpi","LA","D5","P120",0.0024164,0.002967068,0,0.001067936,0
"X667_Group3E_142dpi_LA_202_G_D6_P120.mzXML",667,"Group3E","infected","142dpi","LA","D6","P120",0.004351841,0.003273077,2e-05,0.001635049,0.000311349
"X668_Group3E_142dpi_LA_203_G_D7_P120.mzXML",668,"Group3E","infected","142dpi","LA","D7","P120",0.002636841,0.003616622,0,0.001505071,0.000200553
"X669_Group3E_142dpi_LA_204_G_D8_P120.mzXML",669,"Group3E","infected","142dpi","LA","D8","P120",0.002383023,0.003432886,8.16e-05,0.002240275,0
"X670_Group3E_142dpi_LA_205_G_D9_P120.mzXML",670,"Group3E","infected","142dpi","LA","D9","P120",0.001486499,0.002254976,0,0.002053865,0.00017758
"X751_Group3E_142dpi_LA_226_G_F6_P120.mzXML",751,"Group3E","infected","142dpi","LA","F6","P120",0.001623204,0.002084003,0,0.000948279,0
"X752_Group3E_142dpi_LA_227_G_F7_P120.mzXML",752,"Group3E","infected","142dpi","LA","F7","P120",0.001531886,0.002412509,0,0.000925587,0.000151768
"X753_Group3E_142dpi_LA_228_G_F8_P120.mzXML",753,"Group3E","infected","142dpi","LA","F8","P120",0.000608053,0.00087,0,0,0
"X754_Group3E_142dpi_LA_229_G_F9_P120.mzXML",754,"Group3E","infected","142dpi","LA","F9","P120",0.00069218,0.001351519,0,9.72e-05,0
"X755_Group3E_142dpi_LA_230_G_F10_P120.mzXML",755,"Group3E","infected","142dpi","LA","F10","P120",0.000634235,0.001082745,0,0.000566075,0
