"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X654_Group3B_70dpi_RA_304_B_E6_P125.mzXML",654,"Group3B","infected",75,"RA","E6","P125",0.030793906,0.0392,0.000680326,0.014993799,0.009502511
"X655_Group3B_70dpi_RA_305_B_E7_P125.mzXML",655,"Group3B","infected",75,"RA","E7","P125",0.056710577,0.076505047,0.001077197,0.013399632,0.010244547
"X736_Group3B_70dpi_RA_306_B_E8_P125.mzXML",736,"Group3B","infected",75,"RA","E8","P125",0.045562635,0.070453291,0.000601545,0.016427099,0.000940715
"X737_Group3B_70dpi_RA_307_B_E9_P125.mzXML",737,"Group3B","infected",75,"RA","E9","P125",0.056745592,0.0674,0.001077306,0.024554124,0.008207326
"X738_Group3B_70dpi_RA_308_B_E10_P125.mzXML",738,"Group3B","infected",75,"RA","E10","P125",0.03394666,0.049121214,0.000837726,0.032385319,0.025910396
"X739_Group3B_70dpi_RA_309_B_E11_P125.mzXML",739,"Group3B","infected",75,"RA","E11","P125",0.060265835,0.089907552,0.000958453,0.022471636,0.005780422
"X740_Group3B_70dpi_RA_310_B_E12_P125.mzXML",740,"Group3B","infected",75,"RA","E12","P125",0.04597705,0.0568,0.001170372,0.049904129,0.01884993
"X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML",581,"Group3E","infected",142,"RA","B4","P124",0.046698557,0.049084091,0.000932883,0.012035066,0.013508859
"X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML",582,"Group3E","infected",142,"RA","B5","P124",0.054074597,0.076360612,0.000661701,0.034576449,0.007365232
"X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML",583,"Group3E","infected",142,"RA","B6","P124",0.024673167,0.027011814,0.00041646,0.003147407,0.000313457
"X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML",584,"Group3E","infected",142,"RA","B7","P124",0.020476754,0.0269,0.000715276,0.025465232,0.022815355
"X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML",585,"Group3E","infected",142,"RA","B8","P124",0.050556666,0.063827282,0.000854813,0.028639445,0.020467843
"X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML",666,"Group3E","infected",142,"RA","D5","P124",0.023677223,0.032270526,0.000845291,0.024808733,0.017886095
"X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML",667,"Group3E","infected",142,"RA","D6","P124",0.033146953,0.024774442,0.000508416,0.006772067,0.004919932
"X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML",668,"Group3E","infected",142,"RA","D7","P124",0.020215867,0.026309529,0.00043716,0.016,0.012272432
"X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML",669,"Group3E","infected",142,"RA","D8","P124",0.020467984,0.026148864,0.000716634,0.008185778,0.005800175
"X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML",670,"Group3E","infected",142,"RA","D9","P124",0.029771576,0.030465794,0.000477303,0.008640208,0.002907744
"X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML",751,"Group3E","infected",142,"RA","F6","P124",0.058015493,0.055708437,0.000765283,0.008750499,0.001449073
"X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML",752,"Group3E","infected",142,"RA","F7","P124",0.048355152,0.0536,0.001097576,0.004082002,0.002340524
"X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML",753,"Group3E","infected",142,"RA","F8","P124",0.031446067,0.03210494,0.00080894,0.017815617,0.011696208
"X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML",754,"Group3E","infected",142,"RA","F9","P124",0.028991312,0.0325316,0.000706669,0.005969374,0.005093265
"X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML",755,"Group3E","infected",142,"RA","F10","P124",0.043287783,0.0478,0.000622025,0.004743727,0.000196872
