"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X568_Group3B_70dpi_LV_top_298_B_D12_P129.mzXML",568,"Group3B","infected","70dpi","LV_top","D12","P129",0.006706842,0.0204,0.000229915,0.003563688,0.000604957
"X569_Group3B_70dpi_LV_top_299_B_E1_P129.mzXML",569,"Group3B","infected","70dpi","LV_top","E1","P129",0.014170367,0.026579495,5.95e-05,0.00418,0.000512233
"X570_Group3B_70dpi_LV_top_300_B_E2_P129.mzXML",570,"Group3B","infected","70dpi","LV_top","E2","P129",0.002595239,0.00573,0.000289237,0.003649131,0.00029831
"X651_Group3B_70dpi_LV_top_301_B_E3_P129.mzXML",651,"Group3B","infected","70dpi","LV_top","E3","P129",0.006864241,0.01873278,0.000431815,0.000890938,0.000210605
"X652_Group3B_70dpi_LV_top_302_B_E4_P129.mzXML",652,"Group3B","infected","70dpi","LV_top","E4","P129",0.001975367,0.006367299,0,0,0
"X653_Group3B_70dpi_LV_top_303_B_E5_P129.mzXML",653,"Group3B","infected","70dpi","LV_top","E5","P129",0.010655075,0.021380706,0.000413259,0.003671811,0.000356593
"X654_Group3B_70dpi_LV_top_304_B_E6_P129.mzXML",654,"Group3B","infected","70dpi","LV_top","E6","P129",0.010074412,0.026514084,0.000581501,0.00126368,0
"X655_Group3B_70dpi_LV_top_305_B_E7_P129.mzXML",655,"Group3B","infected","70dpi","LV_top","E7","P129",0.008219121,0.0213,0.000772207,0.004497317,0.001030793
"X736_Group3B_70dpi_LV_top_306_B_E8_P129.mzXML",736,"Group3B","infected","70dpi","LV_top","E8","P129",0.002428497,0.00692982,0.000393146,0.00197486,0.000147658
"X737_Group3B_70dpi_LV_top_307_B_E9_P129.mzXML",737,"Group3B","infected","70dpi","LV_top","E9","P129",0.007383345,0.01832068,0.000369123,0.004609554,0.000147429
"X738_Group3B_70dpi_LV_top_308_B_E10_P129.mzXML",738,"Group3B","infected","70dpi","LV_top","E10","P129",0.002304034,0.00579,0.000297467,0.005016558,0.0001462
