filename,MouseID,Treatmentgroup,status,DPI,organ,well_position,plate,X452.242_2.457,X468.308_2.823,X468.309_2.821,X476.242_2.484,X480.345_2.967,X482.36_2.968,X482.361_2.958,X492.308_2.804,X494.324_2.861,X494.325_2.865,X496.34_2.935,X496.341_2.924,X496.341_2.926,X502.257_2.547,X506.324_2.987,X506.36_3.003,X506.361_3.016,X508.303_3.007,X508.304_3.001,X508.34_3.061,X508.376_3.076,X510.319_2.774,X510.32_2.768,X510.355_2.988,X510.356_2.983,X510.392_3.083,X510.392_3.088,X518.322_2.93,X518.323_2.92,X518.325_2.837,X520.341_2.89,X522.355_2.966,X524.371_3.05,X524.372_3.04,X524.373_3.132,X534.319_2.722,X536.335_2.7,X536.335_2.767,X536.336_2.744,X538.351_2.803,X538.352_2.737,X538.387_3.102,X538.388_3.104,X542.323_2.885,X542.324_2.718,X544.305_2.627,X544.305_2.706,X546.353_3.044,X546.354_3.034,X546.356_2.933,X550.387_3.072,X550.388_3.072,X552.402_3.174,X552.403_3.173,X560.335_2.722,X560.335_2.774,X566.38_3.055,X566.382_3.018,X568.341_2.887,X570.356_2.935,X572.372_2.972,X584.335_2.714,X584.335_2.79,X594.377_3,X596.391_3.062,X596.393_3.06,X600.33_2.645,X600.33_2.731,X600.33_2.804,X600.331_2.658,X648.423_3.138,X648.424_3.067,X674.437_3.128,X674.439_3.065,X674.439_3.163,X674.439_3.237,X698.437_3.068,X706.538_3.9,X706.538_3.951,X706.538_4.03,X706.538_4.076,X716.485_3.266,X720.443_2.989,X720.444_3.034,X720.445_3.09,X732.555_3.343,X734.568_4.907,X734.569_3.073,X734.569_4.31,X734.569_4.399,X734.569_4.504,X734.569_4.824,X734.569_5.591,X734.569_5.603,X734.57_3.377,X734.57_4.45,X734.57_4.559,X734.57_4.658,X734.57_4.702,X734.57_5.605,X734.571_3.043,X744.554_5.58,X744.59_5.59,X746.51_3.501,X746.568_3.653,X746.568_3.705,X748.527_3.337,X748.62_3.417,X754.537_3.679,X756.551_3.414,X758.571_5.594,X758.571_5.632,X760.583_5.072,X760.584_4.341,X760.584_4.578,X760.584_4.674,X760.584_4.778,X760.584_4.836,X760.584_4.943,X760.584_5.512,X760.584_5.607,X760.584_5.636,X760.585_4.148,X760.585_4.737,X760.585_5.61,X760.586_3.367,X760.586_5.601,X762.506_3.463,X762.506_3.572,X762.599_3.268,X762.599_3.341,X762.599_3.749,X762.599_5.596,X762.6_3.212,X766.536_3.971,X766.537_3.976,X766.573_4.054,X766.574_4.106,X766.574_4.17,X768.553_3.263,X768.553_3.284,X768.588_5.586,X768.589_4.124,X772.548_3.502,X772.584_3.341,X772.584_4.226,X772.62_3.336,X772.62_3.348,X772.62_3.374,X774.599_3.283,X774.599_3.587,X774.6_3.438,X774.6_5.602,X774.601_5.586,X776.558_3.324,X776.578_3.558,X778.537_3.629,X778.537_3.785,X780.517_3.358,X780.553_3.716,X782.567_3.55,X782.568_3.34,X782.568_5.56,X782.569_3.91,X782.569_4.084,X782.569_4.198,X782.569_4.312,X782.57_3.269,X782.57_4.015,X782.57_5.591,X784.584_4.164,X784.584_4.252,X784.584_5.594,X784.585_5.595,X786.563_3.567,X786.599_5.438,X786.599_5.596,X786.599_5.653,X786.6_4.389,X786.6_4.521,X786.6_4.602,X786.6_4.95,X786.601_3.279,X786.601_3.393,X786.601_5.59,X786.601_5.631,X786.602_5.6,X788.521_3.624,X788.522_3.689,X788.616_3.191,X788.616_3.75,X788.616_5.598,X790.572_3.358,X792.552_4.231,X792.553_3.269,X792.553_3.274,X792.553_3.389,X792.553_3.906,X792.554_3.351,X792.554_3.915,X792.554_3.989,X792.554_4.048,X792.554_4.114,X792.554_4.169,X792.554_4.53,X792.554_5.593,X792.555_4.362,X792.589_3.261,X792.589_3.314,X792.589_3.329,X792.589_3.367,X792.589_4.032,X792.589_4.09,X792.589_4.167,X792.589_4.249,X792.589_4.299,X792.59_5.594,X792.59_5.628,X794.604_3.247,X794.604_3.274,X794.604_3.326,X794.604_3.361,X794.604_4.185,X794.604_5.596,X794.605_5.605,X796.582_3.602,X796.582_5.568,X798.563_3.38,X798.563_3.515,X802.595_3.81,X804.553_3.651,X804.589_3.537,X804.589_3.596,X804.589_3.656,X804.589_3.798,X804.61_3.784,X804.61_3.876,X806.53_3.404,X806.532_3.537,X806.532_3.587,X806.569_3.835,X806.569_5.586,X806.57_3.157,X806.57_3.256,X806.57_3.303,X806.57_3.362,X806.57_3.848,X806.57_3.972,X806.57_4.101,X806.571_4.175,X808.547_3.517,X808.548_3.613,X808.58_3.363,X808.584_3.271,X808.584_3.334,X808.584_3.586,X808.584_4.008,X808.584_4.102,X808.584_4.204,X808.584_4.337,X808.585_5.595,X808.586_4.577,X810.6_3.201,X810.6_4.069,X810.6_4.289,X810.6_4.625,X810.6_4.678,X810.6_4.741,X810.6_4.806,X810.6_4.843,X810.6_4.952,X810.6_5.007,X810.6_5.077,X810.6_5.216,X810.6_5.504,X810.601_3.479,X810.601_3.669,X810.601_3.752,X810.601_3.809,X810.601_4.362,X810.601_4.413,X810.601_4.46,X810.601_4.511,X810.601_4.568,X810.601_5.6,X810.602_5.596,X812.611_3.352,X812.614_3.487,X812.614_3.571,X812.615_3.579,X814.631_3.254,X814.631_3.702,X816.646_3.398,X816.646_3.609,X816.647_3.49,X816.647_3.739,X826.594_3.683,X826.595_3.726,X830.553_3.623,X836.615_3.699,X836.616_3.594,X836.617_3.659,X852.549_3.694,X854.537_3.527,X854.538_3.484,X862.624_3.581,X882.569_3.692,X882.57_3.622
X563_Group3A_50dpi_RV_bottom_268_B_B6_P141.mzXML,563,Group3A,infected,DPI_50,RV_bottom,B6,P141,0,0,0,0,0,0,0.000274525,0,0,0.00015251,0,0,0.030884574,0,0,0,0,0,0,0,0,0,0,0,0.000141249,0,0,0,0.000872229,0,0.005650286,0,0,0.008612572,0,0,0,0,0,0,0,0,0,0.000122794,0,0,0,0,6.24E-05,0,0,0,0,0,0,0,0,4.56E-05,0.011245715,0,0.000103157,0,0,0.001453714,0,0,0,0,0,0,0,0.000194537,0,0.000124279,0.000158571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431925,0.000133553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X563_Group3A_50dpi_RV_top_268_B_B6_P137.mzXML,563,Group3A,infected,DPI_50,RV_top,B6,P137,0,0,0,0,0,0,0.00024399,0,0,0.000138633,0,0,0.029768357,0,0,0,0,0,0,0,0,0,0,0,0.000103516,0,0,0,0.000582116,0,0.005205913,0,0,0.010033214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133468,0.009796582,0,0,0,0,0.00239472,0,0,0,0,0,0,0,0,0,0.000103035,0.000690967,0,0,0,0,0,0,0,0,0,0.000119572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19E-05,0,0,0,0,0,0,0,0,0,0,0.000615244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183898,0,0.001088509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292851,0.000246579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85E-05,0,0,0,0,0,0,0,0,0,0,0.000360954,0,0.000245116,0.00011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001528645,0.000705165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X564_Group3A_50dpi_LA_269_B_B7_P121.mzXML,564,Group3A,infected,DPI_50,LA,B7,P121,0,0,0.000107032,0,0.000377155,0,0.000610357,0,0.000967358,0,0,0,0.072839772,0,0,0,0,0,0,2.80E-05,0,0,0,0,0.000829164,0,0,0.000380034,0,0.000119082,0.011861655,0,0,0.029654137,0,0,3.16E-05,5.83E-05,0,0,0,0,0.000187907,0,0,0,0,9.96E-05,0,0.000342606,0,0.000233202,0,0,0,7.17E-05,0,3.06E-05,0.025537106,0.002461581,0.000529744,0,0.000469284,0.001237988,0,0,0,2.89E-05,0,0,2.29E-05,0,0,9.46E-05,0.000242123,0,0,0,0,0,0,4.60E-05,0,0,0,0,0,0,0.000333969,0.000567171,0,0,0,0,0.002257169,0.000834922,0.000656422,0,0,0.001163133,0,0,2.82E-05,0,0,0,0,0,0,0,0,0,0,0.001664087,0.001076762,0,0,0,0,0,0,0,0,0,0.00225429,0,0.00237521,0,0,0,0,0,0,0,0,0,2.12E-05,0,0,0,0,0,0,0.000345485,0,0,0,0,0,0.000158887,0,0.000141376,0,0,0,5.71E-05,0,0,0.000408824,0,0,0,0,0,0,0,0,0,0,0,0.000191459,0.000426098,0,0,0,0,0,0,0,0,0.000742793,0,0.00237521,0.001548925,0.00153453,0,0.000918415,0.000316695,0,0,0,0,0,0,0,0,0,0,0,0.003598803,0,0,0,0,0,0,0,0,0,0,0,0.000558534,0,3.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83E-05,0.000665059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008867451,0,0,0,0,0,0,0,0,0,0.002234137,0,0,0,0,0,0,0,0.001358908,0.001266779,0.000987512,0,0,0,0,0,0,0,0,0,0,0,0,0.000575808,0.000768704,0.000912656,0.00066218,0.000414582,0,0.000584446,0,2.43E-05,2.14E-05,2.61E-05,0,0.000126043,0,0,0,0,0.000113248,0.00018898,0,0,0,0,0,0,0,2.22E-05,0,0
X564_Group3A_50dpi_LV_bottom_269_B_B7_P133.mzXML,564,Group3A,infected,DPI_50,LV_bottom,B7,P133,0,0,0,0,0.000260472,0,0.000612003,0,0.000727268,0,0,0,0.066414698,0,0,0,0,0,0,0,0,0,9.35E-05,0,0.000702569,0,0,0.000960543,0,0,0.013584825,0,0,0.021955272,0,0.000277185,0.000408917,0.000241486,0,7.55E-05,0,0,8.75E-05,0,0,0,0,0.000247355,0,0.000262507,0,0.000126502,0,0,0.000133809,0.00032384,0,0.000161671,0.02549556,0,0.000258526,0.000771179,0.001064831,0.001616457,0,2.85E-05,0,0.001023665,0,0.000845278,0,0.000273989,0,6.88E-05,0.000455572,0,0,0,0,0,0,0,0,0,4.77E-05,0,0,0,0,0,0,0,0,0,0.002030863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60E-05,0,0,0,0,0,0,0.000242366,0,0,0,5.33E-05,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0.000195548,0.001040131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151489,0.000205695,0.000329329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894677,0.000378728,0.000532415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X564_Group3A_50dpi_LV_top_269_B_B7_P129.mzXML,564,Group3A,infected,DPI_50,LV_top,B7,P129,0,2.81E-05,0,0,0.000591478,0,0.000610298,0,0.000715151,0,0.069901955,0,0,0,0,3.88E-05,0,0,0,0,0,0,0,0.000682888,0,0,0,0.000494691,0,0.000177057,0.015405315,0,0,0.026562743,0,0.000234573,0.000405969,0.000216946,0,0,0,0.000188988,0,0,0,0,0,0.000204317,0,0.000284985,0.000181091,0,0,0,0,0.000430166,0,0.000173092,0.0365641,0.003280015,0.000435543,0.000742036,0,0.001148005,5.76E-05,0,0.000354887,0.001371154,0,0,0,0,0,0,0.000889906,0,0,0,0,0,0,0,0,0,0.000208471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001371154,0,0,0,0,0,0,0,0,0,0,0.001018955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301116,0,0,0,0,0.003575754,0,0,0,0,0,0,5.90E-05,0.000210177,0,0.000120066,0,0,0,0,0,0,0,0,0,0,0,0,0.001865844,0.000198786,0,0,0,0,0,0,0,0,0,0.002451945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74E-05,2.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193466,0.000290362,0,0.000133312,0,0,0,0,0,0,0,2.79E-05,0,0.002357847,0,0,0,0,0,0.011641364,0,0,0,4.42E-05,0.00024565,0,0,0,0,0,0,0,0,0,0,0,0,0.000125943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167159,9.73E-05,0.000138394,0.000151066,0,0,0.00079043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X564_Group3A_50dpi_RA_269_B_B7_P125.mzXML,564,Group3A,infected,DPI_50,RA,B7,P125,0,0,0,0,0,0,8.68E-05,0,0.00011893,0,0.017008114,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,5.35E-05,0,0,0.005954879,0.00452734,0,0.005995666,0,0,3.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,8.90E-05,0,0,0,0,0,0,3.03E-05,0,0.003515826,0.000242879,0,0,0,0.002247355,0,0,0,0,0,0,0,0,0,0.000358822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007871861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004323405,0,0,0,0,0,0,0.001655946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X564_Group3A_50dpi_RV_bottom_269_B_B7_P141.mzXML,564,Group3A,infected,DPI_50,RV_bottom,B7,P141,0,0,0,0,0,0,9.55E-05,0,0,7.19E-05,0,0,0.029468111,0,0,0,0,0,0,0,0,0,0,0,0.000136028,0,0,0.000859487,0,0,0.005081885,0,0,0.00784452,0,0,0,0,0,0,0,0,0,0.000140857,0,0,0,0,6.76E-05,0,0,0,0,0,0,0,0,5.59E-05,0.011528034,0,0,0,0.000282813,0.001930434,0,0,0,0,0,0,0,0.000147282,0,0.000132576,9.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X564_Group3A_50dpi_RV_top_269_B_B7_P137.mzXML,564,Group3A,infected,DPI_50,RV_top,B7,P137,0,0,0,0,0,0,0.000157481,0,0,6.57E-05,0,0,0.026161302,0,0,0,0,0,0,0,0,0,0,0,0.000125255,0,0,0,0.000471015,0,0.006115629,0,0,0.00878515,0,0,0,0,0,0,0,0,0,0.000113933,0,0,0,0,4.87E-05,4.64E-05,0,0,0,0,0,0,0,6.07E-05,0.016114197,0,0.000117517,0.000128202,0,0.001708493,0,0,0,0.000206782,0.000167777,0.000209698,0,0,0,0,0.000563026,0,0,0,0,0,0,0,0,0,3.91E-05,0,0,0,0,0,0,0,0,0,0.000747466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001218272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97E-05,0,0,0,0.000181029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160304,0.000104504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X565_Group3A_50dpi_LA_270_B_B8_P121.mzXML,565,Group3A,infected,DPI_50,LA,B8,P121,0,0,0,0,0,0,0.000424785,0,0.000319232,0,0.035012584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314083,0,0,0.000169399,0,0,0.004762741,0,0,0.02072436,0,0,0,0,0,0,0,0,6.05E-05,0,0,0,0,7.59E-05,0,7.39E-05,0,2.88E-05,0,0,0,0,0,5.79E-05,0.005329121,0.000422211,0.000101691,0,4.33E-05,0.001410801,0,0,0,0,0,0,0,0,0,8.98E-05,2.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028319,0,0,0,0,0.001565268,0,0,0,0,0,0,0,0,0,0,7.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003527,0,0,0,0,0,0,0,0,0,0,0,0.000153438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81E-05,7.57E-05,0,0.000373296,9.22E-05,0,0,0.000129753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001964309,0,0,0,0,0,0,0.000156269,0,0.000561231,2.23E-05,3.35E-05,1.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000599848,0.000821251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X565_Group3A_50dpi_LV_bottom_270_B_B8_P133.mzXML,565,Group3A,infected,DPI_50,LV_bottom,B8,P133,0,0,0.000163834,0,0.000464591,0,0.001319335,0,0,0.001178161,0,0,0.110372396,0,0,0,0,0,0,0,0,0,0.000302882,0,0.000942016,0,0,0,0.001337303,0,0.015477803,0,0,0.035678519,0,0.000438923,0.000482558,0,0.000382453,0,0.000287482,0,0.000191036,0.000236916,0,0,0,0,0.000459457,0.000198324,0,0.000142746,0,0,0,0.000485125,0,0.000173199,0.022690511,0,0.000233197,0,0.002487229,0.001565748,0,4.45E-05,0,0.000942016,0,0.001054955,0,0.000379886,0,5.21E-05,0.000492826,0.000128352,0,0,0,0,0,0,0,0,4.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436356,0,0,0,0,0,0,0,0,0,0,0.000793141,0.000359352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002140711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56E-05,0,0,0,0,0,0.000995918,0,0,0,0.0012757,0.00052106,0,0,0,9.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000808542,0,0,0,0,0,0,0,0,0,0,0,0,0.000315716,0.000515927,0.000249405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002466695,0.002133011,0.001139659,0,0,0,0,0,0,0,0,0,0,0,0.000152974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X565_Group3A_50dpi_LV_top_270_B_B8_P129.mzXML,565,Group3A,infected,DPI_50,LV_top,B8,P129,5.35E-05,6.44E-05,0,0,0.000170473,0,0.000547102,0,0.000942106,0,0.06356377,0,0,0.000152291,0,0,0,0,0,0,0,3.45E-05,0,0.000624287,0,0,0,0.000392733,0,0.000174696,0.017502738,0.009693475,0.023155374,0,0,0.000251985,0.000447217,0.000216608,0,5.01E-05,0,9.60E-05,0,0,0,2.15E-05,1.83E-05,0.000142056,0,0.00033825,0.000181015,0,0,0,0.000162549,0.000304198,0,0.000217287,0.03927333,0.00270146,0.000494889,0.00084449,0.001620876,0.00151191,0,6.96E-05,0.000637908,0.000957997,0.00021627,0,0,0,0,0,0.000860381,0.000626557,0,0,0,0,0,3.93E-05,9.11E-05,1.65E-05,0.000229284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001984098,0,0,0,0,0,0,0,0,0,0,0.002837668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003405202,0,0,0,0,0.000272416,0.000540292,0,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033825,0,0,0,0,0.000892163,0,0,0,0,0.001557312,0,0.000108675,4.01E-05,0,0.000474458,0,0,0,0,0,0,0,0,0.000633368,0,0.002095334,0,0,0.000186997,0,0,0,0,0,0,0,0,0,0,0,0.001110096,0.000449487,0.000651529,0,0,0,0.000397274,0,0,0,0,0,0,0,0,0,0,0.000109882,0,0,0,0,0,0,0,0,0,0,0.000171416,0.000431326,0,0,0,0,0,0,0,0,0,0,0,0.010192905,0,0,0,0,0,0,0.001241764,0,0,0,0.000137707,0,0,0,0,0,0,0,0,0.000603856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106509,0,0,0.001164579,0,0,0,0,0,4.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X565_Group3A_50dpi_RA_270_B_B8_P125.mzXML,565,Group3A,infected,DPI_50,RA,B8,P125,0,0,3.54E-05,0,2.90E-05,0,0.000250195,0,0.000490363,0,0,0,0.025579387,0,0,0,0,0,0,0,0,0,0,0,0.000162027,0,0,4.32E-05,0,0,0.004354717,0,0,0.013796036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25E-05,0,0,0,0,0,6.35E-05,0,0.000113239,0.004830442,0,6.54E-05,3.15E-05,0.000156087,0.003483774,0,0,0,0,0,0,0,2.75E-05,0,9.80E-05,9.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845327,0,0,0,0,0.000177526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114417,0,0.000217131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X565_Group3A_50dpi_RV_bottom_270_B_B8_P141.mzXML,565,Group3A,infected,DPI_50,RV_bottom,B8,P141,0,0,0,0,0,0,0.000266973,0,0.000260035,0,0,0,0.035247121,0,0,0,0,0,0,0,0,0,0,0,0.000145166,0,0,0,0.000837887,0,0.010892533,0,0,0.009887069,0,0,5.93E-05,0,0,0,0,0,0,0,0,0,0,0,0.000124809,0.000157091,0,0,0,0,0,0,0,0,0.028208869,0,0.000266116,0.000290769,0.000458867,0.001497025,0,0,0,0.000489557,0.000136393,0,0,0.000217251,0,5.68E-05,0.000262463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133146,0.000140447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000614451,0.000125499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
