filename,MouseID,Treatmentgroup,DPI,organ,well_position,plate,X452.242_2.457,X468.308_2.823,X468.309_2.821,X476.242_2.484,X480.345_2.967,X482.36_2.968,X482.361_2.958,X492.308_2.804,X494.324_2.861,X494.325_2.865,X496.34_2.935,X496.341_2.924,X496.341_2.926,X502.257_2.547,X506.324_2.987,X506.36_3.003,X506.361_3.016,X508.303_3.007,X508.304_3.001,X508.34_3.061,X508.376_3.076,X510.319_2.774,X510.32_2.768,X510.355_2.988,X510.356_2.983,X510.392_3.083,X510.392_3.088,X518.322_2.93,X518.323_2.92,X518.325_2.837,X520.341_2.89,X522.355_2.966,X524.371_3.05,X524.372_3.04,X524.373_3.132,X534.319_2.722,X536.335_2.7,X536.335_2.767,X536.336_2.744,X538.351_2.803,X538.352_2.737,X538.387_3.102,X538.388_3.104,X542.323_2.885,X542.324_2.718,X544.305_2.627,X544.305_2.706,X546.353_3.044,X546.354_3.034,X546.356_2.933,X550.387_3.072,X550.388_3.072,X552.402_3.174,X552.403_3.173,X560.335_2.722,X560.335_2.774,X566.38_3.055,X566.382_3.018,X568.341_2.887,X570.356_2.935,X572.372_2.972,X584.335_2.714,X584.335_2.79,X594.377_3,X596.391_3.062,X596.393_3.06,X600.33_2.645,X600.33_2.731,X600.33_2.804,X600.331_2.658,X648.423_3.138,X648.424_3.067,X674.437_3.128,X674.439_3.065,X674.439_3.163,X674.439_3.237,X698.437_3.068,X706.538_3.9,X706.538_3.951,X706.538_4.03,X706.538_4.076,X716.485_3.266,X720.443_2.989,X720.444_3.034,X720.445_3.09,X732.555_3.343,X734.568_4.907,X734.569_3.073,X734.569_4.31,X734.569_4.399,X734.569_4.504,X734.569_4.824,X734.569_5.591,X734.569_5.603,X734.57_3.377,X734.57_4.45,X734.57_4.559,X734.57_4.658,X734.57_4.702,X734.57_5.605,X734.571_3.043,X744.554_5.58,X744.59_5.59,X746.51_3.501,X746.568_3.653,X746.568_3.705,X748.527_3.337,X748.62_3.417,X754.537_3.679,X756.551_3.414,X758.571_5.594,X758.571_5.632,X760.583_5.072,X760.584_4.341,X760.584_4.578,X760.584_4.674,X760.584_4.778,X760.584_4.836,X760.584_4.943,X760.584_5.512,X760.584_5.607,X760.584_5.636,X760.585_4.148,X760.585_4.737,X760.585_5.61,X760.586_3.367,X760.586_5.601,X762.506_3.463,X762.506_3.572,X762.599_3.268,X762.599_3.341,X762.599_3.749,X762.599_5.596,X762.6_3.212,X766.536_3.971,X766.537_3.976,X766.573_4.054,X766.574_4.106,X766.574_4.17,X768.553_3.263,X768.553_3.284,X768.588_5.586,X768.589_4.124,X772.548_3.502,X772.584_3.341,X772.584_4.226,X772.62_3.336,X772.62_3.348,X772.62_3.374,X774.599_3.283,X774.599_3.587,X774.6_3.438,X774.6_5.602,X774.601_5.586,X776.558_3.324,X776.578_3.558,X778.537_3.629,X778.537_3.785,X780.517_3.358,X780.553_3.716,X782.567_3.55,X782.568_3.34,X782.568_5.56,X782.569_3.91,X782.569_4.084,X782.569_4.198,X782.569_4.312,X782.57_3.269,X782.57_4.015,X782.57_5.591,X784.584_4.164,X784.584_4.252,X784.584_5.594,X784.585_5.595,X786.563_3.567,X786.599_5.438,X786.599_5.596,X786.599_5.653,X786.6_4.389,X786.6_4.521,X786.6_4.602,X786.6_4.95,X786.601_3.279,X786.601_3.393,X786.601_5.59,X786.601_5.631,X786.602_5.6,X788.521_3.624,X788.522_3.689,X788.616_3.191,X788.616_3.75,X788.616_5.598,X790.572_3.358,X792.552_4.231,X792.553_3.269,X792.553_3.274,X792.553_3.389,X792.553_3.906,X792.554_3.351,X792.554_3.915,X792.554_3.989,X792.554_4.048,X792.554_4.114,X792.554_4.169,X792.554_4.53,X792.554_5.593,X792.555_4.362,X792.589_3.261,X792.589_3.314,X792.589_3.329,X792.589_3.367,X792.589_4.032,X792.589_4.09,X792.589_4.167,X792.589_4.249,X792.589_4.299,X792.59_5.594,X792.59_5.628,X794.604_3.247,X794.604_3.274,X794.604_3.326,X794.604_3.361,X794.604_4.185,X794.604_5.596,X794.605_5.605,X796.582_3.602,X796.582_5.568,X798.563_3.38,X798.563_3.515,X802.595_3.81,X804.553_3.651,X804.589_3.537,X804.589_3.596,X804.589_3.656,X804.589_3.798,X804.61_3.784,X804.61_3.876,X806.53_3.404,X806.532_3.537,X806.532_3.587,X806.569_3.835,X806.569_5.586,X806.57_3.157,X806.57_3.256,X806.57_3.303,X806.57_3.362,X806.57_3.848,X806.57_3.972,X806.57_4.101,X806.571_4.175,X808.547_3.517,X808.548_3.613,X808.58_3.363,X808.584_3.271,X808.584_3.334,X808.584_3.586,X808.584_4.008,X808.584_4.102,X808.584_4.204,X808.584_4.337,X808.585_5.595,X808.586_4.577,X810.6_3.201,X810.6_4.069,X810.6_4.289,X810.6_4.625,X810.6_4.678,X810.6_4.741,X810.6_4.806,X810.6_4.843,X810.6_4.952,X810.6_5.007,X810.6_5.077,X810.6_5.216,X810.6_5.504,X810.601_3.479,X810.601_3.669,X810.601_3.752,X810.601_3.809,X810.601_4.362,X810.601_4.413,X810.601_4.46,X810.601_4.511,X810.601_4.568,X810.601_5.6,X810.602_5.596,X812.611_3.352,X812.614_3.487,X812.614_3.571,X812.615_3.579,X814.631_3.254,X814.631_3.702,X816.646_3.398,X816.646_3.609,X816.647_3.49,X816.647_3.739,X826.594_3.683,X826.595_3.726,X830.553_3.623,X836.615_3.699,X836.616_3.594,X836.617_3.659,X852.549_3.694,X854.537_3.527,X854.538_3.484,X862.624_3.581,X882.569_3.692,X882.57_3.622
X553_Group1C_142dpi_RV_top_173_G_B1_P136.mzXML,553,naive,142,RV_top,B1,P136,0,0,0,0,0,0,0,0,0,5.77E-05,0,0,0.035944303,0,0,0,0,0,0,0,0,0,0,0,0.000132262,0,0,0,0.000811646,0,0.004601359,0,0,0.012388274,0,0,0,0,0,0,0,0,0,5.07E-05,0,0,0,0,0.000129785,0,0,0,0,0,0,0,0,6.40E-05,0.013425716,0,0,0,0,0.002227448,0,0,0,4.88E-05,0,0,0,0,0,5.63E-05,0.0005114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425657,0.000121782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101761,0.000101546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310199,0,0.000274469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X554_Group1C_142dpi_LA_174_G_B2_P120.mzXML,554,naive,142,LA,B2,P120,0,0,0,0,0,0,0.000115099,0,0.000123337,0.000116041,0.013910764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102624,1.91E-05,0,2.68E-05,0,0,0.001242789,0,0,0.013675387,0,0.000188772,0.000258914,0.00023773,0,1.85E-05,0.000249499,0,0.000191832,0,0,0,0,0,0,0,0,3.58E-05,0,6.52E-05,4.54E-05,1.95E-05,2.24E-05,5.63E-05,0.001099209,3.13E-05,0,0.000158409,0,0.00064964,0,0.000152995,0.00010639,5.37E-05,0,0,0.000188537,0,0,0,0.001548779,0,0,0,0,0,0,0.000122161,0,0,0.000367188,0,0,0,0,0,0,0,0,0,0.001906551,0,0,0,0,0.006402247,0,0,0,0,0,0,0,0,0,0,0.000651994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011039168,0,0,0,0,0,0,0,0,0,6.71E-05,0,0,0,0,0,0,0,0,0.001162761,0,0,0,0,0,0,0,0,0,0,0,0.003154048,0,0,0,0,0,0,0.001329878,0,0,0.000517829,0,0,0.00040014,0,0,0,9.86E-05,0,0,0,0,0,0,0,0,0,0,0.000517829,0.001376954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004895836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244792,0.000310697,0.000228786,0.000104978,0,0,5.79E-05,0.000172296,0,0,0,0,0,0,0,0,0.000477815,0.000329527,0,0,0,0,0,0,0,0,0,0,0.000225962,0,0,0,0,0,0,0,0.000564904,0,0,0
X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,554,naive,142,LV_bottom,B2,P132,0,0,0,0,0,0,3.96E-05,0,0,0.000278835,0,0,0.026720368,0,0,0,0,0,0,0,0,0,0,0,0.000123703,0,0,0,0.000411733,8.44E-05,0.006183226,0,0,0.009319004,0,0,0,0,0,0,0,0,0,3.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74E-05,0.023937916,0,7.84E-05,0,0.000825902,0.001660638,0,0,0,0,0,0.000187725,0,0.000269356,0,8.82E-05,0.000450492,0,0,0,0,0,0,0,0,0,7.37E-05,0,0,0,0,0,0,0,0,0,0.001382393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002075797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22E-05,0,0,0,0,0,0.000402891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002036048,0.001324977,0,0,0,0,0,0,0.000472575,8.84E-05,0,0,0,0,0,9.56E-05,0,0.000104468,8.28E-05,0.000117551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001130647,0,0,0,0,0,0,0.000158876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441659,0.000246911,0.000264796,0.000261779,0,0,0,0,0,0,0.000129288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172507,9.39E-05,0.000182412,0,0,0,0,0,0
X554_Group1C_142dpi_LV_top_174_G_B2_P128.mzXML,554,naive,142,LV_top,B2,P128,0,5.82E-05,0,0,0.000417831,0,0.000369111,0,0.000843662,0,0.074841015,0,0,0.000103213,0,0,0,0,0,0,0,0,0,0.000621407,0,0,0,0.000807376,0,0.000274944,0.014106397,0.007846967,0.024901647,0,0,0,3.76E-05,0,0,0,0,3.75E-05,0,0,0,0,0,0.000143758,0,0.000184053,0.000109828,0,0,0,0,0,0,9.90E-05,0.056697739,0.002902924,0.000355106,0,0.001292708,0.001297244,0,0,0.000223252,0.000571513,5.45E-05,0,0,0,0,5.96E-05,0.000335228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000811912,0,0,0,0,0,0,5.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004832,0,0,0,0,0,0,0,0.000807376,0,0,0,0,0,0,0,0,0.000870877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260356,0,0,0,0,0,0,0.001251886,0,0,0,0,0,0.000431338,0.000202374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X554_Group1C_142dpi_RA_174_G_B2_P124.mzXML,554,naive,142,RA,B2,P124,0,0,2.79E-05,0,0,0,0.000239573,0,0.000227546,0,0.022816946,0,0,0,0,0,0,0,0.00139782,0,0,0,0,0,0.000253744,2.25E-05,0,7.64E-05,0,0,0.003642804,0,0,0.020218977,0,0,2.71E-05,0,0,0,0,0,7.91E-05,0,0,0,0,7.66E-05,0,0,0,2.93E-05,0,0,0,0,0,7.11E-05,0.002228041,0,0,0,0,0.001937181,0,0,0,0,0,0,5.31E-05,0,0,0.000156893,0.000434877,0,0,0,1.75E-05,0,0,0,0,0,3.09E-05,0,0,0,0,0,0.000259259,0,0,0,0.000157061,0,0.000206128,0,0,0.000700322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261222,0,0,0,0,0,0,0,0,0.000224115,0.001214268,0,0.000790686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434877,0,0,0,0,0,0,0,0,0,0,0,0.000108556,0,0,0,0,0,0,0,0.002908596,0,0,0,0,0,0,0.000280422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001911766,0,0,0,0,0,0,0,0,0,0,0,0,0.000581719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-05,0.000268447,0,0,0,0,0,0,0,0,0,0,0,0.003473372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440525,0.000581719,0,0.000105042,0,0,0.000260047,0,0,0,0,0,0,0,0,0,0,2.75E-05,2.23E-05,0,0,0,0,0,0,0,0,0,0
X554_Group1C_142dpi_RV_bottom_174_G_B2_P140.mzXML,554,naive,142,RV_bottom,B2,P140,0,0,0,0,0,0,0,0,0,0,0,0,0.015217468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000572939,0,0.00291963,0,0,0.003238136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010351417,0,0,0,0,0.001159005,0,0,0,0,0,0,0,0,0,0,7.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X554_Group1C_142dpi_RV_top_174_G_B2_P136.mzXML,554,naive,142,RV_top,B2,P136,0,0,0,0,0,0,5.34E-05,0,0,0.000197978,0,0,0.0313413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874355,0,0.005578628,0,0,0.008558823,0,0,0,0,0,0,0,0,0,5.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141181,0.012191704,0,0,0,0,0.002881676,0,0,0,0,0,0.000104976,0,0.000225965,0,0,0.000374245,0,0,0,0,0,0,0,0,0,5.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X555_Group1C_142dpi_LA_175_G_B3_P120.mzXML,555,naive,142,LA,B3,P120,0,0,3.59E-05,0,0.000119992,0,0.000951798,0,0.000390081,0.000411926,0,0,0.071150803,0,0,0,0,0,0,0,0,4.99E-05,0,0,0.000880023,0,0,0.000307935,0,0,0.004431322,0,0,0.050866582,0,0.000136027,0.000152644,0.000443132,0,0.000327668,0.000248893,0,0.000471218,0,0,0,0,0.000151867,0,2.44E-05,0,0.000107166,0,3.36E-05,0,5.88E-05,0,0.000245162,0.002864756,0.000126378,0,0.000249329,0,0.002455951,0,0.000396322,0,0,0,0,0.000206136,0,0,0,0.001235777,0,0,0,0,0,0,8.51E-05,2.45E-05,0.000205323,0.000305841,0,0,0,0,0,0.001710116,0,0,0,0.001351241,0,0,0,0,0.003682366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001020452,0,0,0,0,0,0,0,0,0,0,0,0.007770417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144174,0,0,0,0,0,0,0,0,0,0,0,0.002084594,0,0,0,0,0,0,0.000505545,0,0.000390081,0,0,0,0.000330789,0,0.000307823,9.69E-05,0,2.46E-05,0,0,0,0,0,0,0,0,0.000808248,0,0.002044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49E-05,0.000764559,0.000230636,0,0,0,0,0,0.000415046,0,0,0,0,0,0,0,0,0,0,0.002340487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234782,0,0,0,0.001426137,0,0,0,0,0,0.000511786,0,0,0,0,0,0,0,0,0,0,0.00015329,0.000120159,0,0,0,0,0,0,0,0,0,0
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,555,naive,142,LV_bottom,B3,P132,0,0,0,0,4.63E-05,0,0.000183862,0,0.000420097,0,0,0,0.037840779,5.33E-05,0,0,0,0,0,0,0,0,0,0,0.000300929,0,0,0.000490647,0,0.000182636,0.008049183,0,0,0.016162502,0,5.55E-05,3.77E-05,0,0,0,0,0,4.13E-05,0,0,0,0,0,0.000123187,0.000152461,0,2.83E-05,0,0,0,2.20E-05,0,0.000123948,0.024820986,0,0.000176121,0.000391235,0.000731161,0.001289152,0,8.19E-05,0.000371994,0.000202516,8.36E-05,0.000238139,0,6.38E-05,0,0,0.001096741,0,0,0,0,0,0,0.000113456,0,0.000233533,0.000162889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001686801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003142709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157527,0,0,0,0,0,0,8.45E-05,0.000118475,0,0,0.000300724,0,0,0,0.000327098,0,0,0,0,0,0,0,0,0,0.000715127,0,0,0,0,0.000210918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013116,0.000497061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003848215,0.004393379,0,0,0,0,0,0,0,0,0,8.57E-05,9.17E-05,0.000166443,6.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002956712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X555_Group1C_142dpi_LV_top_175_G_B3_P128.mzXML,555,naive,142,LV_top,B3,P128,0,0,8.33E-05,0,0.000537027,0,0.000469161,0,0.000908814,0,0.070816687,0,0,0,0,0,0,0,0,0,0,0,0,0.000793737,0,0,0,0.000964877,0,0.000554731,0.018559873,0.009353704,0.035703413,0,0,6.51E-05,7.21E-05,2.73E-05,0,0,0,0.00028516,0,0,0,0,0,0.000436703,0,0.000354083,0.000140706,0,0,0,0,8.42E-05,0,2.52E-05,0.066095575,0.004691606,0.000548829,0.0004249,0.001369123,0.000442604,0,0,0.000230905,0.001074053,0.000469161,0,0,0,0,6.37E-05,0.000392442,7.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205914,0,0,0.001392728,0,0.000289612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084685,0,0,0,0.00022157,0,0,0,0,0,0,0,0,0,0.002218923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86E-05,0.000257864,5.94E-05,0,0,0,0.003688369,0,0,0,0,0,0,0.000306872,0,6.69E-05,0,0,0,0,0,0,0,0,0,0.000238579,0,0,0.001675995,0,0.001136018,0,0,0,0,0,0,0,0,0,0,0,0.005193224,0.001516657,0,0,0,0,0,0,0,0,0,0,0.000348182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55E-05,2.46E-05,0,0.000413097,0,0,0,0,0,0,0,9.62E-05,0,0.004986675,0,0,0,0,0,0.016376359,0.002366458,0,0,0,0.000246906,0,0,0,0,0,0,0,0,0,0,0,0,0.000192092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590139,0.000365886,0.000876357,0,0,0.00127175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43E-05,0,0,0,0,0
X555_Group1C_142dpi_RA_175_G_B3_P124.mzXML,555,naive,142,RA,B3,P124,0,0,0,0,0,0,0.000245763,0,0.000372056,0,0,0,0.032485994,0,0,0,0,0,3.59E-05,0,0,0,0,0,0.000266333,0,0,0.000196921,0,3.27E-05,0.004685149,0,0,0.017569307,0,0,0,0,0,0,0,0,2.89E-05,0,0,0,0,4.12E-05,0,4.01E-05,0,0,0,0,0,0,0,0.000251226,0.007716715,0.000382391,3.42E-05,0,0,0.003582761,0,3.42E-05,0,0,0,0,0.000111473,0,0,0.000174345,0.000744112,0,0,0,0,0,0,0,0,0,0.0003004,0,0,0,0,0,0,0,0,0,0.001980853,0,0,0,0,0.001315976,0,0,0,0,0,0,0,0,0,0,0.000150158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002170326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496075,0.000427175,0,0,0,0.00045818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399616,0.000372056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26E-05,0,0,0,0,0,0,0,0,0,0,0,0.002483818,0,0,0,0,0,0,0.001009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302345,0,0.000220924,0,0.000158433,4.64E-05,0.000116351,0,0,0.00095081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X555_Group1C_142dpi_RV_bottom_175_G_B3_P140.mzXML,555,naive,142,RV_bottom,B3,P140,0,0,0,0,0,0,0,0,0,0,0,0,0.013284542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304527,0,0.002424087,0,0,0.004423616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007737903,0,0,0,0,0.001444865,0,0,0,0,0,0,0,0.000128452,0,0,0.000197682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X555_Group1C_142dpi_RV_top_175_G_B3_P136.mzXML,555,naive,142,RV_top,B3,P136,0,0,0,0,0,0,4.63E-05,0,0,0.000112679,0,0,0.032208768,0,0,0,0,0,0,0,0,0,0,0,6.04E-05,0,0,0,0.000719558,0,0.004380164,0,0,0.01039361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15E-05,0.009422778,0,0,0,0.000221179,0.00221007,0,0,0,0,0,9.00E-05,0,0,0,0,0.000713847,0,0,0,0,0,0,0,0,0,0.000102281,0,0,0,0,0,0,0,0,0,0.000234565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000759533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264839,0.00020567,0,0,0,0,0,0,0.000360651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
