MouseID,Treatment_group,X440.337_2.765,X442.353_2.823,X105.07_2.767,X119.049_2.765,X128.018_0.344,X136.062_0.301,X136.097_0.551,X137.046_0.35,X137.046_0.42,X203.007_0.309,X249.112_2.768,X251.037_0.323,X256.264_3.225,X258.207_2.775,X267.123_2.767,X285.133_2.768,X291.146_2.39,X296.258_2.976,X301.115_0.328,X301.115_0.413,X324.327_3.455,X351.217_2.741,X352.306_2.997,X369.17_2.767,X380.993_2.164,X386.717_2.856,X387.193_2.842,X396.332_2.991,X397.22_2.071,X400.97_2.127,X416.337_2.79,X420.899_2.103,X426.484_2.164,X430.223_2.769,X440.359_2.985,X458.23_2.165,X466.25_2.226,X475.989_2.164,X476.24_2.164,X484.385_2.982,X489.228_2.768,X494.325_2.865,X570.357_2.934,X580.362_2.984,X599.241_2.765,X604.362_2.948,X620.356_2.913,X682.363_3.329,X682.364_3.313,X764.524_3.729,X790.38_2.768,X792.329_2.764,X795.335_2.768,X811.309_2.773
511,naive,3.07E-05,0,0.001681762,0,0,0.001018126,0,0.016982498,0.01562225,0.000289195,0,0.000469904,0.000783173,0.003532525,0.001409712,0.000465782,0.000335882,0.000403325,0.000365461,0.000213246,0,0.000299024,0,0.00026311,0.000157225,0,0.000294606,0,4.78E-05,4.54E-05,0,0.000141141,6.80E-05,0,0,0.000136364,9.86E-05,0.000968662,0.000952174,0,0.000181597,0,0.002675156,0,0,0.001281931,0.000659514,0.00032016,0,0,0.000370969,0,0.000245626,3.80E-05
512,naive,0,0,0.001668227,2.04E-05,0,0.000295572,0,0.005836288,0.007990455,2.16E-05,0,0,0.001102132,0.001397703,0.001279976,0.000633726,0.000240339,0.000247302,4.09E-05,5.46E-05,0,0.000113403,0,0.000345669,2.96E-05,1.89E-05,0.0001312,0,0,0,0,5.99E-05,0,0,0,2.92E-05,2.26E-05,0.000245307,0.000280543,0,0.000470911,0,0.002504845,0,5.00E-05,0.000671298,0.000483435,0.000179208,0,0,0.000586134,0,0.000211682,2.09E-05
513,naive,0,0,0.002195508,0,0,0.000332938,0,0.011181699,0.010145193,0.000217687,0,0.000233476,0.000964264,0.002525305,0.001969361,0.001061633,0.000505689,0.000294236,0.000253374,0.000146106,0,6.65E-05,0,0.000552803,0.00013103,7.36E-05,0.000165049,3.26E-05,4.14E-05,4.32E-05,3.16E-05,0.000104218,5.37E-05,3.91E-05,3.35E-05,6.59E-05,0,0.000706708,0.000747541,2.57E-05,0.001316048,0,0.00189712,0,8.29E-05,0.000706708,0.000317234,9.98E-05,0,0,0.001133874,0,0.000741259,9.53E-05
514,naive,0,0,0.003006615,6.38E-05,0,0.00104776,0,0.013286807,0.02042372,0.00031551,0,0.000569435,0.000660544,0.003788638,0.002486531,0.001040167,0.000470733,0.000336196,0.00036735,0.00018795,0,7.46E-05,0,0.000599804,0.000144107,0,8.88E-05,0,3.38E-05,9.50E-05,0,0.000176077,3.98E-05,0.000110453,0,0.000139283,0.000106894,0.000952854,0.000964243,0,0.000899707,0,0.0019133,0,9.91E-05,0.000930076,0.000245202,0.00023497,0,0,0.001150258,0,0.000713691,0.000174109
515,naive,2.93E-05,0,0.00285843,0,0,0.000740688,0,0.01540492,0.010467,0.000335517,3.82E-05,0.000365128,0.000681572,0.002983617,0.002521121,0.0011545,0.000594637,0.000354696,0.000310365,0.000141195,0,7.13E-05,0,0.000618979,5.52E-05,3.46E-05,0.000127821,3.48E-05,4.07E-05,4.27E-05,0,0.000129376,3.25E-05,8.42E-05,3.55E-05,0.000115376,4.06E-05,0.000500747,0.000542476,3.68E-05,0.001453557,0.000486837,0.002500257,0,0.000178807,0.000744165,0.000302164,0.000251297,0,0,0.001161454,4.09E-05,0.00076503,0.000136971
531,naive,0,0,0.003596194,0.000107639,0,0.000763763,0,0.012398305,0.009521351,0.000207325,3.66E-05,0.000235976,0.000417843,0.002418012,0.003161225,0.001794672,0.000547991,0.000293443,0.000199861,0.000119776,0,5.64E-05,0,0.000849387,7.84E-05,7.38E-05,6.28E-05,0,3.63E-05,3.07E-05,0,0.000105935,2.88E-05,0.000151261,0,4.89E-05,4.49E-05,0.000431543,0.000482917,0,0.002185116,0,0.001212431,0,0.000280413,0.000626765,0.00034592,0.000112422,0,0,0.00188372,8.53E-05,0.001150782,0.000161828
532,naive,0,0,0.004184102,0,0,0.000943397,0,0.014920666,0.015749592,0.000251807,7.32E-05,0.00041841,0.000844715,0.002577565,0.003627538,0.001981528,0.000175224,0.000376044,0.000360287,0.00020636,0,7.21E-05,0,0.001144707,0.000171073,0,5.09E-05,3.07E-05,0.000144353,0,4.01E-05,0.000124018,0.000453936,0.000168482,0,0.000152585,0.000102194,0.001117076,0.001215758,0,0.002707825,0,0.002072315,0,0.000357279,0.000994711,0.000442094,0.000321391,0,0,0.002245995,3.99E-05,0.001480225,0.000288184
533,naive,0,0,0.00318051,8.13E-05,0,0.001072193,0,0.015017254,0.010721926,0.00018075,3.08E-05,0.000459043,0.00078693,0.002344397,0.002675563,0.001472216,0.000150483,0.000354119,0.000172857,8.34E-05,0,0.000162483,2.98E-05,0.000682006,0.000241619,0,0.000142234,7.51E-05,0.000104325,0.000124235,3.11E-05,0.000145851,0.000114303,0.000152644,7.17E-05,0.000300018,0.000151091,0.001147607,0.001213184,3.33E-05,0.001534514,0.000737747,0.002950989,0,0.000230648,0.00075742,0.000308954,0.000298353,0,0,0.001603371,3.10E-05,0.000891854,0.000151068
534,naive,0,0,0.003522334,0.000105216,0,0.001145864,0,0.020190782,0.01123757,0.000206309,2.80E-05,0.000515823,0.000449503,0.002781759,0.003021248,0.001584313,0.000582143,0.000375814,0.000397921,0.000150079,0,0.000105638,0,0.000946903,0.000119698,7.16E-05,0.000200153,0,3.54E-05,8.25E-05,0,5.84E-05,4.12E-05,9.07E-05,3.22E-05,0.000156887,4.51E-05,0.000648463,0.00067057,0,0.001989603,0,0.001683793,0,0.000235445,0.00063741,0.000281648,0.000281675,0,0,0.001661687,0,0.001230606,0.000146975
535,naive,0,0,0.004984568,0,0,0.001608456,0,0.017786343,0.012351627,0.00035909,4.97E-05,0.000730118,0.001185756,0.003760384,0.004303856,0.00198175,0.000110413,0.000530048,0.00023494,0.000120465,0,0,0,0.001119881,0,4.20E-05,0.000241776,6.71E-05,0,0,0,0,0,0.000161516,6.48E-05,0,0,0.000407808,0.000322088,5.18E-05,0.00254718,0.000164125,0.000960682,0,0.000417157,0.000675222,0.000168015,0.000403194,0,0,0.002514242,6.01E-05,0.0016908,0.000142444
551,naive,0,0,0.00251616,3.13E-05,0,0.001240799,0,0.01911314,0.010195979,0,0,2.86E-05,0.000926279,0.002986212,0.002225834,0.00120278,0.000232052,0.000376733,0.00039747,0.000146427,0,0.000159126,0,0.000514983,0.000220222,7.27E-05,0.000128215,0,7.66E-05,0.000109727,0,0.000111057,3.94E-05,7.46E-05,2.93E-05,0.000225861,0.000193316,0.000981579,0.001061073,2.65E-05,0.000991948,0,0.002339891,0,0.000127604,0.000739641,0.000276132,0.000228511,0,7.20E-05,0.00117513,0,0.000812222,0.000120914
552,naive,0,0,0.002025665,0,0,0.001652943,0,0.017704314,0.018068934,0,0,4.25E-05,0.001182989,0.003054703,0.001831201,0.000830523,0.000688726,0.000409184,0.00030011,0.000309436,0,8.40E-05,0,0.000391222,0.00015997,0.000135669,0.000285921,5.84E-05,0,0.000112891,0,0.000157256,7.93E-05,0,0,0.000100601,0.000141854,0.000952063,0.001024987,0,0.000676572,0.00054693,0.001997306,0.009601653,6.35E-05,0.000765701,0.000361806,0.000277571,0,0.000114613,0.00070088,0,0.000498314,9.26E-05
553,naive,0,0,0.001893397,0,0,0.001441242,0,0.021558078,0.014816133,0.000160445,0,0.000670157,0.000940643,0.003435566,0.001554281,0.00069438,0.00066612,0.00032913,0.000403296,0.000241899,0,7.84E-05,0,0.000431969,0.000226195,7.99E-05,0.00020675,0,0.000204909,0.000172232,0,0.000181314,0.000199423,0,0,0.000324889,0.000237773,0.001441242,0.001501799,0,0.000411784,0,0.00233344,0.009325686,0,0.000904309,0.000536933,0,0.000243387,2.97E-05,0.000637861,0,0.000440043,8.13E-05
554,naive,0,0,0.003391941,7.31E-05,0,0.000702238,0,0.014000589,0.006757382,0.000191529,0,0,0.000843569,0.004363591,0.002879616,0.00155464,0,0.000398433,0,8.59E-05,0,0,0,0.000711071,0.000126657,0,0.000155741,0,0,0,0,0,4.63E-05,0.000126258,0,5.35E-05,6.91E-05,0.000666905,0.000697821,0,0.001475141,0.000278835,0.00136031,0,0.000256378,0.000640406,0.000140963,0.000309837,0,3.75E-05,0.001488391,3.48E-05,0.000993733,0.000129137
555,naive,2.32E-05,0,0.002668096,0,0,0.00072154,0,0.014013916,0.01289152,0.000222743,6.54E-05,0.000464993,0.000724747,0.001892039,0.002312136,0.001263497,0.000394442,0.00026581,0.000336719,0.000214518,0,9.50E-05,0,0.000689472,0.000133059,0.000122785,0.000137225,3.12E-05,6.91E-05,8.17E-05,5.47E-05,9.63E-05,0.000125664,9.03E-05,3.31E-05,0.000159438,0.000118856,0.000865848,0.000936399,0,0.001706042,0,0.001683594,0.008434004,0.000192285,0.000567612,0.000327098,0,8.18E-05,0.001577768,0.001651526,3.50E-05,0.000929985,0.00013598
581,infected,0.00014478,0.000114394,0.003203513,0.000128479,0.000138911,0,4.87E-05,0.008895191,0.011818785,0,5.15E-05,2.38E-05,0,0.001816361,0.002808517,0.001489789,0.00075267,0.000342123,0.000246942,0.000182131,9.29E-05,0.000214048,0,0.000867748,0,2.79E-05,3.51E-05,0,0,0,0.000227321,5.02E-05,0,0.000122803,0,0,0,0.000111827,0.000124299,0,0.00195632,0.000618931,0.001188099,0.007837721,0.000221365,0.000534956,0.000413657,0,0.000190736,0.000184619,0.001623528,0,0.000945503,0.000217402
582,infected,0.000234902,0.000152511,0.003154399,0.000108881,5.46E-05,0.000140447,0.000157467,0.007203662,0.006196939,0,8.32E-05,0,0.000680097,0.001590622,0.002550365,0.001380329,0,0,0.000148275,9.45E-05,0,1.99E-05,0,0.000767347,0,0,0,1.99E-05,1.28E-05,0,0.000237139,2.24E-05,2.43E-05,0.00012479,1.94E-05,0,0,0.000172834,0.000190694,0,0.002024632,0.000420586,0.002064901,0.005704764,0.000268459,0.000342286,7.69E-05,0,0.000165649,0.00037808,0.00167116,7.38E-05,0.001031332,0.000176385
