filename,adjuvant_VS_MASPpepK,MASPpepK_VS_NGP24h,NGP24h_VS_MASPpepK + NGP24h,adjuvant_VS_NGP24h,MASPpepK_VS_MASPpepK + NGP24h,adjuvant_VS_MASPpepK + NGP24h
aq_pos_mass_730.942_3.903_6426,0.014548439253271471,0.9097070273165737,0.693798003649465,0.008563492804623466,0.7738833276987518,0.006660064644603721
aq_pos_mass_736.52_4.517_2475,0.01723902055859097,1.3767704755836841e-07,3.4526336456176473e-07,1.5128957162723e-08,0.6020918949814629,0.009134652942607685
aq_pos_mass_758.568_6.529_2116,0.04020316203008206,6.058455057030492e-05,0.0027894222766906497,3.3236721937291334e-06,0.2461151672187305,0.005852319133606772
aq_pos_mass_763.778_3.639_4205,0.13493406800802574,0.11470273038255883,0.9068221962682691,0.0010822814831204174,0.0990842385956441,0.0008667734285507248
aq_pos_mass_766.243_3.655_5298,0.0017848483939171347,0.07448869557973885,0.0013607356278018264,0.0001308010009972485,0.013164620047608032,0.8231815274918841
aq_pos_mass_766.32_3.636_5816,0.00757959203158261,0.16397493056101187,0.027621100544799167,0.0004386776417116388,0.221072490664723,0.3120800279457193
aq_pos_mass_766.398_3.637_4644,0.008058107539921757,0.1011586290821741,0.004496262922299543,0.0005119753315565893,0.05410838200155295,0.5727830892082293
aq_pos_mass_766.529_4.452_358,1.2302665851237953e-07,2.7445651191271866e-08,6.858530351499355e-08,3.0636642336731697e-09,0.04431557593200846,6.663793958794079e-09
aq_pos_mass_773.377_4.19_736,7.208919288681029e-05,0.0002522267513013395,0.017650112808849438,2.165442838350712e-08,0.05410838200155295,1.385581518778019e-07
aq_pos_mass_790.404_4.19_726,2.0630247802504916e-05,0.0002522267513013395,0.013971191653540695,1.5128957162723e-08,0.06258566157626287,5.4063344232061117e-08
aq_pos_mass_795.359_4.19_83,3.254868128014749e-05,1.5615850610006668e-05,0.002990068011184244,6.458449857418977e-09,0.005133964025766229,2.6201778972351588e-08
aq_pos_mass_810.555_4.446_445,1.0988989556288946e-07,1.3767704755836841e-07,8.365261001848076e-07,3.0636642336731697e-09,0.03606274988369152,5.868359447650934e-09
aq_pos_mass_818.423_4.2_342,5.5327974568672274e-08,8.563961802983584e-05,0.0003358943265665902,3.934809858233721e-09,0.9745341584953889,8.365261001848076e-07
aq_pos_mass_823.594_3.434_2558,0.2357684427087915,0.03635855317279068,0.6169953637949551,0.0008060946154186267,0.33289241602703057,0.03606274988369152
aq_pos_mass_823.762_3.424_2798,0.09693818842839903,0.01822817785893125,0.13912475468441005,8.563961802983584e-05,0.5727830892082293,0.032453325199455485
aq_pos_mass_827.755_3.403_2328,0.005548356179065037,0.03823979566169538,0.28250397161801766,8.849270861410743e-06,0.3436271148554936,0.002990068011184244
aq_pos_mass_828.088_3.403_2141,0.008058107539921757,0.005910177030927583,0.3120800279457193,7.299111542450259e-06,0.3436271148554936,0.008060239591620505
aq_pos_mass_828.255_3.405_2154,0.012235179952196243,0.006698271306476066,0.33289241602703057,1.5615850610006668e-05,0.28250397161801766,0.012399500579024484
aq_pos_mass_837.347_4.176_2652,0.9424675874144188,0.0019140289654979322,0.0008028144706828488,0.003087191041993368,0.5162846617279295,0.4125956449189422
aq_pos_mass_854.376_4.18_2693,0.02269849481938352,2.4579079211328872e-06,1.9577459157128988e-07,5.5327974568672274e-08,0.042115710322119373,0.9745341584953889
aq_pos_mass_854.551_4.488_4334,0.0592009297805028,0.17682769153006928,0.4372935444271038,0.004292558926637027,0.8731878288255717,0.04431557593200846
aq_pos_mass_854.583_4.439_832,2.4015250501793224e-07,1.0795853129321476e-06,5.032569918821912e-05,3.0636642336731697e-09,0.026154655806481207,1.4155538168684874e-08
aq_pos_mass_859.331_4.177_2719,0.11952183383136966,5.725135536156626e-07,6.858530351499355e-08,3.087930666324874e-08,0.2921439804957928,0.8397811470865129
aq_pos_mass_898.609_4.434_2367,1.9247482902536916e-07,6.058455057030492e-05,0.0015761224730509436,5.0452890365332235e-09,0.10810994430993735,4.796806402547997e-08
aq_pos_mass_902.553_3.686_6077,0.21987171062870314,0.30740948674816493,0.023422590558945692,0.00288681741713989,0.008060239591620505,1.9818720533721422e-05
aq_pos_mass_905.467_3.637_3340,0.003526451136186436,0.17682769153006928,0.002424556318956469,0.0005965632210801782,0.013971191653540695,0.9745341584953889
aq_pos_mass_905.559_3.647_5305,0.010880076944579528,0.15183902058357474,0.0021038667951136947,0.0010822814831204174,0.020941731256719855,0.9745341584953889
aq_pos_mass_932.789_5.899_1544,0.000748107596402603,0.2790163132113638,0.7902256036823868,0.08144535973059991,0.0828408973035591,0.12810406034044802
aq_pos_mass_968.122_4.084_2779,0.48971740875937286,0.06203037670989281,0.5301338579431278,0.000748107596402603,0.023422590558945692,0.001695205552619809
aq_pos_mass_968.248_4.071_2653,0.0592009297805028,2.973588692178011e-05,0.2921439804957928,0.0017848483939171347,0.00017253390132693756,0.027621100544799167
aq_pos_mass_992.509_3.641_6078,0.0489327907878939,0.3921551216382412,0.6472754956287547,0.004021867123993529,0.5026254477381114,0.015716194055695337
aq_pos_mass_993.505_3.403_2233,0.003526451136186436,0.04225136632956884,0.2921439804957928,3.561306707621246e-05,0.5162846617279295,0.005482530786307642
aq_pos_mass_993.705_3.403_2236,0.0071267102844447625,0.003526451136186436,0.2461151672187305,1.1776977265325071e-05,0.221072490664723,0.005852319133606772
aq_pos_mass_994.108_3.627_1235,2.0630247802504916e-05,0.013737753233950132,0.9237061355849945,0.005910177030927583,0.04431557593200846,0.004496262922299543
org_pos_mass_100.113_0.311_1286,0.0071267102844447625,0.04661336118033611,0.6472754956287547,6.058455057030492e-05,0.013164620047608032,2.1796846569162075e-05
org_pos_mass_1003.579_4.241_933,0.4768500218436187,0.00018222252425981428,0.009134652942607685,1.4742942149091545e-06,0.0828408973035591,0.007100391194289869
org_pos_mass_1015.673_4.273_2143,0.4641699943597949,3.9040636495365185e-08,4.5937166731471895e-05,4.1460971989232233e-07,1.005937197537724e-05,0.0002850937688431303
org_pos_mass_102.092_0.323_1925,0.6426891712062756,0.005910177030927583,0.7738833276987518,0.010253921182571684,0.009718381057731186,0.029157918716810522
org_pos_mass_1021.626_4.242_1491,0.8770993047821505,3.9040636495365185e-08,2.7552722271311954e-07,5.5327974568672274e-08,7.217985644877292e-05,0.00030951962017506285
org_pos_mass_1027.578_4.239_1341,0.2524616383129348,5.725135536156626e-07,2.6330850004496673e-05,7.811925397159599e-08,0.07913681183968604,0.002990068011184244
org_pos_mass_1039.673_4.244_1476,0.6876227792115092,3.0068509895824194e-06,5.393085111041238e-07,9.722797636417771e-07,0.0003950700342073858,0.0042051214240319485
org_pos_mass_104.107_0.301_468,0.4641699943597949,1.2943593626932324e-05,1.4859044420828836e-05,6.370065893774589e-07,0.21314547016694085,0.03421738271297906
org_pos_mass_1045.626_4.247_1512,0.4768500218436187,3.9040636495365185e-08,3.3415891706825186e-08,2.7445651191271866e-08,0.012399500579024484,0.0019585577531220544
org_pos_mass_105.07_3.674_756,0.7336876455731964,3.561306707621246e-05,0.05150485211063124,0.00032051420585046416,0.0008667734285507248,0.006660064644603721
org_pos_mass_105.07_4.192_761,0.8933806381420359,0.0008060946154186267,0.13912475468441005,0.002354817567869459,0.06258566157626287,0.07913681183968604
org_pos_mass_1063.673_4.249_1430,0.5027693732325637,2.165442838350712e-08,2.3186365547613537e-08,7.811925397159599e-08,0.0003643604857758136,0.006660064644603721
org_pos_mass_1087.674_4.25_1470,0.6575324631990798,2.165442838350712e-08,5.4063344232061117e-08,1.3413340721858701e-08,0.05682083650713546,0.019789521588537556
org_pos_mass_112.112_0.327_2949,0.5430019506067205,0.0020517454392337897,0.0828408973035591,0.00019777063722501462,0.05964549321285119,0.008582426966545884
org_pos_mass_114.066_0.34_544,0.7807319473938321,7.858874835056908e-05,0.6320582930091349,0.0012510612291407742,0.0021038667951136947,0.006660064644603721
org_pos_mass_117.07_3.904_3164,0.3273658351959313,0.0006940145128506937,0.09480250293078125,1.5615850610006668e-05,0.042115710322119373,0.006660064644603721
org_pos_mass_118.123_0.309_43,0.023954891416220755,0.029602150981776827,0.7254808306999916,6.058455057030492e-05,0.008060239591620505,2.8921323975460073e-05
org_pos_mass_126.022_0.322_2313,0.9260716380147049,8.563961802983584e-05,0.5727830892082293,0.00019777063722501462,0.0018225150886152096,0.0022590031081360395
org_pos_mass_126.022_0.348_1104,0.36974299252616816,2.2208820495261538e-06,0.013971191653540695,1.4742942149091545e-06,0.0001028119999529956,1.4859044420828836e-05
org_pos_mass_128.019_0.332_3121,0.6575324631990798,0.0016637261613751642,0.004805549744052629,0.0010822814831204174,0.26387710472720083,0.5301338579431278
org_pos_mass_1290.632_4.78_1602,0.003766763000078115,4.941573855125697e-06,0.0008028144706828488,4.387047157635009e-08,0.3771397546659717,0.0012635421058453168
org_pos_mass_131.086_3.967_2732,0.0592009297805028,0.0013442758642847337,0.0006362604172781388,2.261849200290364e-05,0.8564523383039433,0.0990842385956441
org_pos_mass_131.086_4.022_3847,0.04661336118033611,0.48971740875937286,0.35458034716422326,0.0013442758642847337,0.12285444338664299,0.00042818477065067356
org_pos_mass_133.064_4.196_2533,0.8285930752186466,0.00015451018474271964,0.027621100544799167,4.258258549382776e-05,0.21314547016694085,0.10810994430993735
org_pos_mass_136.048_0.311_1212,0.0489327907878939,0.6725120572471346,0.06882591062252712,0.023954891416220755,0.024755995557244146,9.417111033164728e-05
org_pos_mass_139.988_6.902_1798,0.016297262912258043,0.08892020657765104,0.6320582930091349,0.0001308010009972485,0.0828408973035591,0.00030951962017506285
org_pos_mass_140.068_0.309_127,0.0011638469577302437,0.8446988486564181,0.19791118649608652,0.004884063010547583,0.26387710472720083,0.06564467965076447
org_pos_mass_146.165_0.309_1432,0.8285930752186466,1.2943593626932324e-05,0.0022590031081360395,2.4579079211328872e-06,0.05964549321285119,0.10351892440394236
org_pos_mass_149.081_3.747_1780,0.14039944873478255,0.000643575328832956,0.026154655806481207,6.010668007730692e-06,0.07556856758427484,0.0026011458960534008
org_pos_mass_151.035_0.295_3175,0.9753257805563759,7.858874835056908e-05,0.0990842385956441,1.2943593626932324e-05,0.004805549744052629,0.0011727935534334146
org_pos_mass_151.076_3.697_1595,0.20475916114536596,1.071113843689899e-05,0.06258566157626287,4.941573855125697e-06,0.00011219741045559487,2.8921323975460073e-05
org_pos_mass_153.128_4.305_1079,0.9753257805563759,3.9040636495365185e-08,1.8132695933131765e-08,3.0636642336731697e-09,0.4125956449189422,0.4891597095761495
org_pos_mass_154.059_0.311_1202,0.04020316203008206,0.8770993047821505,0.03421738271297906,0.04020316203008206,0.024755995557244146,7.890488152915383e-05
org_pos_mass_156.042_0.306_1171,0.06802529185208153,0.08892020657765104,0.008582426966545884,0.002521252359080329,0.2461151672187305,0.33289241602703057
org_pos_mass_156.077_0.294_1172,0.6279871929800329,0.00010157249601713054,0.0001584417567558372,2.973588692178011e-05,0.7738833276987518,0.32237665407895655
org_pos_mass_159.014_0.364_3752,0.04661336118033611,0.14039944873478255,0.8066606559445169,0.00032051420585046416,0.10810994430993735,0.00042818477065067356
org_pos_mass_159.081_3.917_620,0.5567604652232558,9.32485400964649e-09,4.544978314963725e-09,9.32485400964649e-09,0.0021038667951136947,0.005133964025766229
org_pos_mass_159.117_3.76_1492,0.2790163132113638,5.5506480390752467e-05,0.3120800279457193,7.208919288681029e-05,0.00042818477065067356,0.0001223868759744741
org_pos_mass_165.113_6.876_2527,0.7966032079051237,7.208919288681029e-05,0.007100391194289869,0.0010822814831204174,0.06564467965076447,0.221072490664723
org_pos_mass_165.114_6.686_3290,0.718216129533986,0.00011055116443956473,0.007100391194289869,5.5506480390752467e-05,0.3120800279457193,0.09067031404930485
org_pos_mass_165.114_6.846_3145,0.29773983977541074,2.4579079211328872e-06,0.0042051214240319485,6.610039056561501e-05,0.10351892440394236,0.3120800279457193
org_pos_mass_165.114_6.922_3107,0.10552415804955881,7.876341882152905e-07,0.0005023296165808158,3.895012892950288e-05,0.10810994430993735,0.8066606559445169
org_pos_mass_166.084_0.31_2353,1.071113843689899e-05,0.11470273038255883,0.005852319133606772,0.0008060946154186267,0.21314547016694085,1.970798263555366e-06
org_pos_mass_166.086_0.504_3497,0.5294149186577493,0.00014219088751881286,0.02215197186250734,6.610039056561501e-05,0.015716194055695337,0.011674031523844861
org_pos_mass_166.159_3.84_1949,0.8608698044170195,0.0017848483939171347,0.05410838200155295,0.0004386776417116388,0.04661163354269371,0.020941731256719855
org_pos_mass_167.143_4.298_2202,0.9097070273165737,0.0008682294555164656,0.5301338579431278,0.0011638469577302437,0.03421738271297906,0.04000896112872107
org_pos_mass_172.133_0.315_173,0.5706867047301827,1.714176365150844e-05,3.319530562078825e-06,4.1460971989232233e-07,0.27308193265189773,0.15700576611852554
org_pos_mass_174.149_0.316_87,0.6876227792115092,4.9277453010895736e-08,0.00020432632670250962,5.143384694389768e-07,6.762848941579448e-06,0.003931184783392878
org_pos_mass_175.015_4.182_48,0.29773983977541074,3.3236721937291334e-06,0.008582426966545884,7.084733302901501e-07,0.0022590031081360395,0.0002850937688431303
org_pos_mass_175.148_4.028_1440,0.1460335202810438,4.6188471508331655e-07,0.0002850937688431303,6.370065893774589e-07,0.5162846617279295,0.2921439804957928
org_pos_mass_177.127_3.888_3848,0.01723902055859097,0.7966032079051237,0.2921439804957928,0.0014438613414250558,0.19791118649608652,0.0010090959919514472
org_pos_mass_178.057_3.663_1224,0.5990263837703016,0.0005965632210801782,0.6781510107917366,0.0005527639632859501,0.00014543809410158607,0.0003358943265665902
org_pos_mass_179.143_4.411_2597,0.35884165476033514,9.32485400964649e-09,4.544978314963725e-09,3.0636642336731697e-09,0.049007004210562415,0.32237665407895655
org_pos_mass_184.073_4.244_946,0.9917740945477351,2.165442838350712e-08,2.959630942432722e-08,1.7220623209524726e-07,0.02215197186250734,0.009134652942607685
org_pos_mass_184.073_6.607_3463,0.021499758239571096,0.004021867123993529,0.25488855203843164,3.895012892950288e-05,0.0990842385956441,0.0002850937688431303
org_pos_mass_184.133_3.649_3531,0.8933806381420359,0.006698271306476066,0.2461151672187305,0.002521252359080329,0.06564467965076447,0.027621100544799167
org_pos_mass_184.17_3.845_2081,0.9260716380147049,0.0008682294555164656,0.03076775825205137,0.00029603057356124014,0.09067031404930485,0.04000896112872107
org_pos_mass_186.113_3.555_2648,0.012967226151306417,3.72020295930726e-07,7.719845029249824e-08,4.9277453010895736e-08,0.5583871155473787,0.04000896112872107
org_pos_mass_189.16_0.297_1874,0.21987171062870314,0.18352895180974704,0.4248397357489112,0.0010822814831204174,0.05964549321285119,0.0003950700342073858
org_pos_mass_192.159_0.32_2514,0.7649515205278014,0.0010822814831204174,0.35458034716422326,0.000643575328832956,0.00030951962017506285,0.0002850937688431303
org_pos_mass_192.16_0.316_10,0.718216129533986,2.165442838350712e-08,0.00018779872533729227,5.143384694389768e-07,1.2884871939805578e-06,0.0019585577531220544
org_pos_mass_195.138_4.117_2976,0.7807319473938321,7.858874835056908e-05,0.9575697405400247,0.0002145588959565848,0.0015761224730509436,0.003673552991225149
org_pos_mass_201.087_0.344_3084,0.17031047118644138,0.0005119753315565893,0.00020432632670250962,2.0630247802504916e-05,0.4005631908703319,0.5162846617279295
org_pos_mass_201.087_0.35_2586,0.20475916114536596,7.876341882152905e-07,0.0015761224730509436,0.0002145588959565848,0.014821076179233776,0.3120800279457193
org_pos_mass_201.087_0.409_2608,0.8608698044170195,3.0636642336731697e-09,2.194908096136904e-07,5.0452890365332235e-09,0.0026011458960534008,0.0012635421058453168
org_pos_mass_203.053_0.317_1223,0.12449813614092822,0.003300170025373635,0.5441693209533585,0.0005965632210801782,0.13352644740886185,0.016658525873453237
org_pos_mass_203.066_3.919_2595,0.005206645006082294,6.209575257062966e-08,3.771180341911082e-08,5.709488006862737e-09,0.06564467965076447,0.3771397546659717
org_pos_mass_203.223_0.319_1920,0.8770993047821505,1.3767704755836841e-07,5.530634683044207e-06,2.9914695196150355e-07,0.0022590031081360395,0.009718381057731186
org_pos_mass_207.014_0.303_1227,0.03635855317279068,0.21987171062870314,0.22920864740434965,0.00027330728966718973,0.03606274988369152,4.191320034584637e-05
org_pos_mass_207.175_4.499_2568,0.7336876455731964,6.458449857418977e-09,4.544978314963725e-09,3.0636642336731697e-09,0.9575697405400247,0.693798003649465
org_pos_mass_211.133_3.957_2636,0.07119688927525167,6.209575257062966e-08,9.32534014717419e-07,1.3767704755836841e-07,0.016658525873453237,0.19059976364421682
org_pos_mass_211.17_4.036_1473,0.11003784368397303,5.143384694389768e-07,5.510965986567112e-05,2.9914695196150355e-07,0.09480250293078125,0.010986469552605896
org_pos_mass_214.253_4.16_936,3.0068509895824194e-06,0.0489327907878939,0.2921439804957928,1.3767704755836841e-07,0.6169953637949551,5.393085111041238e-07
org_pos_mass_216.196_3.866_664,0.12963458087901286,0.00014219088751881286,0.029157918716810522,4.941573855125697e-06,0.4372935444271038,0.06258566157626287
org_pos_mass_217.081_3.942_2057,0.15781862293298143,0.002698383221760215,0.007100391194289869,3.895012892950288e-05,0.47589071739669675,0.03076775825205137
org_pos_mass_220.097_3.597_2689,0.2611101618127958,6.058455057030492e-05,0.026154655806481207,1.4742942149091545e-06,0.06258566157626287,0.010986469552605896
org_pos_mass_223.17_3.906_2567,0.8285930752186466,2.4383718991699198e-08,4.544978314963725e-09,3.0636642336731697e-09,0.388744069374785,0.3020025360436831
org_pos_mass_226.105_0.311_1584,0.749268076764465,0.0006940145128506937,0.5583871155473787,0.002354817567869459,0.0042051214240319485,0.007100391194289869
org_pos_mass_227.201_4.234_322,0.04661336118033611,1.8809117362480813e-05,0.004805549744052629,1.9247482902536916e-07,0.00320379892282833,2.6330850004496673e-05
org_pos_mass_228.196_4.029_133,0.3808478181551693,3.9040636495365185e-08,4.318914782099876e-07,5.5327974568672274e-08,0.8899802599450805,0.18348917031903877
org_pos_mass_230.248_4.167_55,3.0068509895824194e-06,0.07448869557973885,0.35458034716422326,1.6343185778530127e-06,0.23755567689454182,4.515060393455428e-06
org_pos_mass_233.153_4.081_2842,0.7966032079051237,0.0012510612291407742,0.05410838200155295,0.0005965632210801782,0.07556856758427484,0.06258566157626287
org_pos_mass_236.105_3.56_1459,0.197492567454973,9.811538330159386e-08,0.0007432587256953969,4.477855916866232e-06,0.00011219741045559487,0.00030951962017506285
org_pos_mass_238.1_3.504_1162,0.0010822814831204174,0.10552415804955881,0.5873528750166327,0.053862899879507355,0.024755995557244146,0.07213273916105309
org_pos_mass_238.178_3.866_1343,0.22772123760157525,9.811538330159386e-08,0.0004638769027320738,9.811538330159386e-08,0.04661163354269371,0.0042051214240319485
org_pos_mass_239.164_4.17_2653,0.9588879528454441,1.329392979098482e-06,1.23369876679623e-07,4.941573855125697e-06,0.388744069374785,0.4891597095761495
org_pos_mass_240.097_3.504_1178,0.0010822814831204174,0.11952183383136966,0.6020918949814629,0.0592009297805028,0.029157918716810522,0.05964549321285119
org_pos_mass_240.196_3.988_2093,0.7028592976964558,0.019266678870001924,0.9068221962682691,0.004884063010547583,0.010986469552605896,0.0034313652818014776
org_pos_mass_241.18_3.896_1674,0.3808478181551693,5.451083259025106e-06,0.13352644740886185,8.038544852142128e-06,2.8921323975460073e-05,0.0002850937688431303
org_pos_mass_242.079_0.308_1553,0.08144535973059991,2.4788262264360555e-05,0.07913681183968604,0.004579668772944515,0.009134652942607685,0.388744069374785
org_pos_mass_247.166_6.738_2993,0.7807319473938321,0.00034688334547885,0.016658525873453237,0.004579668772944515,0.04431557593200846,0.17657702124569574
org_pos_mass_247.167_6.571_3722,0.008563492804623466,0.48971740875937286,0.7902256036823868,0.0017848483939171347,0.9406245188913854,0.0022590031081360395
org_pos_mass_247.167_6.968_3004,0.2699614194997886,2.6808671751024456e-07,0.014821076179233776,3.254868128014749e-05,0.0010090959919514472,0.03076775825205137
org_pos_mass_253.144_3.855_648,0.7966032079051237,1.8809117362480813e-05,5.510965986567112e-05,1.2943593626932324e-05,0.06882591062252712,0.05964549321285119
org_pos_mass_255.196_4.357_2635,0.18352895180974704,2.1504037837743404e-07,8.685505686589654e-08,5.709488006862737e-09,0.46282151671134464,0.6020918949814629
org_pos_mass_257.058_3.917_318,0.5430019506067205,1.3413340721858701e-08,4.544978314963725e-09,1.705694619272272e-08,0.0027894222766906497,0.005852319133606772
org_pos_mass_257.147_0.31_1773,0.03455676567958414,0.8285930752186466,0.009718381057731186,0.011539988490258973,0.05410838200155295,0.8397811470865129
org_pos_mass_257.222_3.87_707,1.0,0.00010157249601713054,0.16986082052303642,0.00014219088751881286,0.0011727935534334146,0.0015761224730509436
org_pos_mass_258.279_4.323_3193,0.21221826045709435,1.8809117362480813e-05,0.7415043087592827,0.0005119753315565893,3.175289606548441e-05,0.0003950700342073858
org_pos_mass_263.128_3.736_1487,0.03823979566169538,0.03455676567958414,0.010986469552605896,0.0010822814831204174,0.388744069374785,0.15700576611852554
org_pos_mass_269.139_3.784_1465,0.08144535973059991,7.084733302901501e-07,0.013971191653540695,8.752802415366257e-07,2.6981841608984267e-06,1.433855425262041e-06
org_pos_mass_270.279_4.22_962,0.9260716380147049,0.0004740065307879381,0.006660064644603721,0.00032051420585046416,0.5162846617279295,0.4125956449189422
org_pos_mass_274.084_3.917_618,0.29773983977541074,6.458449857418977e-09,4.544978314963725e-09,1.0530609553721387e-08,0.0019585577531220544,0.006244443463093393
org_pos_mass_275.126_3.854_1555,0.09693818842839903,7.811925397159599e-08,4.796806402547997e-08,1.9222676006081192e-08,0.4125956449189422,0.11777439286349586
org_pos_mass_275.185_4.132_1038,0.40366370084884173,7.299111542450259e-06,0.14490207256892992,0.00023267851145308097,0.0005023296165808158,0.011674031523844861
org_pos_mass_275.186_4.12_324,0.5990263837703016,0.004292558926637027,0.12810406034044802,0.008058107539921757,0.026154655806481207,0.027621100544799167
org_pos_mass_277.216_4.398_589,0.1460335202810438,0.02269849481938352,0.026154655806481207,1.5615850610006668e-05,0.9915101046715017,0.10810994430993735
org_pos_mass_279.039_3.913_641,0.003526451136186436,0.004292558926637027,3.822518525254762e-05,1.071113843689899e-05,0.06564467965076447,0.388744069374785
org_pos_mass_279.123_3.689_1554,0.718216129533986,0.0001678290684587631,0.007566680427898679,3.3236721937291334e-06,0.07556856758427484,0.008060239591620505
org_pos_mass_279.123_3.775_1731,0.03455676567958414,9.737785441998757e-06,0.0021038667951136947,1.810969326366871e-06,0.027621100544799167,0.000588308010854329
org_pos_mass_280.092_0.309_3126,0.5294149186577493,5.451083259025106e-06,0.9068221962682691,8.849270861410743e-06,0.00030951962017506285,0.00017253390132693756
org_pos_mass_284.294_4.833_2551,0.8125590397647926,0.0001308010009972485,0.23755567689454182,0.00019777063722501462,0.004805549744052629,0.007566680427898679
org_pos_mass_288.29_4.136_76,0.6575324631990798,8.752802415366257e-07,0.004496262922299543,5.5327974568672274e-08,0.042115710322119373,0.007566680427898679
org_pos_mass_290.086_0.317_1290,0.9424675874144188,1.0530609553721387e-08,1.005937197537724e-05,1.9247482902536916e-07,9.114733125005158e-06,4.5937166731471895e-05
org_pos_mass_291.121_3.784_1236,0.11470273038255883,1.1887352442517714e-08,6.762848941579448e-06,7.302632762291711e-09,5.530634683044207e-06,6.722623248575777e-07
org_pos_mass_293.161_3.723_2480,0.9917740945477351,7.811925397159599e-08,5.1655924194398475e-09,1.9222676006081192e-08,0.6169953637949551,0.5727830892082293
org_pos_mass_294.06_0.311_3256,0.5160029354435863,0.005910177030927583,0.14490207256892992,0.009660047071220692,0.05150485211063124,0.12810406034044802
org_pos_mass_295.226_4.231_3600,0.028092445265394367,1.0,0.5026254477381114,0.002198499437948425,0.388744069374785,0.0042051214240319485
org_pos_mass_297.133_3.626_307,0.2357684427087915,0.002354817567869459,0.12285444338664299,6.058455057030492e-05,0.05964549321285119,0.0009354300474509583
org_pos_mass_297.133_3.687_119,0.749268076764465,3.895012892950288e-05,0.0008667734285507248,6.010668007730692e-06,0.04000896112872107,0.004496262922299543
org_pos_mass_298.311_4.888_1876,0.9097070273165737,1.0530609553721387e-08,1.3487110000052456e-05,3.472817646969715e-08,0.049007004210562415,0.03606274988369152
org_pos_mass_300.289_4.29_3740,0.13493406800802574,0.031181114443719026,0.7576406619373144,0.0016637261613751642,0.023422590558945692,0.0010090959919514472
org_pos_mass_302.306_4.349_1617,0.004884063010547583,7.084733302901501e-07,3.175289606548441e-05,5.143384694389768e-07,0.3020025360436831,0.0012635421058453168
org_pos_mass_303.121_3.814_1277,0.21221826045709435,8.752802415366257e-07,0.00030951962017506285,1.810969326366871e-06,0.221072490664723,0.014821076179233776
org_pos_mass_303.232_4.644_1076,0.7649515205278014,0.0001678290684587631,0.0018225150886152096,6.058455057030492e-05,0.14490207256892992,0.0990842385956441
org_pos_mass_304.3_4.364_710,0.8608698044170195,6.058455057030492e-05,0.221072490664723,0.0001308010009972485,0.006660064644603721,0.006244443463093393
org_pos_mass_309.242_4.107_2692,0.3376525357692982,6.966259610426857e-08,9.32534014717419e-07,5.143384694389768e-07,0.3771397546659717,0.16986082052303642
org_pos_mass_309.242_4.427_2600,0.7807319473938321,1.0795853129321476e-06,1.7733168724549897e-06,4.477855916866232e-06,0.8899802599450805,0.8564523383039433
org_pos_mass_309.243_4.622_2591,0.2524616383129348,4.387047157635009e-08,1.385581518778019e-07,9.811538330159386e-08,0.9915101046715017,0.2921439804957928
org_pos_mass_316.321_4.293_221,0.4516799095559624,4.6188471508331655e-07,0.0010090959919514472,2.6808671751024456e-07,0.06258566157626287,0.010335128997763093
org_pos_mass_317.109_3.895_1219,0.2699614194997886,1.2302665851237953e-07,1.5554793079998286e-07,9.811538330159386e-08,0.9068221962682691,0.16333796807724754
org_pos_mass_318.123_3.661_1307,0.8933806381420359,0.00019777063722501462,0.04431557593200846,0.0011638469577302437,0.03421738271297906,0.05410838200155295
org_pos_mass_326.121_3.687_1714,0.15781862293298143,0.00029603057356124014,0.0011727935534334146,5.5506480390752467e-05,0.6472754956287547,0.6472754956287547
org_pos_mass_326.378_4.724_1825,0.197492567454973,0.002354817567869459,0.28250397161801766,1.2943593626932324e-05,0.06564467965076447,0.0022590031081360395
org_pos_mass_328.321_4.403_2189,0.7807319473938321,0.005206645006082294,0.6169953637949551,0.003526451136186436,0.012399500579024484,0.011674031523844861
org_pos_mass_332.331_4.544_243,0.2882755904247021,4.941573855125697e-06,0.32237665407895655,4.653490422623316e-05,5.510965986567112e-05,0.0010881009645759842
org_pos_mass_336.12_4.149_3733,0.17682769153006928,0.004579668772944515,0.4248397357489112,0.0010822814831204174,0.020941731256719855,0.0042051214240319485
org_pos_mass_337.126_3.622_1234,0.03635855317279068,0.003526451136186436,0.07913681183968604,2.4788262264360555e-05,0.09480250293078125,0.0003643604857758136
org_pos_mass_337.274_4.231_1340,0.2524616383129348,0.003766763000078115,0.21314547016694085,0.0003752711253509224,0.0990842385956441,0.026154655806481207
org_pos_mass_341.196_4.132_825,0.09693818842839903,0.025271161776870603,0.005852319133606772,0.00034688334547885,0.9068221962682691,0.16986082052303642
org_pos_mass_352.116_3.914_592,0.7028592976964558,2.4015250501793224e-07,0.015716194055695337,2.4015250501793224e-07,0.15086142558629534,0.11286065749608003
org_pos_mass_353.23_3.932_654,0.0019140289654979322,0.010253921182571684,0.006244443463093393,1.6343185778530127e-06,0.4248397357489112,0.042115710322119373
org_pos_mass_358.295_4.205_2466,3.895012892950288e-05,0.30740948674816493,0.0019585577531220544,1.8809117362480813e-05,0.007100391194289869,0.6781510107917366
org_pos_mass_361.274_4.241_906,0.5160029354435863,4.258258549382776e-05,0.0008667734285507248,3.3236721937291334e-06,0.13352644740886185,0.027621100544799167
