SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.716517129
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.417213085
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X585_Group3E_142dpi_RA_180_G_B8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.659596536
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X666_Group3E_142dpi_RA_201_G_D5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.623053411
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X667_Group3E_142dpi_RA_202_G_D6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.491227135
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X668_Group3E_142dpi_RA_203_G_D7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.493711251
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X669_Group3E_142dpi_RA_204_G_D8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.358365082
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X670_Group3E_142dpi_RA_205_G_D9_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.718250984
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X751_Group3E_142dpi_RA_226_G_F6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.754153324
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X752_Group3E_142dpi_RA_227_G_F7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.492679434
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X753_Group3E_142dpi_RA_228_G_F8_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.402309588
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X754_Group3E_142dpi_RA_229_G_F9_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.49658264
X512_Group1C_142dpi_RA_162_G_A2_P124.mzXML,X755_Group3E_142dpi_RA_230_G_F10_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.796392582
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X581_Group3E_142dpi_RA_176_G_B4_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.566732053
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X582_Group3E_142dpi_RA_177_G_B5_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.672650742
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X583_Group3E_142dpi_RA_178_G_B6_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.747313764
X513_Group1C_142dpi_RA_163_G_A3_P124.mzXML,X584_Group3E_142dpi_RA_179_G_B7_P124.mzXML,Group1C,Group3E,Group1C_Group3E,0.339197268
