"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X584_Group3E_142dpi_LA_179_G_B7_P120.mzXML",584,"Group3E","infected",142,"LA","B7","P120",0.048457283,0.049998078,0.001582853,0.019946098,0.00138442
"X585_Group3E_142dpi_LA_180_G_B8_P120.mzXML",585,"Group3E","infected",142,"LA","B8","P120",0.033041032,0.029669492,0.000760197,0.007445944,0.001272537
"X666_Group3E_142dpi_LA_201_G_D5_P120.mzXML",666,"Group3E","infected",142,"LA","D5","P120",0.056446839,0.05746368,0.001501546,0.015771917,0.009721856
"X667_Group3E_142dpi_LA_202_G_D6_P120.mzXML",667,"Group3E","infected",142,"LA","D6","P120",0.042398969,0.041649403,0.001721232,0.036082257,0.005587892
"X668_Group3E_142dpi_LA_203_G_D7_P120.mzXML",668,"Group3E","infected",142,"LA","D7","P120",0.062083213,0.056639015,0.001527127,0.022350174,0.006043788
"X669_Group3E_142dpi_LA_204_G_D8_P120.mzXML",669,"Group3E","infected",142,"LA","D8","P120",0.054361224,0.060827143,0.002031351,0.029004928,0.009562616
"X670_Group3E_142dpi_LA_205_G_D9_P120.mzXML",670,"Group3E","infected",142,"LA","D9","P120",0.040316645,0.037399989,0.001366219,0.027934494,0.002540332
"X751_Group3E_142dpi_LA_226_G_F6_P120.mzXML",751,"Group3E","infected",142,"LA","F6","P120",0.057980959,0.044541451,0.000977282,0.011732424,0.003757619
"X752_Group3E_142dpi_LA_227_G_F7_P120.mzXML",752,"Group3E","infected",142,"LA","F7","P120",0.047142176,0.047333465,0.001792991,0.015201057,0.00658285
"X753_Group3E_142dpi_LA_228_G_F8_P120.mzXML",753,"Group3E","infected",142,"LA","F8","P120",0.032562852,0.0226,0.000215714,0.002434439,0.000216528
"X754_Group3E_142dpi_LA_229_G_F9_P120.mzXML",754,"Group3E","infected",142,"LA","F9","P120",0.032560623,0.027668367,0.000645376,0.006248219,0.000793925
"X755_Group3E_142dpi_LA_230_G_F10_P120.mzXML",755,"Group3E","infected",142,"LA","F10","P120",0.023211022,0.019350759,0.000924843,0.013502653,0.000451458
