"filename","MouseID","Treatmentgroup","status","DPI","organ","well_position","plate","mass_400","mass_500","mass_600","mass_700","mass_800"
"X738_Group3B_70dpi_LV_bottom_308_B_E10_P133.mzXML",738,"Group3B","infected",75,"LV_bottom","E10","P133",0.09340569,0.090417655,0.003082317,0.006346816,0.002395012
"X739_Group3B_70dpi_LV_bottom_309_B_E11_P133.mzXML",739,"Group3B","infected",75,"LV_bottom","E11","P133",0.089193534,0.08517997,0.001736799,0.003430456,0.003157625
"X740_Group3B_70dpi_LV_bottom_310_B_E12_P133.mzXML",740,"Group3B","infected",75,"LV_bottom","E12","P133",0.1085789,0.109,0.003207122,0.014213706,0.011198791
"X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML",581,"Group3E","infected",142,"LV_bottom","B4","P132",0.064923867,0.0499,0.002081265,0.00648,0.003550676
"X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML",582,"Group3E","infected",142,"LV_bottom","B5","P132",0.036956516,0.062339795,0.001795235,0.01118153,0.011186446
"X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML",583,"Group3E","infected",142,"LV_bottom","B6","P132",0.036069434,0.0515,0.001668329,0.011848941,0.005145605
"X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML",584,"Group3E","infected",142,"LV_bottom","B7","P132",0.030799094,0.045671337,0.001573917,0.003792443,0.003028223
"X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML",585,"Group3E","infected",142,"LV_bottom","B8","P132",0.03190038,0.052078453,0.001750879,0.005605542,0.00433139
"X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML",666,"Group3E","infected",142,"LV_bottom","D5","P132",0.03855542,0.05790084,0.00196223,0.005031554,0.00910709
"X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML",667,"Group3E","infected",142,"LV_bottom","D6","P132",0.026625951,0.04719623,0.001176466,0.005823454,0.003236471
"X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML",668,"Group3E","infected",142,"LV_bottom","D7","P132",0.036309489,0.038391761,0.001361896,0.004820534,0.002002947
"X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML",669,"Group3E","infected",142,"LV_bottom","D8","P132",0.032152339,0.042142921,0.00148259,0.006072011,0.00317816
"X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML",670,"Group3E","infected",142,"LV_bottom","D9","P132",0.046245798,0.044216359,0.001810607,0.004516918,0.003264402
"X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML",751,"Group3E","infected",142,"LV_bottom","F6","P132",0.042614101,0.04887115,0.001868185,0.002973236,0.001972893
"X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML",752,"Group3E","infected",142,"LV_bottom","F7","P132",0.020566991,0.02700585,0.000453372,0.003795169,0.00402634
"X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML",753,"Group3E","infected",142,"LV_bottom","F8","P132",0.033180638,0.037566264,0.001379367,0.002327283,0.00251067
"X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML",754,"Group3E","infected",142,"LV_bottom","F9","P132",0.023143066,0.029761619,0.000706995,0.00370845,0.003977562
"X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML",755,"Group3E","infected",142,"LV_bottom","F10","P132",0.02717071,0.028640664,0.001022373,0.001074855,0.000866407
