SubjectID1,SubjectID2,Group1,Group2,group_name,Distance
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X553_Group1C_142dpi_LV_bottom_173_G_B1_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.308510358
X555_Group1C_142dpi_LV_bottom_175_G_B3_P132.mzXML,X554_Group1C_142dpi_LV_bottom_174_G_B2_P132.mzXML,Group1C,Group1C,naive_VS_naive,0.382179142
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.36031034
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.37878543
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.426871361
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.389324706
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.327488454
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.331597854
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.405071512
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.39324521
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.427638345
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.377420888
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.325451882
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.409750495
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.367668304
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.39891924
X511_Group1C_142dpi_LV_bottom_161_G_A1_P132.mzXML,X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.349218043
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.443700325
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.44978377
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.516545635
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.471381573
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.459918515
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.460587951
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.55435116
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.543065298
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.527914696
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.474353857
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.456834681
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X752_Group3E_142dpi_LV_bottom_227_G_F7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.5699275
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X753_Group3E_142dpi_LV_bottom_228_G_F8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.52864761
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X754_Group3E_142dpi_LV_bottom_229_G_F9_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.52461493
X512_Group1C_142dpi_LV_bottom_162_G_A2_P132.mzXML,X755_Group3E_142dpi_LV_bottom_230_G_F10_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.489347235
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X581_Group3E_142dpi_LV_bottom_176_G_B4_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.22835728
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X582_Group3E_142dpi_LV_bottom_177_G_B5_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.263992465
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X583_Group3E_142dpi_LV_bottom_178_G_B6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.323761765
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X584_Group3E_142dpi_LV_bottom_179_G_B7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.266158659
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X585_Group3E_142dpi_LV_bottom_180_G_B8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.254936125
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X666_Group3E_142dpi_LV_bottom_201_G_D5_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.302089389
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X667_Group3E_142dpi_LV_bottom_202_G_D6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.394252918
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X668_Group3E_142dpi_LV_bottom_203_G_D7_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.359290908
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X669_Group3E_142dpi_LV_bottom_204_G_D8_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.393769096
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X670_Group3E_142dpi_LV_bottom_205_G_D9_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.31469367
X513_Group1C_142dpi_LV_bottom_163_G_A3_P132.mzXML,X751_Group3E_142dpi_LV_bottom_226_G_F6_P132.mzXML,Group1C,Group3E,naive_VS_infected,0.327362438
